101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.172000		0.030000		-0.146653
0.173000		0.030000		-0.146477
0.174000		0.030000		-0.146314
0.175000		0.030000		-0.146162
0.176000		0.030000		-0.146022
0.177000		0.030000		-0.145894
0.178000		0.030000		-0.145777
0.179000		0.030000		-0.145671
0.180000		0.030000		-0.145575
0.181000		0.030000		-0.145490
0.182000		0.030000		-0.145414
0.183000		0.030000		-0.145349
0.184000		0.030000		-0.145293
0.185000		0.030000		-0.145246
0.186000		0.030000		-0.145208
0.187000		0.030000		-0.145180
0.188000		0.030000		-0.145159
0.189000		0.030000		-0.145147
0.190000		0.030000		-0.145144
0.191000		0.030000		-0.145148
0.192000		0.030000		-0.145160
0.193000		0.030000		-0.145179
0.194000		0.030000		-0.145206
0.195000		0.030000		-0.145239
0.196000		0.030000		-0.145280
0.197000		0.030000		-0.145328
0.198000		0.030000		-0.145382
0.199000		0.030000		-0.145442
0.200000		0.030000		-0.145509
0.100000		0.040000		-0.208600
0.101000		0.040000		-0.207176
0.102000		0.040000		-0.205748
0.103000		0.040000		-0.204318
0.104000		0.040000		-0.202888
0.105000		0.040000		-0.201459
0.106000		0.040000		-0.200033
0.107000		0.040000		-0.198612
0.108000		0.040000		-0.197197
0.109000		0.040000		-0.195790
0.110000		0.040000		-0.194392
0.111000		0.040000		-0.193004
0.112000		0.040000		-0.191629
0.113000		0.040000		-0.190266
0.114000		0.040000		-0.188918
0.115000		0.040000		-0.187585
0.116000		0.040000		-0.186268
0.117000		0.040000		-0.184969
0.118000		0.040000		-0.183688
0.119000		0.040000		-0.182426
0.120000		0.040000		-0.181183
0.121000		0.040000		-0.179961
0.122000		0.040000		-0.178760
0.123000		0.040000		-0.177580
0.124000		0.040000		-0.176423
0.125000		0.040000		-0.175288
0.126000		0.040000		-0.174176
0.127000		0.040000		-0.173087
0.128000		0.040000		-0.172022
0.129000		0.040000		-0.170980
0.130000		0.040000		-0.169962
0.131000		0.040000		-0.168968
0.132000		0.040000		-0.167999
0.133000		0.040000		-0.167053
0.134000		0.040000		-0.166132
0.135000		0.040000		-0.165235
0.136000		0.040000		-0.164362
0.137000		0.040000		-0.163513
0.138000		0.040000		-0.162688
0.139000		0.040000		-0.161886
0.140000		0.040000		-0.161108
0.141000		0.040000		-0.160353
0.142000		0.040000		-0.159622
0.143000		0.040000		-0.158913
0.144000		0.040000		-0.158227
0.145000		0.040000		-0.157563
0.146000		0.040000		-0.156922
0.147000		0.040000		-0.156302
0.148000		0.040000		-0.155703
0.149000		0.040000		-0.155126
0.150000		0.040000		-0.154569
0.151000		0.040000		-0.154032
0.152000		0.040000		-0.153516
0.153000		0.040000		-0.153020
0.154000		0.040000		-0.152542
0.155000		0.040000		-0.152084
0.156000		0.040000		-0.151644
0.157000		0.040000		-0.151223
0.158000		0.040000		-0.150819
0.159000		0.040000		-0.150433
0.160000		0.040000		-0.150064
0.161000		0.040000		-0.149712
0.162000		0.040000		-0.149376
0.163000		0.040000		-0.149057
0.164000		0.040000		-0.148753
0.165000		0.040000		-0.148464
0.166000		0.040000		-0.148191
0.167000		0.040000		-0.147932
0.168000		0.040000		-0.147687
0.169000		0.040000		-0.147456
0.170000		0.040000		-0.147239
0.171000		0.040000		-0.147036
0.172000		0.040000		-0.146845
0.173000		0.040000		-0.146667
0.174000		0.040000		-0.146501
0.175000		0.040000		-0.146348
0.176000		0.040000		-0.146206
0.177000		0.040000		-0.146075
0.178000		0.040000		-0.145956
0.179000		0.040000		-0.145848
0.180000		0.040000		-0.145750
0.181000		0.040000		-0.145663
0.182000		0.040000		-0.145585
0.183000		0.040000		-0.145518
0.184000		0.040000		-0.145460
0.185000		0.040000		-0.145412
0.186000		0.040000		-0.145372
0.187000		0.040000		-0.145341
0.188000		0.040000		-0.145319
0.189000		0.040000		-0.145306
0.190000		0.040000		-0.145300
0.191000		0.040000		-0.145303
0.192000		0.040000		-0.145313
0.193000		0.040000		-0.145331
0.194000		0.040000		-0.145356
0.195000		0.040000		-0.145388
0.196000		0.040000		-0.145428
0.197000		0.040000		-0.145474
0.198000		0.040000		-0.145526
0.199000		0.040000		-0.145585
0.200000		0.040000		-0.145650
0.100000		0.050000		-0.208888
0.101000		0.050000		-0.207472
0.102000		0.050000		-0.206052
0.103000		0.050000		-0.204630
0.104000		0.050000		-0.203206
0.105000		0.050000		-0.201784
0.106000		0.050000		-0.200364
0.107000		0.050000		-0.198949
0.108000		0.050000		-0.197540
0.109000		0.050000		-0.196138
0.110000		0.050000		-0.194744
0.111000		0.050000		-0.193361
0.112000		0.050000		-0.191990
0.113000		0.050000		-0.190631
0.114000		0.050000		-0.189286
0.115000		0.050000		-0.187956
0.116000		0.050000		-0.186642
0.117000		0.050000		-0.185344
0.118000		0.050000		-0.184065
0.119000		0.050000		-0.182804
0.120000		0.050000		-0.181563
0.121000		0.050000		-0.180341
0.122000		0.050000		-0.179141
0.123000		0.050000		-0.177961
0.124000		0.050000		-0.176804
0.125000		0.050000		-0.175668
0.126000		0.050000		-0.174555
0.127000		0.050000		-0.173466
0.128000		0.050000		-0.172399
0.129000		0.050000		-0.171356
0.130000		0.050000		-0.170337
0.131000		0.050000		-0.169341
0.132000		0.050000		-0.168369
0.133000		0.050000		-0.167422
0.134000		0.050000		-0.166498
0.135000		0.050000		-0.165599
0.136000		0.050000		-0.164723
0.137000		0.050000		-0.163871
0.138000		0.050000		-0.163043
0.139000		0.050000		-0.162239
0.140000		0.050000		-0.161458
0.141000		0.050000		-0.160700
0.142000		0.050000		-0.159965
0.143000		0.050000		-0.159253
0.144000		0.050000		-0.158564
0.145000		0.050000		-0.157897
0.146000		0.050000		-0.157251
0.147000		0.050000		-0.156628
0.148000		0.050000		-0.156026
0.149000		0.050000		-0.155445
0.150000		0.050000		-0.154885
0.151000		0.050000		-0.154345
0.152000		0.050000		-0.153825
0.153000		0.050000		-0.153325
0.154000		0.050000		-0.152844
0.155000		0.050000		-0.152383
0.156000		0.050000		-0.151939
