101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.119000		0.050000		39.589755
0.120000		0.050000		40.264064
0.121000		0.050000		40.954600
0.122000		0.050000		41.661818
0.123000		0.050000		42.386181
0.124000		0.050000		43.128153
0.125000		0.050000		43.888206
0.126000		0.050000		44.666814
0.127000		0.050000		45.464457
0.128000		0.050000		46.281621
0.129000		0.050000		47.118794
0.130000		0.050000		47.976470
0.131000		0.050000		48.855145
0.132000		0.050000		49.755322
0.133000		0.050000		50.677506
0.134000		0.050000		51.622206
0.135000		0.050000		52.589933
0.136000		0.050000		53.581205
0.137000		0.050000		54.596539
0.138000		0.050000		55.636458
0.139000		0.050000		56.701485
0.140000		0.050000		57.792148
0.141000		0.050000		58.908977
0.142000		0.050000		60.052502
0.143000		0.050000		61.223257
0.144000		0.050000		62.421777
0.145000		0.050000		63.648599
0.146000		0.050000		64.904260
0.147000		0.050000		66.189298
0.148000		0.050000		67.504253
0.149000		0.050000		68.849666
0.150000		0.050000		70.226075
0.151000		0.050000		71.634022
0.152000		0.050000		73.074047
0.153000		0.050000		74.546688
0.154000		0.050000		76.052486
0.155000		0.050000		77.591978
0.156000		0.050000		79.165701
0.157000		0.050000		80.774190
0.158000		0.050000		82.417980
0.159000		0.050000		84.097603
0.160000		0.050000		85.813589
0.161000		0.050000		87.566465
0.162000		0.050000		89.356757
0.163000		0.050000		91.184986
0.164000		0.050000		93.051674
0.165000		0.050000		94.957335
0.166000		0.050000		96.902482
0.167000		0.050000		98.887626
0.168000		0.050000		100.913270
0.169000		0.050000		102.979917
0.170000		0.050000		105.088062
0.171000		0.050000		107.238200
0.172000		0.050000		109.430817
0.173000		0.050000		111.666396
0.174000		0.050000		113.945416
0.175000		0.050000		116.268349
0.176000		0.050000		118.635663
0.177000		0.050000		121.047819
0.178000		0.050000		123.505273
0.179000		0.050000		126.008476
0.180000		0.050000		128.557871
0.181000		0.050000		131.153895
0.182000		0.050000		133.796982
0.183000		0.050000		136.487554
0.184000		0.050000		139.226032
0.185000		0.050000		142.012825
0.186000		0.050000		144.848339
0.187000		0.050000		147.732970
0.188000		0.050000		150.667110
0.189000		0.050000		153.651141
0.190000		0.050000		156.685438
0.191000		0.050000		159.770371
0.192000		0.050000		162.906299
0.193000		0.050000		166.093575
0.194000		0.050000		169.332545
0.195000		0.050000		172.623546
0.196000		0.050000		175.966906
0.197000		0.050000		179.362948
0.198000		0.050000		182.811984
0.199000		0.050000		186.314319
0.200000		0.050000		189.870252
0.100000		0.060000		29.311870
0.101000		0.060000		29.758861
0.102000		0.060000		30.214495
0.103000		0.060000		30.679132
0.104000		0.060000		31.153136
0.105000		0.060000		31.636877
0.106000		0.060000		32.130729
0.107000		0.060000		32.635071
0.108000		0.060000		33.150288
0.109000		0.060000		33.676768
0.110000		0.060000		34.214906
0.111000		0.060000		34.765103
0.112000		0.060000		35.327764
0.113000		0.060000		35.903299
0.114000		0.060000		36.492125
0.115000		0.060000		37.094661
0.116000		0.060000		37.711336
0.117000		0.060000		38.342580
0.118000		0.060000		38.988832
0.119000		0.060000		39.650533
0.120000		0.060000		40.328131
0.121000		0.060000		41.022079
0.122000		0.060000		41.732835
0.123000		0.060000		42.460861
0.124000		0.060000		43.206626
0.125000		0.060000		43.970602
0.126000		0.060000		44.753266
0.127000		0.060000		45.555102
0.128000		0.060000		46.376594
0.129000		0.060000		47.218234
0.130000		0.060000		48.080517
0.131000		0.060000		48.963943
0.132000		0.060000		49.869014
0.133000		0.060000		50.796238
0.134000		0.060000		51.746124
0.135000		0.060000		52.719187
0.136000		0.060000		53.715945
0.137000		0.060000		54.736916
0.138000		0.060000		55.782625
0.139000		0.060000		56.853597
0.140000		0.060000		57.950361
0.141000		0.060000		59.073447
0.142000		0.060000		60.223387
0.143000		0.060000		61.400715
0.144000		0.060000		62.605969
0.145000		0.060000		63.839685
0.146000		0.060000		65.102401
0.147000		0.060000		66.394657
0.148000		0.060000		67.716993
0.149000		0.060000		69.069950
0.150000		0.060000		70.454068
0.151000		0.060000		71.869889
0.152000		0.060000		73.317952
0.153000		0.060000		74.798797
0.154000		0.060000		76.312964
0.155000		0.060000		77.860992
0.156000		0.060000		79.443416
0.157000		0.060000		81.060773
0.158000		0.060000		82.713597
0.159000		0.060000		84.402420
0.160000		0.060000		86.127772
0.161000		0.060000		87.890180
0.162000		0.060000		89.690169
0.163000		0.060000		91.528261
0.164000		0.060000		93.404975
0.165000		0.060000		95.320828
0.166000		0.060000		97.276331
0.167000		0.060000		99.271993
0.168000		0.060000		101.308318
0.169000		0.060000		103.385807
0.170000		0.060000		105.504956
0.171000		0.060000		107.666258
0.172000		0.060000		109.870198
0.173000		0.060000		112.117259
0.174000		0.060000		114.407918
0.175000		0.060000		116.742647
0.176000		0.060000		119.121911
0.177000		0.060000		121.546171
0.178000		0.060000		124.015882
0.179000		0.060000		126.531493
0.180000		0.060000		129.093446
0.181000		0.060000		131.702178
0.182000		0.060000		134.358119
0.183000		0.060000		137.061692
0.184000		0.060000		139.813314
0.185000		0.060000		142.613395
0.186000		0.060000		145.462337
0.187000		0.060000		148.360536
0.188000		0.060000		151.308382
0.189000		0.060000		154.306255
0.190000		0.060000		157.354528
0.191000		0.060000		160.453569
0.192000		0.060000		163.603737
0.193000		0.060000		166.805381
0.194000		0.060000		170.058846
0.195000		0.060000		173.364466
0.196000		0.060000		176.722569
0.197000		0.060000		180.133474
0.198000		0.060000		183.597493
0.199000		0.060000		187.114928
0.200000		0.060000		190.686075
0.100000		0.070000		29.334163
0.101000		0.070000		29.782837
0.102000		0.070000		30.240247
0.103000		0.070000		30.706755
0.104000		0.070000		31.182728
0.105000		0.070000		31.668539
0.106000		0.070000		32.164564
0.107000		0.070000		32.671186
0.108000		0.070000		33.188791
0.109000		0.070000		33.717773
0.110000		0.070000		34.258529
0.111000		0.070000		34.811461
0.112000		0.070000		35.376978
0.113000		0.070000		35.955494
0.114000		0.070000		36.547426
0.115000		0.070000		37.153199
0.116000		0.070000		37.773242
0.117000		0.070000		38.407990
0.118000		0.070000		39.057883
0.119000		0.070000		39.723365
0.120000		0.070000		40.404888
0.121000		0.070000		41.102906
0.122000		0.070000		41.817879
0.123000		0.070000		42.550274
0.124000		0.070000		43.300561
0.125000		0.070000		44.069214
0.126000		0.070000		44.856713
0.127000		0.070000		45.663543
0.128000		0.070000		46.490192
0.129000		0.070000		47.337154
0.130000		0.070000		48.204925
0.131000		0.070000		49.094008
0.132000		0.070000		50.004906
0.133000		0.070000		50.938130
0.134000		0.070000		51.894190
0.135000		0.070000		52.873604
0.136000		0.070000		53.876890
0.137000		0.070000		54.904570
0.138000		0.070000		55.957168
0.139000		0.070000		57.035212
0.140000		0.070000		58.139232
0.141000		0.070000		59.269760
0.142000		0.070000		60.427328
0.143000		0.070000		61.612474
0.144000		0.070000		62.825733
0.145000		0.070000		64.067645
0.146000		0.070000		65.338748
0.147000		0.070000		66.639583
0.148000		0.070000		67.970691
0.149000		0.070000		69.332614
0.150000		0.070000		70.725892
0.151000		0.070000		72.151067
0.152000		0.070000		73.608680
0.153000		0.070000		75.099271
0.154000		0.070000		76.623379
0.155000		0.070000		78.181544
0.156000		0.070000		79.774303
0.157000		0.070000		81.402191
0.158000		0.070000		83.065742
0.159000		0.070000		84.765488
0.160000		0.070000		86.501959
0.161000		0.070000		88.275683
0.162000		0.070000		90.087183
0.163000		0.070000		91.936981
0.164000		0.070000		93.825597
0.165000		0.070000		95.753544
0.166000		0.070000		97.721336
0.167000		0.070000		99.729479
0.168000		0.070000		101.778477
0.169000		0.070000		103.868831
0.170000		0.070000		106.001035
0.171000		0.070000		108.175581
0.172000		0.070000		110.392953
0.173000		0.070000		112.653633
0.174000		0.070000		114.958097
0.175000		0.070000		117.306814
0.176000		0.070000		119.700251
0.177000		0.070000		122.138865
0.178000		0.070000		124.623111
0.179000		0.070000		127.153435
0.180000		0.070000		129.730279
0.181000		0.070000		132.354077
0.182000		0.070000		135.025257
0.183000		0.070000		137.744242
0.184000		0.070000		140.511446
0.185000		0.070000		143.327277
0.186000		0.070000		146.192136
0.187000		0.070000		149.106417
0.188000		0.070000		152.070506
0.189000		0.070000		155.084783
0.190000		0.070000		158.149620
0.191000		0.070000		161.265380
0.192000		0.070000		164.432420
0.193000		0.070000		167.651089
0.194000		0.070000		170.921728
0.195000		0.070000		174.244670
0.196000		0.070000		177.620239
0.197000		0.070000		181.048754
0.198000		0.070000		184.530522
0.199000		0.070000		188.065844
0.200000		0.070000		191.655013
0.100000		0.080000		29.360472
0.101000		0.080000		29.811122
0.102000		0.080000		30.270614
0.103000		0.080000		30.739315
0.104000		0.080000		31.217595
0.105000		0.080000		31.705830
0.106000		0.080000		32.204400
0.107000		0.080000		32.713690
0.108000		0.080000		33.234092
0.109000		0.080000		33.766000
0.110000		0.080000		34.309817
0.111000		0.080000		34.865947
0.112000		0.080000		35.434803
0.113000		0.080000		36.016801
0.114000		0.080000		36.612362
0.115000		0.080000		37.221915
0.116000		0.080000		37.845892
0.117000		0.080000		38.484730
0.118000		0.080000		39.138872
0.119000		0.080000		39.808767
0.120000		0.080000		40.494867
0.121000		0.080000		41.197632
0.122000		0.080000		41.917524
0.123000		0.080000		42.655012
0.124000		0.080000		43.410569
0.125000		0.080000		44.184673
0.126000		0.080000		44.977805
0.127000		0.080000		45.790453
0.128000		0.080000		46.623109
0.129000		0.080000		47.476268
0.130000		0.080000		48.350429
0.131000		0.080000		49.246097
0.132000		0.080000		50.163778
0.133000		0.080000		51.103984
0.134000		0.080000		52.067229
0.135000		0.080000		53.054031
0.136000		0.080000		54.064911
0.137000		0.080000		55.100393
0.138000		0.080000		56.161003
0.139000		0.080000		57.247270
0.140000		0.080000		58.359725
0.141000		0.080000		59.498903
0.142000		0.080000		60.665338
0.143000		0.080000		61.859567
0.144000		0.080000		63.082129
0.145000		0.080000		64.333562
0.146000		0.080000		65.614409
0.147000		0.080000		66.925209
0.148000		0.080000		68.266505
0.149000		0.080000		69.638839
0.150000		0.080000		71.042753
0.151000		0.080000		72.478789
0.152000		0.080000		73.947488
0.153000		0.080000		75.449391
0.154000		0.080000		76.985038
0.155000		0.080000		78.554969
0.156000		0.080000		80.159719
0.157000		0.080000		81.799826
0.158000		0.080000		83.475822
0.159000		0.080000		85.188241
0.160000		0.080000		86.937610
0.161000		0.080000		88.724458
0.162000		0.080000		90.549309
0.163000		0.080000		92.412683
0.164000		0.080000		94.315098
0.165000		0.080000		96.257070
0.166000		0.080000		98.239109
0.167000		0.080000		100.261722
0.168000		0.080000		102.325411
0.169000		0.080000		104.430677
0.170000		0.080000		106.578012
0.171000		0.080000		108.767906
0.172000		0.080000		111.000844
0.173000		0.080000		113.277306
0.174000		0.080000		115.597765
0.175000		0.080000		117.962691
0.176000		0.080000		120.372546
0.177000		0.080000		122.827790
0.178000		0.080000		125.328872
0.179000		0.080000		127.876238
0.180000		0.080000		130.470328
0.181000		0.080000		133.111575
0.182000		0.080000		135.800404
0.183000		0.080000		138.537236
0.184000		0.080000		141.322483
0.185000		0.080000		144.156551
0.186000		0.080000		147.039839
0.187000		0.080000		149.972738
0.188000		0.080000		152.955632
0.189000		0.080000		155.988899
0.190000		0.080000		159.072908
0.191000		0.080000		162.208020
0.192000		0.080000		165.394589
0.193000		0.080000		168.632962
0.194000		0.080000		171.923477
0.195000		0.080000		175.266464
0.196000		0.080000		178.662246
0.197000		0.080000		182.111136
0.198000		0.080000		185.613441
0.199000		0.080000		189.169459
0.200000		0.080000		192.779480
0.100000		0.090000		29.391063
0.101000		0.090000		29.843993
0.102000		0.090000		30.305889
0.103000		0.090000		30.777120
0.104000		0.090000		31.258060
0.105000		0.090000		31.749089
0.106000		0.090000		32.250591
0.107000		0.090000		32.762956
0.108000		0.090000		33.286577
