100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.584848		2.060606		1.288492
0.587273		2.060606		1.278320
0.589697		2.060606		1.268252
0.592121		2.060606		1.258288
0.594545		2.060606		1.248427
0.596970		2.060606		1.238669
0.599394		2.060606		1.229012
0.601818		2.060606		1.219456
0.604242		2.060606		1.210001
0.606667		2.060606		1.200644
0.609091		2.060606		1.191387
0.611515		2.060606		1.182227
0.613939		2.060606		1.173164
0.616364		2.060606		1.164197
0.618788		2.060606		1.155325
0.621212		2.060606		1.146548
0.623636		2.060606		1.137865
0.626061		2.060606		1.129274
0.628485		2.060606		1.120776
0.630909		2.060606		1.112369
0.633333		2.060606		1.104052
0.635758		2.060606		1.095825
0.638182		2.060606		1.087687
0.640606		2.060606		1.079636
0.643030		2.060606		1.071673
0.645455		2.060606		1.063796
0.647879		2.060606		1.056004
0.650303		2.060606		1.048297
0.652727		2.060606		1.040674
0.655152		2.060606		1.033133
0.657576		2.060606		1.025675
0.660000		2.060606		1.018298
0.662424		2.060606		1.011001
0.664848		2.060606		1.003784
0.667273		2.060606		0.996645
0.669697		2.060606		0.989585
0.672121		2.060606		0.982602
0.674545		2.060606		0.975695
0.676970		2.060606		0.968863
0.679394		2.060606		0.962106
0.681818		2.060606		0.955423
0.684242		2.060606		0.948813
0.686667		2.060606		0.942275
0.689091		2.060606		0.935809
0.691515		2.060606		0.929414
0.693939		2.060606		0.923088
0.696364		2.060606		0.916831
0.698788		2.060606		0.910643
0.701212		2.060606		0.904522
0.703636		2.060606		0.898468
0.706061		2.060606		0.892480
0.708485		2.060606		0.886557
0.710909		2.060606		0.880699
0.713333		2.060606		0.874904
0.715758		2.060606		0.869172
0.718182		2.060606		0.863503
0.720606		2.060606		0.857895
0.723030		2.060606		0.852348
0.725455		2.060606		0.846861
0.727879		2.060606		0.841433
0.730303		2.060606		0.836064
0.732727		2.060606		0.830753
0.735152		2.060606		0.825499
0.737576		2.060606		0.820301
0.740000		2.060606		0.815160
0.742424		2.060606		0.810073
0.744848		2.060606		0.805041
0.747273		2.060606		0.800063
0.749697		2.060606		0.795138
0.752121		2.060606		0.790266
0.754545		2.060606		0.785445
0.756970		2.060606		0.780675
0.759394		2.060606		0.775956
0.761818		2.060606		0.771287
0.764242		2.060606		0.766668
0.766667		2.060606		0.762096
0.769091		2.060606		0.757573
0.771515		2.060606		0.753098
0.773939		2.060606		0.748669
0.776364		2.060606		0.744287
0.778788		2.060606		0.739950
0.781212		2.060606		0.735658
0.783636		2.060606		0.731411
0.786061		2.060606		0.727208
0.788485		2.060606		0.723048
0.790909		2.060606		0.718932
0.793333		2.060606		0.714857
0.795758		2.060606		0.710824
0.798182		2.060606		0.706833
0.800606		2.060606		0.702882
0.803030		2.060606		0.698971
0.805455		2.060606		0.695100
0.807879		2.060606		0.691268
0.810303		2.060606		0.687474
0.812727		2.060606		0.683719
0.815152		2.060606		0.680001
0.817576		2.060606		0.676321
0.820000		2.060606		0.672677
0.580000		2.088081		1.308618
0.582424		2.088081		1.298265
0.584848		2.088081		1.288019
0.587273		2.088081		1.277878
0.589697		2.088081		1.267843
0.592121		2.088081		1.257913
0.594545		2.088081		1.248086
0.596970		2.088081		1.238362
0.599394		2.088081		1.228740
0.601818		2.088081		1.219220
0.604242		2.088081		1.209800
0.606667		2.088081		1.200481
0.609091		2.088081		1.191260
0.611515		2.088081		1.182137
0.613939		2.088081		1.173112
0.616364		2.088081		1.164183
0.618788		2.088081		1.155350
0.621212		2.088081		1.146612
0.623636		2.088081		1.137968
0.626061		2.088081		1.129417
0.628485		2.088081		1.120959
0.630909		2.088081		1.112592
0.633333		2.088081		1.104316
0.635758		2.088081		1.096130
0.638182		2.088081		1.088033
0.640606		2.088081		1.080024
0.643030		2.088081		1.072102
0.645455		2.088081		1.064267
0.647879		2.088081		1.056517
0.650303		2.088081		1.048852
0.652727		2.088081		1.041271
0.655152		2.088081		1.033773
0.657576		2.088081		1.026357
0.660000		2.088081		1.019023
0.662424		2.088081		1.011769
0.664848		2.088081		1.004595
0.667273		2.088081		0.997499
0.669697		2.088081		0.990482
0.672121		2.088081		0.983542
0.674545		2.088081		0.976678
0.676970		2.088081		0.969890
0.679394		2.088081		0.963176
0.681818		2.088081		0.956537
0.684242		2.088081		0.949970
0.686667		2.088081		0.943476
0.689091		2.088081		0.937053
0.691515		2.088081		0.930700
0.693939		2.088081		0.924418
0.696364		2.088081		0.918204
0.698788		2.088081		0.912059
0.701212		2.088081		0.905981
0.703636		2.088081		0.899970
0.706061		2.088081		0.894025
0.708485		2.088081		0.888145
0.710909		2.088081		0.882329
0.713333		2.088081		0.876577
0.715758		2.088081		0.870888
0.718182		2.088081		0.865260
0.720606		2.088081		0.859695
0.723030		2.088081		0.854189
0.725455		2.088081		0.848744
0.727879		2.088081		0.843358
0.730303		2.088081		0.838030
0.732727		2.088081		0.832760
0.735152		2.088081		0.827547
0.737576		2.088081		0.822391
0.740000		2.088081		0.817290
0.742424		2.088081		0.812244
0.744848		2.088081		0.807252
0.747273		2.088081		0.802314
0.749697		2.088081		0.797428
0.752121		2.088081		0.792595
0.754545		2.088081		0.787814
0.756970		2.088081		0.783083
0.759394		2.088081		0.778403
0.761818		2.088081		0.773772
0.764242		2.088081		0.769191
0.766667		2.088081		0.764658
0.769091		2.088081		0.760173
0.771515		2.088081		0.755734
0.773939		2.088081		0.751343
0.776364		2.088081		0.746997
0.778788		2.088081		0.742697
0.781212		2.088081		0.738442
0.783636		2.088081		0.734231
0.786061		2.088081		0.730063
0.788485		2.088081		0.725939
0.790909		2.088081		0.721857
0.793333		2.088081		0.717818
0.795758		2.088081		0.713819
0.798182		2.088081		0.709862
0.800606		2.088081		0.705945
0.803030		2.088081		0.702068
0.805455		2.088081		0.698230
0.807879		2.088081		0.694431
0.810303		2.088081		0.690670
0.812727		2.088081		0.686947
0.815152		2.088081		0.683262
0.817576		2.088081		0.679613
0.820000		2.088081		0.676000
0.580000		2.115556		1.307994
0.582424		2.115556		1.297673
0.584848		2.115556		1.287458
0.587273		2.115556		1.277350
0.589697		2.115556		1.267349
0.592121		2.115556		1.257452
0.594545		2.115556		1.247659
0.596970		2.115556		1.237970
0.599394		2.115556		1.228384
0.601818		2.115556		1.218899
0.604242		2.115556		1.209516
0.606667		2.115556		1.200233
0.609091		2.115556		1.191050
0.611515		2.115556		1.181965
0.613939		2.115556		1.172978
0.616364		2.115556		1.164088
0.618788		2.115556		1.155294
0.621212		2.115556		1.146595
0.623636		2.115556		1.137991
0.626061		2.115556		1.129480
0.628485		2.115556		1.121062
0.630909		2.115556		1.112736
0.633333		2.115556		1.104501
0.635758		2.115556		1.096356
0.638182		2.115556		1.088300
0.640606		2.115556		1.080333
0.643030		2.115556		1.072453
0.645455		2.115556		1.064660
0.647879		2.115556		1.056952
0.650303		2.115556		1.049330
0.652727		2.115556		1.041792
0.655152		2.115556		1.034337
0.657576		2.115556		1.026964
0.660000		2.115556		1.019673
0.662424		2.115556		1.012462
0.664848		2.115556		1.005331
0.667273		2.115556		0.998280
0.669697		2.115556		0.991306
0.672121		2.115556		0.984409
0.674545		2.115556		0.977589
0.676970		2.115556		0.970845
0.679394		2.115556		0.964175
0.681818		2.115556		0.957579
0.684242		2.115556		0.951056
0.686667		2.115556		0.944605
0.689091		2.115556		0.938226
0.691515		2.115556		0.931917
0.693939		2.115556		0.925678
0.696364		2.115556		0.919508
0.698788		2.115556		0.913407
0.701212		2.115556		0.907372
0.703636		2.115556		0.901404
0.706061		2.115556		0.895502
0.708485		2.115556		0.889665
0.710909		2.115556		0.883893
0.713333		2.115556		0.878184
0.715758		2.115556		0.872537
0.718182		2.115556		0.866952
0.720606		2.115556		0.861429
0.723030		2.115556		0.855966
0.725455		2.115556		0.850563
0.727879		2.115556		0.845219
0.730303		2.115556		0.839933
0.732727		2.115556		0.834705
0.735152		2.115556		0.829533
0.737576		2.115556		0.824418
0.740000		2.115556		0.819358
0.742424		2.115556		0.814353
0.744848		2.115556		0.809401
0.747273		2.115556		0.804504
0.749697		2.115556		0.799658
0.752121		2.115556		0.794865
0.754545		2.115556		0.790123
0.756970		2.115556		0.785432
0.759394		2.115556		0.780791
0.761818		2.115556		0.776200
0.764242		2.115556		0.771657
0.766667		2.115556		0.767162
0.769091		2.115556		0.762715
0.771515		2.115556		0.758315
0.773939		2.115556		0.753961
0.776364		2.115556		0.749653
0.778788		2.115556		0.745390
0.781212		2.115556		0.741171
0.783636		2.115556		0.736997
0.786061		2.115556		0.732865
0.788485		2.115556		0.728777
0.790909		2.115556		0.724731
0.793333		2.115556		0.720726
0.795758		2.115556		0.716763
0.798182		2.115556		0.712840
0.800606		2.115556		0.708957
0.803030		2.115556		0.705114
0.805455		2.115556		0.701310
0.807879		2.115556		0.697545
0.810303		2.115556		0.693817
0.812727		2.115556		0.690127
0.815152		2.115556		0.686474
0.817576		2.115556		0.682857
0.820000		2.115556		0.679277
0.580000		2.143030		1.307285
0.582424		2.143030		1.296995
0.584848		2.143030		1.286813
0.587273		2.143030		1.276738
0.589697		2.143030		1.266769
0.592121		2.143030		1.256907
0.594545		2.143030		1.247149
0.596970		2.143030		1.237495
0.599394		2.143030		1.227944
0.601818		2.143030		1.218496
0.604242		2.143030		1.209150
0.606667		2.143030		1.199904
0.609091		2.143030		1.190758
0.611515		2.143030		1.181711
0.613939		2.143030		1.172763
0.616364		2.143030		1.163912
0.618788		2.143030		1.155157
0.621212		2.143030		1.146498
0.623636		2.143030		1.137934
0.626061		2.143030		1.129464
0.628485		2.143030		1.121087
0.630909		2.143030		1.112802
0.633333		2.143030		1.104608
0.635758		2.143030		1.096505
0.638182		2.143030		1.088491
0.640606		2.143030		1.080566
0.643030		2.143030		1.072728
0.645455		2.143030		1.064978
0.647879		2.143030		1.057313
0.650303		2.143030		1.049734
0.652727		2.143030		1.042239
0.655152		2.143030		1.034827
0.657576		2.143030		1.027498
0.660000		2.143030		1.020250
0.662424		2.143030		1.013083
0.664848		2.143030		1.005996
0.667273		2.143030		0.998988
0.669697		2.143030		0.992059
0.672121		2.143030		0.985206
0.674545		2.143030		0.978430
0.676970		2.143030		0.971730
0.679394		2.143030		0.965104
0.681818		2.143030		0.958552
0.684242		2.143030		0.952073
0.686667		2.143030		0.945667
0.689091		2.143030		0.939332
0.691515		2.143030		0.933067
0.693939		2.143030		0.926872
0.696364		2.143030		0.920746
0.698788		2.143030		0.914688
0.701212		2.143030		0.908698
0.703636		2.143030		0.902774
0.706061		2.143030		0.896916
0.708485		2.143030		0.891122
0.710909		2.143030		0.885393
0.713333		2.143030		0.879727
0.715758		2.143030		0.874124
0.718182		2.143030		0.868582
0.720606		2.143030		0.863102
0.723030		2.143030		0.857682
0.725455		2.143030		0.852321
0.727879		2.143030		0.847019
0.730303		2.143030		0.841776
0.732727		2.143030		0.836589
0.735152		2.143030		0.831460
0.737576		2.143030		0.826386
0.740000		2.143030		0.821368
0.742424		2.143030		0.816404
0.744848		2.143030		0.811493
0.747273		2.143030		0.806636
0.749697		2.143030		0.801832
0.752121		2.143030		0.797079
0.754545		2.143030		0.792377
0.756970		2.143030		0.787726
0.759394		2.143030		0.783125
0.761818		2.143030		0.778573
0.764242		2.143030		0.774069
0.766667		2.143030		0.769613
0.769091		2.143030		0.765205
0.771515		2.143030		0.760843
0.773939		2.143030		0.756527
0.776364		2.143030		0.752256
0.778788		2.143030		0.748031
0.781212		2.143030		0.743849
0.783636		2.143030		0.739712
0.786061		2.143030		0.735617
0.788485		2.143030		0.731565
0.790909		2.143030		0.727555
0.793333		2.143030		0.723586
0.795758		2.143030		0.719658
0.798182		2.143030		0.715770
0.800606		2.143030		0.711923
0.803030		2.143030		0.708114
0.805455		2.143030		0.704344
0.807879		2.143030		0.700612
0.810303		2.143030		0.696918
0.812727		2.143030		0.693261
0.815152		2.143030		0.689641
0.817576		2.143030		0.686057
0.820000		2.143030		0.682509
0.580000		2.170505		1.306490
0.582424		2.170505		1.296232
0.584848		2.170505		1.286083
0.587273		2.170505		1.276041
0.589697		2.170505		1.266107
0.592121		2.170505		1.256279
0.594545		2.170505		1.246556
0.596970		2.170505		1.236938
0.599394		2.170505		1.227423
0.601818		2.170505		1.218012
0.604242		2.170505		1.208703
0.606667		2.170505		1.199495
0.609091		2.170505		1.190387
0.611515		2.170505		1.181379
0.613939		2.170505		1.172469
0.616364		2.170505		1.163658
0.618788		2.170505		1.154943
0.621212		2.170505		1.146324
0.623636		2.170505		1.137801
0.626061		2.170505		1.129371
0.628485		2.170505		1.121035
0.630909		2.170505		1.112792
0.633333		2.170505		1.104640
0.635758		2.170505		1.096579
0.638182		2.170505		1.088608
0.640606		2.170505		1.080725
0.643030		2.170505		1.072931
0.645455		2.170505		1.065223
0.647879		2.170505		1.057602
0.650303		2.170505		1.050066
0.652727		2.170505		1.042615
0.655152		2.170505		1.035247
0.657576		2.170505		1.027961
0.660000		2.170505		1.020758
0.662424		2.170505		1.013635
0.664848		2.170505		1.006592
0.667273		2.170505		0.999629
0.669697		2.170505		0.992744
0.672121		2.170505		0.985936
0.674545		2.170505		0.979204
0.676970		2.170505		0.972548
0.679394		2.170505		0.965967
0.681818		2.170505		0.959460
0.684242		2.170505		0.953026
0.686667		2.170505		0.946664
0.689091		2.170505		0.940373
0.691515		2.170505		0.934153
0.693939		2.170505		0.928003
0.696364		2.170505		0.921921
0.698788		2.170505		0.915908
0.701212		2.170505		0.909961
0.703636		2.170505		0.904082
0.706061		2.170505		0.898267
0.708485		2.170505		0.892518
0.710909		2.170505		0.886833
0.713333		2.170505		0.881211
0.715758		2.170505		0.875651
0.718182		2.170505		0.870153
0.720606		2.170505		0.864716
0.723030		2.170505		0.859339
0.725455		2.170505		0.854021
0.727879		2.170505		0.848762
0.730303		2.170505		0.843562
0.732727		2.170505		0.838418
0.735152		2.170505		0.833330
0.737576		2.170505		0.828299
0.740000		2.170505		0.823322
0.742424		2.170505		0.818400
0.744848		2.170505		0.813531
0.747273		2.170505		0.808715
0.749697		2.170505		0.803952
0.752121		2.170505		0.799240
0.754545		2.170505		0.794579
0.756970		2.170505		0.789968
0.759394		2.170505		0.785407
0.761818		2.170505		0.780894
0.764242		2.170505		0.776430
0.766667		2.170505		0.772013
0.769091		2.170505		0.767644
0.771515		2.170505		0.763321
0.773939		2.170505		0.759043
0.776364		2.170505		0.754811
0.778788		2.170505		0.750623
0.781212		2.170505		0.746480
0.783636		2.170505		0.742379
0.786061		2.170505		0.738322
0.788485		2.170505		0.734306
0.790909		2.170505		0.730333
0.793333		2.170505		0.726400
0.795758		2.170505		0.722508
0.798182		2.170505		0.718656
0.800606		2.170505		0.714843
0.803030		2.170505		0.711070
0.805455		2.170505		0.707334
0.807879		2.170505		0.703637
0.810303		2.170505		0.699977
0.812727		2.170505		0.696354
0.815152		2.170505		0.692767
0.817576		2.170505		0.689216
0.820000		2.170505		0.685700
0.580000		2.197980		1.305611
0.582424		2.197980		1.295386
0.584848		2.197980		1.285270
0.587273		2.197980		1.275262
0.589697		2.197980		1.265362
0.592121		2.197980		1.255569
0.594545		2.197980		1.245882
0.596970		2.197980		1.236300
0.599394		2.197980		1.226822
0.601818		2.197980		1.217448
0.604242		2.197980		1.208177
0.606667		2.197980		1.199007
0.609091		2.197980		1.189938
0.611515		2.197980		1.180969
0.613939		2.197980		1.172099
0.616364		2.197980		1.163327
0.618788		2.197980		1.154653
0.621212		2.197980		1.146075
0.623636		2.197980		1.137592
0.626061		2.197980		1.129205
0.628485		2.197980		1.120910
0.630909		2.197980		1.112709
0.633333		2.197980		1.104600
0.635758		2.197980		1.096581
0.638182		2.197980		1.088653
0.640606		2.197980		1.080813
0.643030		2.197980		1.073062
0.645455		2.197980		1.065398
0.647879		2.197980		1.057821
0.650303		2.197980		1.050329
0.652727		2.197980		1.042922
0.655152		2.197980		1.035598
0.657576		2.197980		1.028357
0.660000		2.197980		1.021198
0.662424		2.197980		1.014120
0.664848		2.197980		1.007122
0.667273		2.197980		1.000204
0.669697		2.197980		0.993363
0.672121		2.197980		0.986600
0.674545		2.197980		0.979914
0.676970		2.197980		0.973303
0.679394		2.197980		0.966767
0.681818		2.197980		0.960305
0.684242		2.197980		0.953916
0.686667		2.197980		0.947599
0.689091		2.197980		0.941353
0.691515		2.197980		0.935178
0.693939		2.197980		0.929073
0.696364		2.197980		0.923036
0.698788		2.197980		0.917067
0.701212		2.197980		0.911166
0.703636		2.197980		0.905331
0.706061		2.197980		0.899561
0.708485		2.197980		0.893856
0.710909		2.197980		0.888215
0.713333		2.197980		0.882637
0.715758		2.197980		0.877122
0.718182		2.197980		0.871668
0.720606		2.197980		0.866274
0.723030		2.197980		0.860941
0.725455		2.197980		0.855667
0.727879		2.197980		0.850451
0.730303		2.197980		0.845293
0.732727		2.197980		0.840193
0.735152		2.197980		0.835148
0.737576		2.197980		0.830159
0.740000		2.197980		0.825225
0.742424		2.197980		0.820344
0.744848		2.197980		0.815518
0.747273		2.197980		0.810744
0.749697		2.197980		0.806021
0.752121		2.197980		0.801351
0.754545		2.197980		0.796731
0.756970		2.197980		0.792160
0.759394		2.197980		0.787639
0.761818		2.197980		0.783167
0.764242		2.197980		0.778743
0.766667		2.197980		0.774366
0.769091		2.197980		0.770036
0.771515		2.197980		0.765752
0.773939		2.197980		0.761514
0.776364		2.197980		0.757320
0.778788		2.197980		0.753171
0.781212		2.197980		0.749065
0.783636		2.197980		0.745002
0.786061		2.197980		0.740982
0.788485		2.197980		0.737004
0.790909		2.197980		0.733067
0.793333		2.197980		0.729171
0.795758		2.197980		0.725315
0.798182		2.197980		0.721499
0.800606		2.197980		0.717722
0.803030		2.197980		0.713984
0.805455		2.197980		0.710284
0.807879		2.197980		0.706621
0.810303		2.197980		0.702995
0.812727		2.197980		0.699406
0.815152		2.197980		0.695853
0.817576		2.197980		0.692336
0.820000		2.197980		0.688853
0.580000		2.225455		1.304649
0.582424		2.225455		1.294457
0.584848		2.225455		1.284374
0.587273		2.225455		1.274401
0.589697		2.225455		1.264536
0.592121		2.225455		1.254779
0.594545		2.225455		1.245128
0.596970		2.225455		1.235582
0.599394		2.225455		1.226142
0.601818		2.225455		1.216806
0.604242		2.225455		1.207572
0.606667		2.225455		1.198441
0.609091		2.225455		1.189412
0.611515		2.225455		1.180483
0.613939		2.225455		1.171653
0.616364		2.225455		1.162922
0.618788		2.225455		1.154288
0.621212		2.225455		1.145752
0.623636		2.225455		1.137311
0.626061		2.225455		1.128965
0.628485		2.225455		1.120713
0.630909		2.225455		1.112555
0.633333		2.225455		1.104488
0.635758		2.225455		1.096513
0.638182		2.225455		1.088628
0.640606		2.225455		1.080832
0.643030		2.225455		1.073125
0.645455		2.225455		1.065505
0.647879		2.225455		1.057972
0.650303		2.225455		1.050525
0.652727		2.225455		1.043162
0.655152		2.225455		1.035883
0.657576		2.225455		1.028688
0.660000		2.225455		1.021574
0.662424		2.225455		1.014541
0.664848		2.225455		1.007588
0.667273		2.225455		1.000715
0.669697		2.225455		0.993920
0.672121		2.225455		0.987202
0.674545		2.225455		0.980561
0.676970		2.225455		0.973996
0.679394		2.225455		0.967506
0.681818		2.225455		0.961089
0.684242		2.225455		0.954746
0.686667		2.225455		0.948474
0.689091		2.225455		0.942274
0.691515		2.225455		0.936145
0.693939		2.225455		0.930085
0.696364		2.225455		0.924093
0.698788		2.225455		0.918170
0.701212		2.225455		0.912314
0.703636		2.225455		0.906524
0.706061		2.225455		0.900799
0.708485		2.225455		0.895139
0.710909		2.225455		0.889543
0.713333		2.225455		0.884010
0.715758		2.225455		0.878539
0.718182		2.225455		0.873129
0.720606		2.225455		0.867780
0.723030		2.225455		0.862491
0.725455		2.225455		0.857260
0.727879		2.225455		0.852089
0.730303		2.225455		0.846974
0.732727		2.225455		0.841917
0.735152		2.225455		0.836915
0.737576		2.225455		0.831969
0.740000		2.225455		0.827078
0.742424		2.225455		0.822240
0.744848		2.225455		0.817456
0.747273		2.225455		0.812724
0.749697		2.225455		0.808043
0.752121		2.225455		0.803414
0.754545		2.225455		0.798836
0.756970		2.225455		0.794307
0.759394		2.225455		0.789827
0.761818		2.225455		0.785395
0.764242		2.225455		0.781011
0.766667		2.225455		0.776674
0.769091		2.225455		0.772384
0.771515		2.225455		0.768140
0.773939		2.225455		0.763941
0.776364		2.225455		0.759786
0.778788		2.225455		0.755675
0.781212		2.225455		0.751608
0.783636		2.225455		0.747584
0.786061		2.225455		0.743602
0.788485		2.225455		0.739661
0.790909		2.225455		0.735761
0.793333		2.225455		0.731902
0.795758		2.225455		0.728083
0.798182		2.225455		0.724303
0.800606		2.225455		0.720563
0.803030		2.225455		0.716860
0.805455		2.225455		0.713195
0.807879		2.225455		0.709568
0.810303		2.225455		0.705977
0.812727		2.225455		0.702422
0.815152		2.225455		0.698903
0.817576		2.225455		0.695420
0.820000		2.225455		0.691971
0.580000		2.252929		1.303604
0.582424		2.252929		1.293445
0.584848		2.252929		1.283397
0.587273		2.252929		1.273459
0.589697		2.252929		1.263629
0.592121		2.252929		1.253908
0.594545		2.252929		1.244294
0.596970		2.252929		1.234786
0.599394		2.252929		1.225384
0.601818		2.252929		1.216086
0.604242		2.252929		1.206892
0.606667		2.252929		1.197800
0.609091		2.252929		1.188810
0.611515		2.252929		1.179922
0.613939		2.252929		1.171133
0.616364		2.252929		1.162443
0.618788		2.252929		1.153851
0.621212		2.252929		1.145356
0.623636		2.252929		1.136958
0.626061		2.252929		1.128655
0.628485		2.252929		1.120446
0.630909		2.252929		1.112330
0.633333		2.252929		1.104307
0.635758		2.252929		1.096376
0.638182		2.252929		1.088535
0.640606		2.252929		1.080784
0.643030		2.252929		1.073121
0.645455		2.252929		1.065546
0.647879		2.252929		1.058058
0.650303		2.252929		1.050656
0.652727		2.252929		1.043338
0.655152		2.252929		1.036105
0.657576		2.252929		1.028955
0.660000		2.252929		1.021886
0.662424		2.252929		1.014899
0.664848		2.252929		1.007992
0.667273		2.252929		1.001165
0.669697		2.252929		0.994416
0.672121		2.252929		0.987744
0.674545		2.252929		0.981150
0.676970		2.252929		0.974630
0.679394		2.252929		0.968186
0.681818		2.252929		0.961816
0.684242		2.252929		0.955518
0.686667		2.252929		0.949293
0.689091		2.252929		0.943139
0.691515		2.252929		0.937055
0.693939		2.252929		0.931041
0.696364		2.252929		0.925096
0.698788		2.252929		0.919218
0.701212		2.252929		0.913408
0.703636		2.252929		0.907663
0.706061		2.252929		0.901984
0.708485		2.252929		0.896370
0.710909		2.252929		0.890819
0.713333		2.252929		0.885330
0.715758		2.252929		0.879904
0.718182		2.252929		0.874540
0.720606		2.252929		0.869235
0.723030		2.252929		0.863991
0.725455		2.252929		0.858805
0.727879		2.252929		0.853677
0.730303		2.252929		0.848607
0.732727		2.252929		0.843593
0.735152		2.252929		0.838635
0.737576		2.252929		0.833733
0.740000		2.252929		0.828884
0.742424		2.252929		0.824090
0.744848		2.252929		0.819348
0.747273		2.252929		0.814659
0.749697		2.252929		0.810021
0.752121		2.252929		0.805434
0.754545		2.252929		0.800897
0.756970		2.252929		0.796409
0.759394		2.252929		0.791971
0.761818		2.252929		0.787580
0.764242		2.252929		0.783237
0.766667		2.252929		0.778941
0.769091		2.252929		0.774691
0.771515		2.252929		0.770487
0.773939		2.252929		0.766327
0.776364		2.252929		0.762212
0.778788		2.252929		0.758140
0.781212		2.252929		0.754112
0.783636		2.252929		0.750126
0.786061		2.252929		0.746182
0.788485		2.252929		0.742280
0.790909		2.252929		0.738418
0.793333		2.252929		0.734596
0.795758		2.252929		0.730814
0.798182		2.252929		0.727071
0.800606		2.252929		0.723367
0.803030		2.252929		0.719700
0.805455		2.252929		0.716071
0.807879		2.252929		0.712479
0.810303		2.252929		0.708924
0.812727		2.252929		0.705404
0.815152		2.252929		0.701920
0.817576		2.252929		0.698471
0.820000		2.252929		0.695056
0.580000		2.280404		1.302475
0.582424		2.280404		1.292351
0.584848		2.280404		1.282338
0.587273		2.280404		1.272436
0.589697		2.280404		1.262643
0.592121		2.280404		1.252959
0.594545		2.280404		1.243382
0.596970		2.280404		1.233912
0.599394		2.280404		1.224549
0.601818		2.280404		1.215290
0.604242		2.280404		1.206135
0.606667		2.280404		1.197084
0.609091		2.280404		1.188135
0.611515		2.280404		1.179287
0.613939		2.280404		1.170539
0.616364		2.280404		1.161891
0.618788		2.280404		1.153342
0.621212		2.280404		1.144890
0.623636		2.280404		1.136534
0.626061		2.280404		1.128274
0.628485		2.280404		1.120109
0.630909		2.280404		1.112038
0.633333		2.280404		1.104059
0.635758		2.280404		1.096172
0.638182		2.280404		1.088376
0.640606		2.280404		1.080669
0.643030		2.280404		1.073052
0.645455		2.280404		1.065522
0.647879		2.280404		1.058080
0.650303		2.280404		1.050723
0.652727		2.280404		1.043452
0.655152		2.280404		1.036264
0.657576		2.280404		1.029160
0.660000		2.280404		1.022138
0.662424		2.280404		1.015197
0.664848		2.280404		1.008337
0.667273		2.280404		1.001556
0.669697		2.280404		0.994854
0.672121		2.280404		0.988229
0.674545		2.280404		0.981681
0.676970		2.280404		0.975208
0.679394		2.280404		0.968810
0.681818		2.280404		0.962486
0.684242		2.280404		0.956236
0.686667		2.280404		0.950057
0.689091		2.280404		0.943950
0.691515		2.280404		0.937912
0.693939		2.280404		0.931945
0.696364		2.280404		0.926046
0.698788		2.280404		0.920215
0.701212		2.280404		0.914450
0.703636		2.280404		0.908752
0.706061		2.280404		0.903119
0.708485		2.280404		0.897550
0.710909		2.280404		0.892045
0.713333		2.280404		0.886602
0.715758		2.280404		0.881222
0.718182		2.280404		0.875902
0.720606		2.280404		0.870643
0.723030		2.280404		0.865443
0.725455		2.280404		0.860302
0.727879		2.280404		0.855219
0.730303		2.280404		0.850194
0.732727		2.280404		0.845224
0.735152		2.280404		0.840310
0.737576		2.280404		0.835452
0.740000		2.280404		0.830647
0.742424		2.280404		0.825896
0.744848		2.280404		0.821197
0.747273		2.280404		0.816551
0.749697		2.280404		0.811956
0.752121		2.280404		0.807411
0.754545		2.280404		0.802916
0.756970		2.280404		0.798471
0.759394		2.280404		0.794074
0.761818		2.280404		0.789725
0.764242		2.280404		0.785423
0.766667		2.280404		0.781168
0.769091		2.280404		0.776959
0.771515		2.280404		0.772795
0.773939		2.280404		0.768676
0.776364		2.280404		0.764600
0.778788		2.280404		0.760568
0.781212		2.280404		0.756579
0.783636		2.280404		0.752632
0.786061		2.280404		0.748727
0.788485		2.280404		0.744863
0.790909		2.280404		0.741039
0.793333		2.280404		0.737255
0.795758		2.280404		0.733511
0.798182		2.280404		0.729805
0.800606		2.280404		0.726138
0.803030		2.280404		0.722508
0.805455		2.280404		0.718915
0.807879		2.280404		0.715359
0.810303		2.280404		0.711839
0.812727		2.280404		0.708355
0.815152		2.280404		0.704905
0.817576		2.280404		0.701491
0.820000		2.280404		0.698110
0.580000		2.307879		1.301265
0.582424		2.307879		1.291176
0.584848		2.307879		1.281199
0.587273		2.307879		1.271333
0.589697		2.307879		1.261577
0.592121		2.307879		1.251930
0.594545		2.307879		1.242392
0.596970		2.307879		1.232961
0.599394		2.307879		1.223637
0.601818		2.307879		1.214418
0.604242		2.307879		1.205304
0.606667		2.307879		1.196294
0.609091		2.307879		1.187386
0.611515		2.307879		1.178580
0.613939		2.307879		1.169874
0.616364		2.307879		1.161269
0.618788		2.307879		1.152762
0.621212		2.307879		1.144354
0.623636		2.307879		1.136042
0.626061		2.307879		1.127826
0.628485		2.307879		1.119705
0.630909		2.307879		1.111678
0.633333		2.307879		1.103745
0.635758		2.307879		1.095903
0.638182		2.307879		1.088152
0.640606		2.307879		1.080491
0.643030		2.307879		1.072920
0.645455		2.307879		1.065436
0.647879		2.307879		1.058040
0.650303		2.307879		1.050729
0.652727		2.307879		1.043505
0.655152		2.307879		1.036364
0.657576		2.307879		1.029306
