100
100
T [fm^-1]		muB [fm^-1]		betaV_dfce [fm^-3]
0.594545		2.445253		0.001998
0.596970		2.445253		0.002055
0.599394		2.445253		0.002112
0.601818		2.445253		0.002172
0.604242		2.445253		0.002232
0.606667		2.445253		0.002294
0.609091		2.445253		0.002358
0.611515		2.445253		0.002423
0.613939		2.445253		0.002490
0.616364		2.445253		0.002558
0.618788		2.445253		0.002628
0.621212		2.445253		0.002699
0.623636		2.445253		0.002773
0.626061		2.445253		0.002847
0.628485		2.445253		0.002924
0.630909		2.445253		0.003003
0.633333		2.445253		0.003083
0.635758		2.445253		0.003165
0.638182		2.445253		0.003249
0.640606		2.445253		0.003335
0.643030		2.445253		0.003423
0.645455		2.445253		0.003513
0.647879		2.445253		0.003605
0.650303		2.445253		0.003700
0.652727		2.445253		0.003796
0.655152		2.445253		0.003894
0.657576		2.445253		0.003995
0.660000		2.445253		0.004098
0.662424		2.445253		0.004204
0.664848		2.445253		0.004311
0.667273		2.445253		0.004421
0.669697		2.445253		0.004534
0.672121		2.445253		0.004649
0.674545		2.445253		0.004767
0.676970		2.445253		0.004887
0.679394		2.445253		0.005010
0.681818		2.445253		0.005135
0.684242		2.445253		0.005264
0.686667		2.445253		0.005395
0.689091		2.445253		0.005529
0.691515		2.445253		0.005666
0.693939		2.445253		0.005806
0.696364		2.445253		0.005949
0.698788		2.445253		0.006095
0.701212		2.445253		0.006244
0.703636		2.445253		0.006397
0.706061		2.445253		0.006552
0.708485		2.445253		0.006711
0.710909		2.445253		0.006874
0.713333		2.445253		0.007039
0.715758		2.445253		0.007209
0.718182		2.445253		0.007382
0.720606		2.445253		0.007558
0.723030		2.445253		0.007739
0.725455		2.445253		0.007923
0.727879		2.445253		0.008111
0.730303		2.445253		0.008302
0.732727		2.445253		0.008498
0.735152		2.445253		0.008698
0.737576		2.445253		0.008902
0.740000		2.445253		0.009111
0.742424		2.445253		0.009323
0.744848		2.445253		0.009540
0.747273		2.445253		0.009761
0.749697		2.445253		0.009987
0.752121		2.445253		0.010218
0.754545		2.445253		0.010453
0.756970		2.445253		0.010693
0.759394		2.445253		0.010937
0.761818		2.445253		0.011187
0.764242		2.445253		0.011442
0.766667		2.445253		0.011702
0.769091		2.445253		0.011967
0.771515		2.445253		0.012237
0.773939		2.445253		0.012513
0.776364		2.445253		0.012794
0.778788		2.445253		0.013081
0.781212		2.445253		0.013373
0.783636		2.445253		0.013671
0.786061		2.445253		0.013975
0.788485		2.445253		0.014285
0.790909		2.445253		0.014601
0.793333		2.445253		0.014923
0.795758		2.445253		0.015252
0.798182		2.445253		0.015586
0.800606		2.445253		0.015928
0.803030		2.445253		0.016275
0.805455		2.445253		0.016630
0.807879		2.445253		0.016991
0.810303		2.445253		0.017360
0.812727		2.445253		0.017735
0.815152		2.445253		0.018117
0.817576		2.445253		0.018507
0.820000		2.445253		0.018904
0.580000		2.472727		0.001718
0.582424		2.472727		0.001767
0.584848		2.472727		0.001818
0.587273		2.472727		0.001870
0.589697		2.472727		0.001923
0.592121		2.472727		0.001978
0.594545		2.472727		0.002034
0.596970		2.472727		0.002091
0.599394		2.472727		0.002150
0.601818		2.472727		0.002210
0.604242		2.472727		0.002271
0.606667		2.472727		0.002334
0.609091		2.472727		0.002398
0.611515		2.472727		0.002464
0.613939		2.472727		0.002532
0.616364		2.472727		0.002601
0.618788		2.472727		0.002672
0.621212		2.472727		0.002744
0.623636		2.472727		0.002819
0.626061		2.472727		0.002894
0.628485		2.472727		0.002972
0.630909		2.472727		0.003052
0.633333		2.472727		0.003133
0.635758		2.472727		0.003216
0.638182		2.472727		0.003301
0.640606		2.472727		0.003388
0.643030		2.472727		0.003478
0.645455		2.472727		0.003569
0.647879		2.472727		0.003662
0.650303		2.472727		0.003757
0.652727		2.472727		0.003855
0.655152		2.472727		0.003955
0.657576		2.472727		0.004057
0.660000		2.472727		0.004161
0.662424		2.472727		0.004267
0.664848		2.472727		0.004377
0.667273		2.472727		0.004488
0.669697		2.472727		0.004602
0.672121		2.472727		0.004718
0.674545		2.472727		0.004837
0.676970		2.472727		0.004959
0.679394		2.472727		0.005083
0.681818		2.472727		0.005211
0.684242		2.472727		0.005340
0.686667		2.472727		0.005473
0.689091		2.472727		0.005609
0.691515		2.472727		0.005747
0.693939		2.472727		0.005889
0.696364		2.472727		0.006033
0.698788		2.472727		0.006181
0.701212		2.472727		0.006332
0.703636		2.472727		0.006486
0.706061		2.472727		0.006644
0.708485		2.472727		0.006804
0.710909		2.472727		0.006968
0.713333		2.472727		0.007136
0.715758		2.472727		0.007307
0.718182		2.472727		0.007482
0.720606		2.472727		0.007661
0.723030		2.472727		0.007843
0.725455		2.472727		0.008029
0.727879		2.472727		0.008219
0.730303		2.472727		0.008413
0.732727		2.472727		0.008611
0.735152		2.472727		0.008813
0.737576		2.472727		0.009019
0.740000		2.472727		0.009229
0.742424		2.472727		0.009444
0.744848		2.472727		0.009663
0.747273		2.472727		0.009887
0.749697		2.472727		0.010115
0.752121		2.472727		0.010348
0.754545		2.472727		0.010585
0.756970		2.472727		0.010828
0.759394		2.472727		0.011075
0.761818		2.472727		0.011327
0.764242		2.472727		0.011584
0.766667		2.472727		0.011847
0.769091		2.472727		0.012114
0.771515		2.472727		0.012387
0.773939		2.472727		0.012666
0.776364		2.472727		0.012950
0.778788		2.472727		0.013239
0.781212		2.472727		0.013534
0.783636		2.472727		0.013835
0.786061		2.472727		0.014142
0.788485		2.472727		0.014455
0.790909		2.472727		0.014774
0.793333		2.472727		0.015099
0.795758		2.472727		0.015430
0.798182		2.472727		0.015768
0.800606		2.472727		0.016113
0.803030		2.472727		0.016464
0.805455		2.472727		0.016821
0.807879		2.472727		0.017186
0.810303		2.472727		0.017557
0.812727		2.472727		0.017936
0.815152		2.472727		0.018322
0.817576		2.472727		0.018715
0.820000		2.472727		0.019115
0.580000		2.500202		0.001749
0.582424		2.500202		0.001799
0.584848		2.500202		0.001851
0.587273		2.500202		0.001903
0.589697		2.500202		0.001957
0.592121		2.500202		0.002013
0.594545		2.500202		0.002069
0.596970		2.500202		0.002127
0.599394		2.500202		0.002187
0.601818		2.500202		0.002248
0.604242		2.500202		0.002310
0.606667		2.500202		0.002374
0.609091		2.500202		0.002439
0.611515		2.500202		0.002506
0.613939		2.500202		0.002574
0.616364		2.500202		0.002644
0.618788		2.500202		0.002716
0.621212		2.500202		0.002789
0.623636		2.500202		0.002865
0.626061		2.500202		0.002942
0.628485		2.500202		0.003020
0.630909		2.500202		0.003101
0.633333		2.500202		0.003183
0.635758		2.500202		0.003267
0.638182		2.500202		0.003354
0.640606		2.500202		0.003442
0.643030		2.500202		0.003532
0.645455		2.500202		0.003624
0.647879		2.500202		0.003719
0.650303		2.500202		0.003815
0.652727		2.500202		0.003914
0.655152		2.500202		0.004015
0.657576		2.500202		0.004118
0.660000		2.500202		0.004224
0.662424		2.500202		0.004332
0.664848		2.500202		0.004442
0.667273		2.500202		0.004555
0.669697		2.500202		0.004670
0.672121		2.500202		0.004788
0.674545		2.500202		0.004908
0.676970		2.500202		0.005032
0.679394		2.500202		0.005157
0.681818		2.500202		0.005286
0.684242		2.500202		0.005417
0.686667		2.500202		0.005552
0.689091		2.500202		0.005689
0.691515		2.500202		0.005829
0.693939		2.500202		0.005972
0.696364		2.500202		0.006118
0.698788		2.500202		0.006268
0.701212		2.500202		0.006420
0.703636		2.500202		0.006576
0.706061		2.500202		0.006735
0.708485		2.500202		0.006898
0.710909		2.500202		0.007064
0.713333		2.500202		0.007233
0.715758		2.500202		0.007406
0.718182		2.500202		0.007583
0.720606		2.500202		0.007764
0.723030		2.500202		0.007948
0.725455		2.500202		0.008136
0.727879		2.500202		0.008328
0.730303		2.500202		0.008524
0.732727		2.500202		0.008724
0.735152		2.500202		0.008928
0.737576		2.500202		0.009136
0.740000		2.500202		0.009349
0.742424		2.500202		0.009566
0.744848		2.500202		0.009787
0.747273		2.500202		0.010013
0.749697		2.500202		0.010244
0.752121		2.500202		0.010479
0.754545		2.500202		0.010719
0.756970		2.500202		0.010964
0.759394		2.500202		0.011213
0.761818		2.500202		0.011468
0.764242		2.500202		0.011728
0.766667		2.500202		0.011993
0.769091		2.500202		0.012263
0.771515		2.500202		0.012539
0.773939		2.500202		0.012820
0.776364		2.500202		0.013106
0.778788		2.500202		0.013399
0.781212		2.500202		0.013697
0.783636		2.500202		0.014000
0.786061		2.500202		0.014310
0.788485		2.500202		0.014626
0.790909		2.500202		0.014948
0.793333		2.500202		0.015276
0.795758		2.500202		0.015610
0.798182		2.500202		0.015951
0.800606		2.500202		0.016299
0.803030		2.500202		0.016653
0.805455		2.500202		0.017014
0.807879		2.500202		0.017382
0.810303		2.500202		0.017757
0.812727		2.500202		0.018139
0.815152		2.500202		0.018528
0.817576		2.500202		0.018924
0.820000		2.500202		0.019328
0.580000		2.527677		0.001781
0.582424		2.527677		0.001831
0.584848		2.527677		0.001884
0.587273		2.527677		0.001937
0.589697		2.527677		0.001992
0.592121		2.527677		0.002048
0.594545		2.527677		0.002105
0.596970		2.527677		0.002164
0.599394		2.527677		0.002224
0.601818		2.527677		0.002286
0.604242		2.527677		0.002349
0.606667		2.527677		0.002413
0.609091		2.527677		0.002480
0.611515		2.527677		0.002547
0.613939		2.527677		0.002617
0.616364		2.527677		0.002688
0.618788		2.527677		0.002760
0.621212		2.527677		0.002835
0.623636		2.527677		0.002911
0.626061		2.527677		0.002989
0.628485		2.527677		0.003068
0.630909		2.527677		0.003150
0.633333		2.527677		0.003233
0.635758		2.527677		0.003319
0.638182		2.527677		0.003406
0.640606		2.527677		0.003495
0.643030		2.527677		0.003587
0.645455		2.527677		0.003680
0.647879		2.527677		0.003776
0.650303		2.527677		0.003873
0.652727		2.527677		0.003973
0.655152		2.527677		0.004076
0.657576		2.527677		0.004180
0.660000		2.527677		0.004287
0.662424		2.527677		0.004396
0.664848		2.527677		0.004508
0.667273		2.527677		0.004622
0.669697		2.527677		0.004739
0.672121		2.527677		0.004858
0.674545		2.527677		0.004980
0.676970		2.527677		0.005104
0.679394		2.527677		0.005232
0.681818		2.527677		0.005362
0.684242		2.527677		0.005495
0.686667		2.527677		0.005630
0.689091		2.527677		0.005769
0.691515		2.527677		0.005911
0.693939		2.527677		0.006056
0.696364		2.527677		0.006204
0.698788		2.527677		0.006355
0.701212		2.527677		0.006509
0.703636		2.527677		0.006667
0.706061		2.527677		0.006828
0.708485		2.527677		0.006992
0.710909		2.527677		0.007160
0.713333		2.527677		0.007331
0.715758		2.527677		0.007506
0.718182		2.527677		0.007685
0.720606		2.527677		0.007867
0.723030		2.527677		0.008054
0.725455		2.527677		0.008244
0.727879		2.527677		0.008438
0.730303		2.527677		0.008636
0.732727		2.527677		0.008838
0.735152		2.527677		0.009044
0.737576		2.527677		0.009255
0.740000		2.527677		0.009470
0.742424		2.527677		0.009689
0.744848		2.527677		0.009912
0.747273		2.527677		0.010141
0.749697		2.527677		0.010374
0.752121		2.527677		0.010611
0.754545		2.527677		0.010854
0.756970		2.527677		0.011101
0.759394		2.527677		0.011353
0.761818		2.527677		0.011610
0.764242		2.527677		0.011873
0.766667		2.527677		0.012140
0.769091		2.527677		0.012413
0.771515		2.527677		0.012691
0.773939		2.527677		0.012975
0.776364		2.527677		0.013264
0.778788		2.527677		0.013559
0.781212		2.527677		0.013860
0.783636		2.527677		0.014167
0.786061		2.527677		0.014480
0.788485		2.527677		0.014798
0.790909		2.527677		0.015123
0.793333		2.527677		0.015455
0.795758		2.527677		0.015792
0.798182		2.527677		0.016136
0.800606		2.527677		0.016487
0.803030		2.527677		0.016844
0.805455		2.527677		0.017208
0.807879		2.527677		0.017580
0.810303		2.527677		0.017958
0.812727		2.527677		0.018343
0.815152		2.527677		0.018736
0.817576		2.527677		0.019136
0.820000		2.527677		0.019543
0.580000		2.555152		0.001812
0.582424		2.555152		0.001863
0.584848		2.555152		0.001916
0.587273		2.555152		0.001970
0.589697		2.555152		0.002026
0.592121		2.555152		0.002083
0.594545		2.555152		0.002141
0.596970		2.555152		0.002200
0.599394		2.555152		0.002261
0.601818		2.555152		0.002324
0.604242		2.555152		0.002388
0.606667		2.555152		0.002453
0.609091		2.555152		0.002520
0.611515		2.555152		0.002589
0.613939		2.555152		0.002659
0.616364		2.555152		0.002731
0.618788		2.555152		0.002805
0.621212		2.555152		0.002880
0.623636		2.555152		0.002957
0.626061		2.555152		0.003036
0.628485		2.555152		0.003117
0.630909		2.555152		0.003199
0.633333		2.555152		0.003284
0.635758		2.555152		0.003370
0.638182		2.555152		0.003459
0.640606		2.555152		0.003549
0.643030		2.555152		0.003642
0.645455		2.555152		0.003736
0.647879		2.555152		0.003833
0.650303		2.555152		0.003932
0.652727		2.555152		0.004033
0.655152		2.555152		0.004137
0.657576		2.555152		0.004242
0.660000		2.555152		0.004350
0.662424		2.555152		0.004461
0.664848		2.555152		0.004574
0.667273		2.555152		0.004690
0.669697		2.555152		0.004808
0.672121		2.555152		0.004928
0.674545		2.555152		0.005052
0.676970		2.555152		0.005178
0.679394		2.555152		0.005306
0.681818		2.555152		0.005438
0.684242		2.555152		0.005572
0.686667		2.555152		0.005710
0.689091		2.555152		0.005850
0.691515		2.555152		0.005994
0.693939		2.555152		0.006140
0.696364		2.555152		0.006290
0.698788		2.555152		0.006442
0.701212		2.555152		0.006598
0.703636		2.555152		0.006758
0.706061		2.555152		0.006921
0.708485		2.555152		0.007087
0.710909		2.555152		0.007256
0.713333		2.555152		0.007430
0.715758		2.555152		0.007607
0.718182		2.555152		0.007787
0.720606		2.555152		0.007972
0.723030		2.555152		0.008160
0.725455		2.555152		0.008352
0.727879		2.555152		0.008548
0.730303		2.555152		0.008748
0.732727		2.555152		0.008953
0.735152		2.555152		0.009161
0.737576		2.555152		0.009374
0.740000		2.555152		0.009591
0.742424		2.555152		0.009812
0.744848		2.555152		0.010038
0.747273		2.555152		0.010269
0.749697		2.555152		0.010504
0.752121		2.555152		0.010744
0.754545		2.555152		0.010989
0.756970		2.555152		0.011239
0.759394		2.555152		0.011494
0.761818		2.555152		0.011753
0.764242		2.555152		0.012018
0.766667		2.555152		0.012289
0.769091		2.555152		0.012564
0.771515		2.555152		0.012845
0.773939		2.555152		0.013132
0.776364		2.555152		0.013424
0.778788		2.555152		0.013722
0.781212		2.555152		0.014025
0.783636		2.555152		0.014335
0.786061		2.555152		0.014651
0.788485		2.555152		0.014972
0.790909		2.555152		0.015300
0.793333		2.555152		0.015635
0.795758		2.555152		0.015975
0.798182		2.555152		0.016323
0.800606		2.555152		0.016676
0.803030		2.555152		0.017037
0.805455		2.555152		0.017405
0.807879		2.555152		0.017779
0.810303		2.555152		0.018161
0.812727		2.555152		0.018549
0.815152		2.555152		0.018945
0.817576		2.555152		0.019349
0.820000		2.555152		0.019760
0.580000		2.582626		0.001843
0.582424		2.582626		0.001896
0.584848		2.582626		0.001949
0.587273		2.582626		0.002004
0.589697		2.582626		0.002060
0.592121		2.582626		0.002118
0.594545		2.582626		0.002177
0.596970		2.582626		0.002237
0.599394		2.582626		0.002299
0.601818		2.582626		0.002362
0.604242		2.582626		0.002427
0.606667		2.582626		0.002493
0.609091		2.582626		0.002561
0.611515		2.582626		0.002631
0.613939		2.582626		0.002702
0.616364		2.582626		0.002775
0.618788		2.582626		0.002849
0.621212		2.582626		0.002926
0.623636		2.582626		0.003004
0.626061		2.582626		0.003084
0.628485		2.582626		0.003165
0.630909		2.582626		0.003249
0.633333		2.582626		0.003335
0.635758		2.582626		0.003422
0.638182		2.582626		0.003512
0.640606		2.582626		0.003603
0.643030		2.582626		0.003697
0.645455		2.582626		0.003793
0.647879		2.582626		0.003891
0.650303		2.582626		0.003991
0.652727		2.582626		0.004093
0.655152		2.582626		0.004198
0.657576		2.582626		0.004305
0.660000		2.582626		0.004414
0.662424		2.582626		0.004526
0.664848		2.582626		0.004641
0.667273		2.582626		0.004757
0.669697		2.582626		0.004877
0.672121		2.582626		0.004999
0.674545		2.582626		0.005124
0.676970		2.582626		0.005251
0.679394		2.582626		0.005382
0.681818		2.582626		0.005515
0.684242		2.582626		0.005651
0.686667		2.582626		0.005790
0.689091		2.582626		0.005932
0.691515		2.582626		0.006077
0.693939		2.582626		0.006225
0.696364		2.582626		0.006376
0.698788		2.582626		0.006531
0.701212		2.582626		0.006688
0.703636		2.582626		0.006850
0.706061		2.582626		0.007014
0.708485		2.582626		0.007182
0.710909		2.582626		0.007354
0.713333		2.582626		0.007529
0.715758		2.582626		0.007708
0.718182		2.582626		0.007890
0.720606		2.582626		0.008077
0.723030		2.582626		0.008267
0.725455		2.582626		0.008461
0.727879		2.582626		0.008659
0.730303		2.582626		0.008862
0.732727		2.582626		0.009068
0.735152		2.582626		0.009279
0.737576		2.582626		0.009494
0.740000		2.582626		0.009713
0.742424		2.582626		0.009937
0.744848		2.582626		0.010165
0.747273		2.582626		0.010398
0.749697		2.582626		0.010636
0.752121		2.582626		0.010879
0.754545		2.582626		0.011126
0.756970		2.582626		0.011378
0.759394		2.582626		0.011635
0.761818		2.582626		0.011898
0.764242		2.582626		0.012165
0.766667		2.582626		0.012438
0.769091		2.582626		0.012717
0.771515		2.582626		0.013000
0.773939		2.582626		0.013290
0.776364		2.582626		0.013585
0.778788		2.582626		0.013885
0.781212		2.582626		0.014192
0.783636		2.582626		0.014505
0.786061		2.582626		0.014823
0.788485		2.582626		0.015148
0.790909		2.582626		0.015479
0.793333		2.582626		0.015816
0.795758		2.582626		0.016160
0.798182		2.582626		0.016511
0.800606		2.582626		0.016868
0.803030		2.582626		0.017232
0.805455		2.582626		0.017603
0.807879		2.582626		0.017980
0.810303		2.582626		0.018365
0.812727		2.582626		0.018758
0.815152		2.582626		0.019157
0.817576		2.582626		0.019564
0.820000		2.582626		0.019979
0.580000		2.610101		0.001875
0.582424		2.610101		0.001928
0.584848		2.610101		0.001982
0.587273		2.610101		0.002038
0.589697		2.610101		0.002095
0.592121		2.610101		0.002153
0.594545		2.610101		0.002213
0.596970		2.610101		0.002274
0.599394		2.610101		0.002336
0.601818		2.610101		0.002401
0.604242		2.610101		0.002466
0.606667		2.610101		0.002533
0.609091		2.610101		0.002602
0.611515		2.610101		0.002673
0.613939		2.610101		0.002745
0.616364		2.610101		0.002819
0.618788		2.610101		0.002894
0.621212		2.610101		0.002971
0.623636		2.610101		0.003050
0.626061		2.610101		0.003131
0.628485		2.610101		0.003214
0.630909		2.610101		0.003299
0.633333		2.610101		0.003385
0.635758		2.610101		0.003474
0.638182		2.610101		0.003565
0.640606		2.610101		0.003657
0.643030		2.610101		0.003752
0.645455		2.610101		0.003849
