100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.611515		0.741818		0.017106
0.613939		0.741818		0.017594
0.616364		0.741818		0.018094
0.618788		0.741818		0.018605
0.621212		0.741818		0.019130
0.623636		0.741818		0.019666
0.626061		0.741818		0.020216
0.628485		0.741818		0.020779
0.630909		0.741818		0.021355
0.633333		0.741818		0.021945
0.635758		0.741818		0.022548
0.638182		0.741818		0.023166
0.640606		0.741818		0.023798
0.643030		0.741818		0.024446
0.645455		0.741818		0.025108
0.647879		0.741818		0.025785
0.650303		0.741818		0.026479
0.652727		0.741818		0.027188
0.655152		0.741818		0.027913
0.657576		0.741818		0.028655
0.660000		0.741818		0.029414
0.662424		0.741818		0.030190
0.664848		0.741818		0.030984
0.667273		0.741818		0.031795
0.669697		0.741818		0.032625
0.672121		0.741818		0.033473
0.674545		0.741818		0.034340
0.676970		0.741818		0.035227
0.679394		0.741818		0.036133
0.681818		0.741818		0.037059
0.684242		0.741818		0.038006
0.686667		0.741818		0.038973
0.689091		0.741818		0.039961
0.691515		0.741818		0.040971
0.693939		0.741818		0.042003
0.696364		0.741818		0.043057
0.698788		0.741818		0.044134
0.701212		0.741818		0.045234
0.703636		0.741818		0.046358
0.706061		0.741818		0.047506
0.708485		0.741818		0.048678
0.710909		0.741818		0.049875
0.713333		0.741818		0.051097
0.715758		0.741818		0.052345
0.718182		0.741818		0.053620
0.720606		0.741818		0.054921
0.723030		0.741818		0.056249
0.725455		0.741818		0.057605
0.727879		0.741818		0.058990
0.730303		0.741818		0.060402
0.732727		0.741818		0.061845
0.735152		0.741818		0.063316
0.737576		0.741818		0.064818
0.740000		0.741818		0.066351
0.742424		0.741818		0.067915
0.744848		0.741818		0.069511
0.747273		0.741818		0.071139
0.749697		0.741818		0.072801
0.752121		0.741818		0.074495
0.754545		0.741818		0.076224
0.756970		0.741818		0.077987
0.759394		0.741818		0.079786
0.761818		0.741818		0.081621
0.764242		0.741818		0.083492
0.766667		0.741818		0.085400
0.769091		0.741818		0.087345
0.771515		0.741818		0.089329
0.773939		0.741818		0.091352
0.776364		0.741818		0.093415
0.778788		0.741818		0.095518
0.781212		0.741818		0.097662
0.783636		0.741818		0.099847
0.786061		0.741818		0.102075
0.788485		0.741818		0.104346
0.790909		0.741818		0.106661
0.793333		0.741818		0.109020
0.795758		0.741818		0.111424
0.798182		0.741818		0.113874
0.800606		0.741818		0.116370
0.803030		0.741818		0.118914
0.805455		0.741818		0.121506
0.807879		0.741818		0.124148
0.810303		0.741818		0.126838
0.812727		0.741818		0.129579
0.815152		0.741818		0.132372
0.817576		0.741818		0.135216
0.820000		0.741818		0.138114
0.580000		0.769293		0.011740
0.582424		0.769293		0.012094
0.584848		0.769293		0.012457
0.587273		0.769293		0.012829
0.589697		0.769293		0.013211
0.592121		0.769293		0.013602
0.594545		0.769293		0.014004
0.596970		0.769293		0.014415
0.599394		0.769293		0.014837
0.601818		0.769293		0.015269
0.604242		0.769293		0.015712
0.606667		0.769293		0.016166
0.609091		0.769293		0.016631
0.611515		0.769293		0.017108
0.613939		0.769293		0.017596
0.616364		0.769293		0.018097
0.618788		0.769293		0.018609
0.621212		0.769293		0.019134
0.623636		0.769293		0.019671
0.626061		0.769293		0.020222
0.628485		0.769293		0.020785
0.630909		0.769293		0.021362
0.633333		0.769293		0.021953
0.635758		0.769293		0.022558
0.638182		0.769293		0.023177
0.640606		0.769293		0.023810
0.643030		0.769293		0.024459
0.645455		0.769293		0.025122
0.647879		0.769293		0.025801
0.650303		0.769293		0.026495
0.652727		0.769293		0.027206
0.655152		0.769293		0.027933
0.657576		0.769293		0.028676
0.660000		0.769293		0.029437
0.662424		0.769293		0.030215
0.664848		0.769293		0.031010
0.667273		0.769293		0.031823
0.669697		0.769293		0.032655
0.672121		0.769293		0.033505
0.674545		0.769293		0.034375
0.676970		0.769293		0.035263
0.679394		0.769293		0.036172
0.681818		0.769293		0.037100
0.684242		0.769293		0.038049
0.686667		0.769293		0.039019
0.689091		0.769293		0.040010
0.691515		0.769293		0.041023
0.693939		0.769293		0.042058
0.696364		0.769293		0.043115
0.698788		0.769293		0.044195
0.701212		0.769293		0.045299
0.703636		0.769293		0.046426
0.706061		0.769293		0.047577
0.708485		0.769293		0.048753
0.710909		0.769293		0.049953
0.713333		0.769293		0.051180
0.715758		0.769293		0.052432
0.718182		0.769293		0.053711
0.720606		0.769293		0.055016
0.723030		0.769293		0.056349
0.725455		0.769293		0.057710
0.727879		0.769293		0.059099
0.730303		0.769293		0.060516
0.732727		0.769293		0.061964
0.735152		0.769293		0.063441
0.737576		0.769293		0.064948
0.740000		0.769293		0.066486
0.742424		0.769293		0.068056
0.744848		0.769293		0.069658
0.747273		0.769293		0.071292
0.749697		0.769293		0.072960
0.752121		0.769293		0.074661
0.754545		0.769293		0.076396
0.756970		0.769293		0.078166
0.759394		0.769293		0.079972
0.761818		0.769293		0.081814
0.764242		0.769293		0.083692
0.766667		0.769293		0.085608
0.769091		0.769293		0.087562
0.771515		0.769293		0.089554
0.773939		0.769293		0.091585
0.776364		0.769293		0.093656
0.778788		0.769293		0.095768
0.781212		0.769293		0.097921
0.783636		0.769293		0.100115
0.786061		0.769293		0.102353
0.788485		0.769293		0.104633
0.790909		0.769293		0.106958
0.793333		0.769293		0.109327
0.795758		0.769293		0.111741
0.798182		0.769293		0.114202
0.800606		0.769293		0.116710
0.803030		0.769293		0.119265
0.805455		0.769293		0.121868
0.807879		0.769293		0.124521
0.810303		0.769293		0.127224
0.812727		0.769293		0.129977
0.815152		0.769293		0.132782
0.817576		0.769293		0.135640
0.820000		0.769293		0.138550
0.580000		0.796768		0.011740
0.582424		0.796768		0.012094
0.584848		0.796768		0.012458
0.587273		0.796768		0.012830
0.589697		0.796768		0.013212
0.592121		0.796768		0.013604
0.594545		0.796768		0.014006
0.596970		0.796768		0.014417
0.599394		0.796768		0.014840
0.601818		0.796768		0.015272
0.604242		0.796768		0.015716
0.606667		0.796768		0.016171
0.609091		0.796768		0.016636
0.611515		0.796768		0.017114
0.613939		0.796768		0.017603
0.616364		0.796768		0.018104
0.618788		0.796768		0.018617
0.621212		0.796768		0.019143
0.623636		0.796768		0.019681
0.626061		0.796768		0.020232
0.628485		0.796768		0.020797
0.630909		0.796768		0.021375
0.633333		0.796768		0.021966
0.635758		0.796768		0.022572
0.638182		0.796768		0.023192
0.640606		0.796768		0.023827
0.643030		0.796768		0.024477
0.645455		0.796768		0.025141
0.647879		0.796768		0.025822
0.650303		0.796768		0.026518
0.652727		0.796768		0.027230
0.655152		0.796768		0.027958
0.657576		0.796768		0.028704
0.660000		0.796768		0.029466
0.662424		0.796768		0.030246
0.664848		0.796768		0.031043
0.667273		0.796768		0.031858
0.669697		0.796768		0.032692
0.672121		0.796768		0.033545
0.674545		0.796768		0.034416
0.676970		0.796768		0.035307
0.679394		0.796768		0.036218
0.681818		0.796768		0.037150
0.684242		0.796768		0.038101
0.686667		0.796768		0.039074
0.689091		0.796768		0.040068
0.691515		0.796768		0.041084
0.693939		0.796768		0.042122
0.696364		0.796768		0.043182
0.698788		0.796768		0.044266
0.701212		0.796768		0.045373
0.703636		0.796768		0.046503
0.706061		0.796768		0.047658
0.708485		0.796768		0.048838
0.710909		0.796768		0.050043
0.713333		0.796768		0.051273
0.715758		0.796768		0.052530
0.718182		0.796768		0.053813
0.720606		0.796768		0.055123
0.723030		0.796768		0.056460
0.725455		0.796768		0.057826
0.727879		0.796768		0.059220
0.730303		0.796768		0.060643
0.732727		0.796768		0.062096
0.735152		0.796768		0.063578
0.737576		0.796768		0.065091
0.740000		0.796768		0.066636
0.742424		0.796768		0.068212
0.744848		0.796768		0.069820
0.747273		0.796768		0.071460
0.749697		0.796768		0.073134
0.752121		0.796768		0.074842
0.754545		0.796768		0.076585
0.756970		0.796768		0.078362
0.759394		0.796768		0.080175
0.761818		0.796768		0.082025
0.764242		0.796768		0.083911
0.766667		0.796768		0.085835
0.769091		0.796768		0.087797
0.771515		0.796768		0.089797
0.773939		0.796768		0.091837
0.776364		0.796768		0.093917
0.778788		0.796768		0.096038
0.781212		0.796768		0.098201
0.783636		0.796768		0.100405
0.786061		0.796768		0.102652
0.788485		0.796768		0.104943
0.790909		0.796768		0.107278
0.793333		0.796768		0.109657
0.795758		0.796768		0.112083
0.798182		0.796768		0.114555
0.800606		0.796768		0.117074
0.803030		0.796768		0.119641
0.805455		0.796768		0.122257
0.807879		0.796768		0.124922
0.810303		0.796768		0.127637
0.812727		0.796768		0.130403
0.815152		0.796768		0.133222
0.817576		0.796768		0.136093
0.820000		0.796768		0.139017
0.580000		0.824242		0.011743
0.582424		0.824242		0.012097
0.584848		0.824242		0.012461
0.587273		0.824242		0.012834
0.589697		0.824242		0.013216
0.592121		0.824242		0.013608
0.594545		0.824242		0.014011
0.596970		0.824242		0.014423
0.599394		0.824242		0.014846
0.601818		0.824242		0.015279
0.604242		0.824242		0.015723
0.606667		0.824242		0.016178
0.609091		0.824242		0.016645
0.611515		0.824242		0.017123
0.613939		0.824242		0.017613
0.616364		0.824242		0.018115
0.618788		0.824242		0.018629
0.621212		0.824242		0.019155
0.623636		0.824242		0.019695
0.626061		0.824242		0.020247
0.628485		0.824242		0.020813
0.630909		0.824242		0.021392
0.633333		0.824242		0.021985
0.635758		0.824242		0.022592
0.638182		0.824242		0.023213
0.640606		0.824242		0.023849
0.643030		0.824242		0.024500
0.645455		0.824242		0.025167
0.647879		0.824242		0.025848
0.650303		0.824242		0.026546
0.652727		0.824242		0.027260
0.655152		0.824242		0.027990
0.657576		0.824242		0.028737
0.660000		0.824242		0.029502
0.662424		0.824242		0.030283
0.664848		0.824242		0.031083
0.667273		0.824242		0.031901
0.669697		0.824242		0.032737
0.672121		0.824242		0.033592
0.674545		0.824242		0.034466
0.676970		0.824242		0.035360
0.679394		0.824242		0.036273
0.681818		0.824242		0.037207
0.684242		0.824242		0.038162
0.686667		0.824242		0.039137
0.689091		0.824242		0.040135
0.691515		0.824242		0.041154
0.693939		0.824242		0.042195
0.696364		0.824242		0.043259
0.698788		0.824242		0.044346
0.701212		0.824242		0.045457
0.703636		0.824242		0.046591
0.706061		0.824242		0.047750
0.708485		0.824242		0.048934
0.710909		0.824242		0.050143
0.713333		0.824242		0.051378
0.715758		0.824242		0.052639
0.718182		0.824242		0.053927
0.720606		0.824242		0.055242
0.723030		0.824242		0.056585
0.725455		0.824242		0.057955
0.727879		0.824242		0.059355
0.730303		0.824242		0.060783
0.732727		0.824242		0.062242
0.735152		0.824242		0.063730
0.737576		0.824242		0.065249
0.740000		0.824242		0.066800
0.742424		0.824242		0.068382
0.744848		0.824242		0.069997
0.747273		0.824242		0.071644
0.749697		0.824242		0.073325
0.752121		0.824242		0.075041
0.754545		0.824242		0.076790
0.756970		0.824242		0.078576
0.759394		0.824242		0.080396
0.761818		0.824242		0.082254
0.764242		0.824242		0.084148
0.766667		0.824242		0.086081
0.769091		0.824242		0.088051
0.771515		0.824242		0.090061
0.773939		0.824242		0.092110
0.776364		0.824242		0.094200
0.778788		0.824242		0.096330
0.781212		0.824242		0.098502
0.783636		0.824242		0.100717
0.786061		0.824242		0.102974
0.788485		0.824242		0.105276
0.790909		0.824242		0.107622
0.793333		0.824242		0.110013
0.795758		0.824242		0.112450
0.798182		0.824242		0.114933
0.800606		0.824242		0.117464
0.803030		0.824242		0.120044
0.805455		0.824242		0.122672
0.807879		0.824242		0.125350
0.810303		0.824242		0.128079
0.812727		0.824242		0.130859
0.815152		0.824242		0.133691
0.817576		0.824242		0.136576
0.820000		0.824242		0.139515
0.580000		0.851717		0.011748
0.582424		0.851717		0.012103
0.584848		0.851717		0.012467
0.587273		0.851717		0.012840
0.589697		0.851717		0.013223
0.592121		0.851717		0.013616
0.594545		0.851717		0.014019
0.596970		0.851717		0.014432
0.599394		0.851717		0.014855
0.601818		0.851717		0.015289
0.604242		0.851717		0.015734
0.606667		0.851717		0.016190
0.609091		0.851717		0.016658
0.611515		0.851717		0.017137
0.613939		0.851717		0.017627
0.616364		0.851717		0.018130
0.618788		0.851717		0.018645
0.621212		0.851717		0.019173
0.623636		0.851717		0.019713
0.626061		0.851717		0.020267
0.628485		0.851717		0.020833
0.630909		0.851717		0.021414
0.633333		0.851717		0.022008
0.635758		0.851717		0.022617
0.638182		0.851717		0.023240
0.640606		0.851717		0.023877
0.643030		0.851717		0.024530
0.645455		0.851717		0.025198
0.647879		0.851717		0.025881
0.650303		0.851717		0.026581
0.652727		0.851717		0.027297
0.655152		0.851717		0.028029
0.657576		0.851717		0.028778
0.660000		0.851717		0.029545
0.662424		0.851717		0.030328
0.664848		0.851717		0.031130
0.667273		0.851717		0.031950
0.669697		0.851717		0.032789
0.672121		0.851717		0.033647
0.674545		0.851717		0.034523
0.676970		0.851717		0.035420
0.679394		0.851717		0.036337
0.681818		0.851717		0.037274
0.684242		0.851717		0.038231
0.686667		0.851717		0.039210
0.689091		0.851717		0.040211
0.691515		0.851717		0.041233
0.693939		0.851717		0.042278
0.696364		0.851717		0.043346
0.698788		0.851717		0.044437
0.701212		0.851717		0.045552
0.703636		0.851717		0.046690
0.706061		0.851717		0.047854
0.708485		0.851717		0.049042
0.710909		0.851717		0.050256
0.713333		0.851717		0.051495
0.715758		0.851717		0.052761
0.718182		0.851717		0.054054
0.720606		0.851717		0.055374
0.723030		0.851717		0.056722
0.725455		0.851717		0.058099
0.727879		0.851717		0.059504
0.730303		0.851717		0.060938
0.732727		0.851717		0.062402
0.735152		0.851717		0.063897
0.737576		0.851717		0.065423
0.740000		0.851717		0.066980
0.742424		0.851717		0.068569
0.744848		0.851717		0.070190
0.747273		0.851717		0.071845
0.749697		0.851717		0.073534
0.752121		0.851717		0.075256
0.754545		0.851717		0.077014
0.756970		0.851717		0.078807
0.759394		0.851717		0.080636
0.761818		0.851717		0.082502
0.764242		0.851717		0.084405
0.766667		0.851717		0.086347
0.769091		0.851717		0.088326
0.771515		0.851717		0.090345
0.773939		0.851717		0.092404
0.776364		0.851717		0.094504
0.778788		0.851717		0.096644
0.781212		0.851717		0.098827
0.783636		0.851717		0.101052
0.786061		0.851717		0.103321
0.788485		0.851717		0.105633
0.790909		0.851717		0.107991
0.793333		0.851717		0.110393
0.795758		0.851717		0.112842
0.798182		0.851717		0.115338
0.800606		0.851717		0.117882
0.803030		0.851717		0.120474
0.805455		0.851717		0.123116
0.807879		0.851717		0.125807
0.810303		0.851717		0.128550
0.812727		0.851717		0.131344
0.815152		0.851717		0.134191
0.817576		0.851717		0.137091
0.820000		0.851717		0.140045
0.580000		0.879192		0.011756
0.582424		0.879192		0.012111
0.584848		0.879192		0.012476
0.587273		0.879192		0.012850
0.589697		0.879192		0.013234
0.592121		0.879192		0.013627
0.594545		0.879192		0.014030
0.596970		0.879192		0.014444
0.599394		0.879192		0.014868
0.601818		0.879192		0.015303
0.604242		0.879192		0.015749
0.606667		0.879192		0.016206
0.609091		0.879192		0.016674
0.611515		0.879192		0.017154
0.613939		0.879192		0.017646
0.616364		0.879192		0.018150
0.618788		0.879192		0.018666
0.621212		0.879192		0.019195
0.623636		0.879192		0.019736
0.626061		0.879192		0.020291
0.628485		0.879192		0.020859
0.630909		0.879192		0.021441
0.633333		0.879192		0.022037
0.635758		0.879192		0.022647
0.638182		0.879192		0.023272
0.640606		0.879192		0.023911
0.643030		0.879192		0.024565
0.645455		0.879192		0.025235
0.647879		0.879192		0.025921
0.650303		0.879192		0.026622
0.652727		0.879192		0.027340
0.655152		0.879192		0.028074
0.657576		0.879192		0.028826
0.660000		0.879192		0.029595
0.662424		0.879192		0.030381
0.664848		0.879192		0.031185
0.667273		0.879192		0.032008
0.669697		0.879192		0.032849
0.672121		0.879192		0.033710
0.674545		0.879192		0.034590
0.676970		0.879192		0.035489
0.679394		0.879192		0.036409
0.681818		0.879192		0.037349
0.684242		0.879192		0.038310
0.686667		0.879192		0.039293
0.689091		0.879192		0.040297
0.691515		0.879192		0.041323
0.693939		0.879192		0.042372
0.696364		0.879192		0.043444
0.698788		0.879192		0.044539
0.701212		0.879192		0.045658
0.703636		0.879192		0.046801
0.706061		0.879192		0.047969
0.708485		0.879192		0.049162
0.710909		0.879192		0.050380
0.713333		0.879192		0.051625
0.715758		0.879192		0.052896
0.718182		0.879192		0.054194
0.720606		0.879192		0.055520
0.723030		0.879192		0.056874
0.725455		0.879192		0.058256
0.727879		0.879192		0.059667
0.730303		0.879192		0.061108
0.732727		0.879192		0.062578
0.735152		0.879192		0.064080
0.737576		0.879192		0.065612
0.740000		0.879192		0.067176
0.742424		0.879192		0.068772
0.744848		0.879192		0.070401
0.747273		0.879192		0.072064
0.749697		0.879192		0.073760
0.752121		0.879192		0.075491
0.754545		0.879192		0.077257
0.756970		0.879192		0.079058
0.759394		0.879192		0.080896
0.761818		0.879192		0.082771
0.764242		0.879192		0.084683
0.766667		0.879192		0.086634
0.769091		0.879192		0.088623
0.771515		0.879192		0.090652
0.773939		0.879192		0.092721
0.776364		0.879192		0.094831
0.778788		0.879192		0.096982
0.781212		0.879192		0.099176
0.783636		0.879192		0.101412
0.786061		0.879192		0.103692
0.788485		0.879192		0.106016
0.790909		0.879192		0.108386
0.793333		0.879192		0.110801
0.795758		0.879192		0.113263
0.798182		0.879192		0.115771
0.800606		0.879192		0.118328
0.803030		0.879192		0.120934
0.805455		0.879192		0.123590
0.807879		0.879192		0.126295
0.810303		0.879192		0.129052
0.812727		0.879192		0.131861
0.815152		0.879192		0.134723
0.817576		0.879192		0.137638
0.820000		0.879192		0.140608
0.580000		0.906667		0.011767
0.582424		0.906667		0.012123
0.584848		0.906667		0.012488
0.587273		0.906667		0.012863
0.589697		0.906667		0.013247
0.592121		0.906667		0.013641
0.594545		0.906667		0.014046
0.596970		0.906667		0.014460
0.599394		0.906667		0.014885
0.601818		0.906667		0.015321
0.604242		0.906667		0.015768
0.606667		0.906667		0.016226
0.609091		0.906667		0.016695
0.611515		0.906667		0.017176
0.613939		0.906667		0.017669
0.616364		0.906667		0.018174
0.618788		0.906667		0.018692
0.621212		0.906667		0.019222
0.623636		0.906667		0.019765
0.626061		0.906667		0.020321
0.628485		0.906667		0.020891
0.630909		0.906667		0.021474
0.633333		0.906667		0.022072
0.635758		0.906667		0.022683
0.638182		0.906667		0.023310
0.640606		0.906667		0.023951
0.643030		0.906667		0.024607
0.645455		0.906667		0.025279
0.647879		0.906667		0.025967
0.650303		0.906667		0.026670
0.652727		0.906667		0.027390
0.655152		0.906667		0.028127
0.657576		0.906667		0.028881
0.660000		0.906667		0.029652
0.662424		0.906667		0.030441
