100
100
T [fm^-1]		muB [fm^-1]		betapi_dfce [fm^-4]
0.732727		1.730909		0.206204
0.735152		1.730909		0.211276
0.737576		1.730909		0.216462
0.740000		1.730909		0.221763
0.742424		1.730909		0.227182
0.744848		1.730909		0.232720
0.747273		1.730909		0.238381
0.749697		1.730909		0.244166
0.752121		1.730909		0.250078
0.754545		1.730909		0.256120
0.756970		1.730909		0.262293
0.759394		1.730909		0.268600
0.761818		1.730909		0.275044
0.764242		1.730909		0.281627
0.766667		1.730909		0.288352
0.769091		1.730909		0.295221
0.771515		1.730909		0.302237
0.773939		1.730909		0.309404
0.776364		1.730909		0.316723
0.778788		1.730909		0.324197
0.781212		1.730909		0.331829
0.783636		1.730909		0.339623
0.786061		1.730909		0.347580
0.788485		1.730909		0.355704
0.790909		1.730909		0.363998
0.793333		1.730909		0.372465
0.795758		1.730909		0.381108
0.798182		1.730909		0.389930
0.800606		1.730909		0.398935
0.803030		1.730909		0.408124
0.805455		1.730909		0.417503
0.807879		1.730909		0.427073
0.810303		1.730909		0.436839
0.812727		1.730909		0.446803
0.815152		1.730909		0.456970
0.817576		1.730909		0.467342
0.820000		1.730909		0.477923
0.580000		1.758384		0.040678
0.582424		1.758384		0.041814
0.584848		1.758384		0.042980
0.587273		1.758384		0.044177
0.589697		1.758384		0.045405
0.592121		1.758384		0.046664
0.594545		1.758384		0.047956
0.596970		1.758384		0.049281
0.599394		1.758384		0.050641
0.601818		1.758384		0.052036
0.604242		1.758384		0.053466
0.606667		1.758384		0.054933
0.609091		1.758384		0.056437
0.611515		1.758384		0.057980
0.613939		1.758384		0.059562
0.616364		1.758384		0.061184
0.618788		1.758384		0.062847
0.621212		1.758384		0.064552
0.623636		1.758384		0.066300
0.626061		1.758384		0.068092
0.628485		1.758384		0.069930
0.630909		1.758384		0.071813
0.633333		1.758384		0.073743
0.635758		1.758384		0.075721
0.638182		1.758384		0.077749
0.640606		1.758384		0.079827
0.643030		1.758384		0.081956
0.645455		1.758384		0.084137
0.647879		1.758384		0.086373
0.650303		1.758384		0.088663
0.652727		1.758384		0.091010
0.655152		1.758384		0.093414
0.657576		1.758384		0.095876
0.660000		1.758384		0.098399
0.662424		1.758384		0.100983
0.664848		1.758384		0.103629
0.667273		1.758384		0.106339
0.669697		1.758384		0.109114
0.672121		1.758384		0.111956
0.674545		1.758384		0.114866
0.676970		1.758384		0.117846
0.679394		1.758384		0.120897
0.681818		1.758384		0.124020
0.684242		1.758384		0.127217
0.686667		1.758384		0.130490
0.689091		1.758384		0.133840
0.691515		1.758384		0.137268
0.693939		1.758384		0.140778
0.696364		1.758384		0.144369
0.698788		1.758384		0.148044
0.701212		1.758384		0.151804
0.703636		1.758384		0.155652
0.706061		1.758384		0.159589
0.708485		1.758384		0.163617
0.710909		1.758384		0.167737
0.713333		1.758384		0.171952
0.715758		1.758384		0.176263
0.718182		1.758384		0.180673
0.720606		1.758384		0.185183
0.723030		1.758384		0.189795
0.725455		1.758384		0.194512
0.727879		1.758384		0.199335
0.730303		1.758384		0.204266
0.732727		1.758384		0.209309
0.735152		1.758384		0.214464
0.737576		1.758384		0.219733
0.740000		1.758384		0.225121
0.742424		1.758384		0.230627
0.744848		1.758384		0.236255
0.747273		1.758384		0.242008
0.749697		1.758384		0.247887
0.752121		1.758384		0.253894
0.754545		1.758384		0.260033
0.756970		1.758384		0.266306
0.759394		1.758384		0.272715
0.761818		1.758384		0.279263
0.764242		1.758384		0.285952
0.766667		1.758384		0.292785
0.769091		1.758384		0.299765
0.771515		1.758384		0.306894
0.773939		1.758384		0.314175
0.776364		1.758384		0.321611
0.778788		1.758384		0.329205
0.781212		1.758384		0.336960
0.783636		1.758384		0.344878
0.786061		1.758384		0.352962
0.788485		1.758384		0.361216
0.790909		1.758384		0.369642
0.793333		1.758384		0.378244
0.795758		1.758384		0.387024
0.798182		1.758384		0.395986
0.800606		1.758384		0.405133
0.803030		1.758384		0.414468
0.805455		1.758384		0.423995
0.807879		1.758384		0.433716
0.810303		1.758384		0.443636
0.812727		1.758384		0.453757
0.815152		1.758384		0.464084
0.817576		1.758384		0.474618
0.820000		1.758384		0.485365
0.580000		1.785859		0.041150
0.582424		1.785859		0.042304
0.584848		1.785859		0.043488
0.587273		1.785859		0.044702
0.589697		1.785859		0.045949
0.592121		1.785859		0.047228
0.594545		1.785859		0.048539
0.596970		1.785859		0.049885
0.599394		1.785859		0.051266
0.601818		1.785859		0.052682
0.604242		1.785859		0.054135
0.606667		1.785859		0.055624
0.609091		1.785859		0.057152
0.611515		1.785859		0.058719
0.613939		1.785859		0.060326
0.616364		1.785859		0.061974
0.618788		1.785859		0.063664
0.621212		1.785859		0.065396
0.623636		1.785859		0.067172
0.626061		1.785859		0.068993
0.628485		1.785859		0.070859
0.630909		1.785859		0.072773
0.633333		1.785859		0.074734
0.635758		1.785859		0.076744
0.638182		1.785859		0.078804
0.640606		1.785859		0.080916
0.643030		1.785859		0.083080
0.645455		1.785859		0.085297
0.647879		1.785859		0.087569
0.650303		1.785859		0.089896
0.652727		1.785859		0.092281
0.655152		1.785859		0.094724
0.657576		1.785859		0.097227
0.660000		1.785859		0.099791
0.662424		1.785859		0.102417
0.664848		1.785859		0.105107
0.667273		1.785859		0.107861
0.669697		1.785859		0.110682
0.672121		1.785859		0.113571
0.674545		1.785859		0.116529
0.676970		1.785859		0.119558
0.679394		1.785859		0.122659
0.681818		1.785859		0.125834
0.684242		1.785859		0.129084
0.686667		1.785859		0.132410
0.689091		1.785859		0.135816
0.691515		1.785859		0.139301
0.693939		1.785859		0.142869
0.696364		1.785859		0.146519
0.698788		1.785859		0.150255
0.701212		1.785859		0.154078
0.703636		1.785859		0.157989
0.706061		1.785859		0.161991
0.708485		1.785859		0.166086
0.710909		1.785859		0.170274
0.713333		1.785859		0.174559
0.715758		1.785859		0.178942
0.718182		1.785859		0.183424
0.720606		1.785859		0.188009
0.723030		1.785859		0.192698
0.725455		1.785859		0.197492
0.727879		1.785859		0.202395
0.730303		1.785859		0.207408
0.732727		1.785859		0.212534
0.735152		1.785859		0.217774
0.737576		1.785859		0.223131
0.740000		1.785859		0.228607
0.742424		1.785859		0.234204
0.744848		1.785859		0.239925
0.747273		1.785859		0.245773
0.749697		1.785859		0.251748
0.752121		1.785859		0.257855
0.754545		1.785859		0.264094
0.756970		1.785859		0.270470
0.759394		1.785859		0.276984
0.761818		1.785859		0.283639
0.764242		1.785859		0.290438
0.766667		1.785859		0.297383
0.769091		1.785859		0.304477
0.771515		1.785859		0.311722
0.773939		1.785859		0.319122
0.776364		1.785859		0.326680
0.778788		1.785859		0.334397
0.781212		1.785859		0.342278
0.783636		1.785859		0.350324
0.786061		1.785859		0.358540
0.788485		1.785859		0.366927
0.790909		1.785859		0.375490
0.793333		1.785859		0.384231
0.795758		1.785859		0.393153
0.798182		1.785859		0.402259
0.800606		1.785859		0.411553
0.803030		1.785859		0.421038
0.805455		1.785859		0.430718
0.807879		1.785859		0.440595
0.810303		1.785859		0.450673
0.812727		1.785859		0.460956
0.815152		1.785859		0.471447
0.817576		1.785859		0.482150
0.820000		1.785859		0.493068
0.580000		1.813333		0.041646
0.582424		1.813333		0.042817
0.584848		1.813333		0.044019
0.587273		1.813333		0.045253
0.589697		1.813333		0.046519
0.592121		1.813333		0.047818
0.594545		1.813333		0.049150
0.596970		1.813333		0.050518
0.599394		1.813333		0.051920
0.601818		1.813333		0.053359
0.604242		1.813333		0.054835
0.606667		1.813333		0.056348
0.609091		1.813333		0.057901
0.611515		1.813333		0.059493
0.613939		1.813333		0.061126
0.616364		1.813333		0.062800
0.618788		1.813333		0.064517
0.621212		1.813333		0.066278
0.623636		1.813333		0.068083
0.626061		1.813333		0.069934
0.628485		1.813333		0.071831
0.630909		1.813333		0.073776
0.633333		1.813333		0.075769
0.635758		1.813333		0.077813
0.638182		1.813333		0.079907
0.640606		1.813333		0.082053
0.643030		1.813333		0.084253
0.645455		1.813333		0.086507
0.647879		1.813333		0.088816
0.650303		1.813333		0.091183
0.652727		1.813333		0.093607
0.655152		1.813333		0.096091
0.657576		1.813333		0.098636
0.660000		1.813333		0.101243
0.662424		1.813333		0.103913
0.664848		1.813333		0.106647
0.667273		1.813333		0.109448
0.669697		1.813333		0.112316
0.672121		1.813333		0.115254
0.674545		1.813333		0.118262
0.676970		1.813333		0.121341
0.679394		1.813333		0.124494
0.681818		1.813333		0.127723
0.684242		1.813333		0.131027
0.686667		1.813333		0.134410
0.689091		1.813333		0.137873
0.691515		1.813333		0.141417
0.693939		1.813333		0.145045
0.696364		1.813333		0.148757
0.698788		1.813333		0.152556
0.701212		1.813333		0.156443
0.703636		1.813333		0.160421
0.706061		1.813333		0.164490
0.708485		1.813333		0.168654
0.710909		1.813333		0.172913
0.713333		1.813333		0.177270
0.715758		1.813333		0.181726
0.718182		1.813333		0.186285
0.720606		1.813333		0.190947
0.723030		1.813333		0.195714
0.725455		1.813333		0.200590
0.727879		1.813333		0.205575
0.730303		1.813333		0.210673
0.732727		1.813333		0.215884
0.735152		1.813333		0.221212
0.737576		1.813333		0.226659
0.740000		1.813333		0.232227
0.742424		1.813333		0.237918
0.744848		1.813333		0.243735
0.747273		1.813333		0.249681
0.749697		1.813333		0.255756
0.752121		1.813333		0.261965
0.754545		1.813333		0.268309
0.756970		1.813333		0.274791
0.759394		1.813333		0.281413
0.761818		1.813333		0.288179
0.764242		1.813333		0.295091
0.766667		1.813333		0.302152
0.769091		1.813333		0.309363
0.771515		1.813333		0.316729
0.773939		1.813333		0.324252
0.776364		1.813333		0.331934
0.778788		1.813333		0.339779
0.781212		1.813333		0.347790
0.783636		1.813333		0.355969
0.786061		1.813333		0.364320
0.788485		1.813333		0.372845
0.790909		1.813333		0.381549
0.793333		1.813333		0.390433
0.795758		1.813333		0.399501
0.798182		1.813333		0.408756
0.800606		1.813333		0.418202
0.803030		1.813333		0.427842
0.805455		1.813333		0.437679
0.807879		1.813333		0.447717
0.810303		1.813333		0.457959
0.812727		1.813333		0.468409
0.815152		1.813333		0.479069
0.817576		1.813333		0.489945
0.820000		1.813333		0.501039
0.580000		1.840808		0.042165
0.582424		1.840808		0.043355
0.584848		1.840808		0.044577
0.587273		1.840808		0.045830
0.589697		1.840808		0.047117
0.592121		1.840808		0.048436
0.594545		1.840808		0.049791
0.596970		1.840808		0.051180
0.599394		1.840808		0.052605
0.601818		1.840808		0.054067
0.604242		1.840808		0.055567
0.606667		1.840808		0.057106
0.609091		1.840808		0.058684
0.611515		1.840808		0.060303
0.613939		1.840808		0.061963
0.616364		1.840808		0.063665
0.618788		1.840808		0.065410
0.621212		1.840808		0.067200
0.623636		1.840808		0.069035
0.626061		1.840808		0.070917
0.628485		1.840808		0.072846
0.630909		1.840808		0.074823
0.633333		1.840808		0.076851
0.635758		1.840808		0.078928
0.638182		1.840808		0.081058
0.640606		1.840808		0.083241
0.643030		1.840808		0.085477
0.645455		1.840808		0.087770
0.647879		1.840808		0.090118
0.650303		1.840808		0.092525
0.652727		1.840808		0.094991
0.655152		1.840808		0.097517
0.657576		1.840808		0.100105
0.660000		1.840808		0.102756
0.662424		1.840808		0.105472
0.664848		1.840808		0.108253
0.667273		1.840808		0.111102
0.669697		1.840808		0.114020
0.672121		1.840808		0.117007
0.674545		1.840808		0.120067
0.676970		1.840808		0.123199
0.679394		1.840808		0.126406
0.681818		1.840808		0.129690
0.684242		1.840808		0.133051
0.686667		1.840808		0.136492
0.689091		1.840808		0.140015
0.691515		1.840808		0.143620
0.693939		1.840808		0.147310
0.696364		1.840808		0.151086
0.698788		1.840808		0.154950
0.701212		1.840808		0.158904
0.703636		1.840808		0.162950
0.706061		1.840808		0.167089
0.708485		1.840808		0.171324
0.710909		1.840808		0.175657
0.713333		1.840808		0.180088
0.715758		1.840808		0.184621
0.718182		1.840808		0.189258
0.720606		1.840808		0.194000
0.723030		1.840808		0.198849
0.725455		1.840808		0.203808
0.727879		1.840808		0.208879
0.730303		1.840808		0.214063
0.732727		1.840808		0.219364
0.735152		1.840808		0.224783
0.737576		1.840808		0.230323
0.740000		1.840808		0.235986
0.742424		1.840808		0.241774
0.744848		1.840808		0.247691
0.747273		1.840808		0.253737
0.749697		1.840808		0.259916
0.752121		1.840808		0.266230
0.754545		1.840808		0.272681
0.756970		1.840808		0.279273
0.759394		1.840808		0.286008
0.761818		1.840808		0.292889
0.764242		1.840808		0.299917
0.766667		1.840808		0.307097
0.769091		1.840808		0.314430
0.771515		1.840808		0.321920
0.773939		1.840808		0.329570
0.776364		1.840808		0.337381
0.778788		1.840808		0.345358
0.781212		1.840808		0.353503
0.783636		1.840808		0.361819
0.786061		1.840808		0.370309
0.788485		1.840808		0.378977
0.790909		1.840808		0.387825
0.793333		1.840808		0.396857
0.795758		1.840808		0.406076
0.798182		1.840808		0.415485
0.800606		1.840808		0.425088
0.803030		1.840808		0.434887
0.805455		1.840808		0.444887
0.807879		1.840808		0.455090
0.810303		1.840808		0.465501
0.812727		1.840808		0.476122
0.815152		1.840808		0.486958
0.817576		1.840808		0.498012
0.820000		1.840808		0.509288
0.580000		1.868283		0.042710
0.582424		1.868283		0.043920
0.584848		1.868283		0.045161
0.587273		1.868283		0.046435
0.589697		1.868283		0.047743
0.592121		1.868283		0.049084
0.594545		1.868283		0.050461
0.596970		1.868283		0.051873
0.599394		1.868283		0.053323
0.601818		1.868283		0.054809
0.604242		1.868283		0.056334
0.606667		1.868283		0.057899
0.609091		1.868283		0.059504
0.611515		1.868283		0.061149
0.613939		1.868283		0.062838
0.616364		1.868283		0.064569
0.618788		1.868283		0.066344
0.621212		1.868283		0.068164
0.623636		1.868283		0.070031
0.626061		1.868283		0.071945
0.628485		1.868283		0.073907
0.630909		1.868283		0.075918
0.633333		1.868283		0.077980
0.635758		1.868283		0.080094
0.638182		1.868283		0.082260
0.640606		1.868283		0.084480
0.643030		1.868283		0.086756
0.645455		1.868283		0.089088
0.647879		1.868283		0.091477
0.650303		1.868283		0.093926
0.652727		1.868283		0.096434
0.655152		1.868283		0.099005
0.657576		1.868283		0.101638
0.660000		1.868283		0.104335
0.662424		1.868283		0.107098
0.664848		1.868283		0.109928
0.667273		1.868283		0.112826
0.669697		1.868283		0.115795
0.672121		1.868283		0.118834
0.674545		1.868283		0.121947
0.676970		1.868283		0.125134
0.679394		1.868283		0.128398
0.681818		1.868283		0.131739
0.684242		1.868283		0.135159
0.686667		1.868283		0.138660
0.689091		1.868283		0.142244
0.691515		1.868283		0.145912
0.693939		1.868283		0.149667
0.696364		1.868283		0.153509
0.698788		1.868283		0.157441
0.701212		1.868283		0.161464
0.703636		1.868283		0.165581
0.706061		1.868283		0.169792
0.708485		1.868283		0.174101
0.710909		1.868283		0.178509
0.713333		1.868283		0.183018
0.715758		1.868283		0.187631
0.718182		1.868283		0.192348
0.720606		1.868283		0.197173
0.723030		1.868283		0.202106
0.725455		1.868283		0.207152
0.727879		1.868283		0.212311
0.730303		1.868283		0.217586
0.732727		1.868283		0.222979
0.735152		1.868283		0.228492
0.737576		1.868283		0.234128
0.740000		1.868283		0.239889
0.742424		1.868283		0.245778
0.744848		1.868283		0.251796
0.747273		1.868283		0.257947
0.749697		1.868283		0.264233
0.752121		1.868283		0.270656
0.754545		1.868283		0.277219
0.756970		1.868283		0.283924
0.759394		1.868283		0.290775
0.761818		1.868283		0.297774
0.764242		1.868283		0.304923
0.766667		1.868283		0.312226
0.769091		1.868283		0.319685
0.771515		1.868283		0.327302
0.773939		1.868283		0.335082
0.776364		1.868283		0.343027
0.778788		1.868283		0.351140
0.781212		1.868283		0.359423
0.783636		1.868283		0.367881
0.786061		1.868283		0.376515
0.788485		1.868283		0.385330
0.790909		1.868283		0.394328
0.793333		1.868283		0.403512
0.795758		1.868283		0.412887
0.798182		1.868283		0.422454
0.800606		1.868283		0.432218
0.803030		1.868283		0.442182
0.805455		1.868283		0.452349
0.807879		1.868283		0.462724
0.810303		1.868283		0.473308
0.812727		1.868283		0.484107
0.815152		1.868283		0.495123
0.817576		1.868283		0.506361
0.820000		1.868283		0.517823
0.580000		1.895758		0.043281
0.582424		1.895758		0.044511
0.584848		1.895758		0.045774
0.587273		1.895758		0.047069
0.589697		1.895758		0.048399
0.592121		1.895758		0.049763
0.594545		1.895758		0.051163
0.596970		1.895758		0.052600
0.599394		1.895758		0.054074
0.601818		1.895758		0.055586
0.604242		1.895758		0.057137
0.606667		1.895758		0.058729
0.609091		1.895758		0.060361
0.611515		1.895758		0.062035
0.613939		1.895758		0.063753
0.616364		1.895758		0.065514
0.618788		1.895758		0.067320
0.621212		1.895758		0.069172
0.623636		1.895758		0.071071
0.626061		1.895758		0.073019
0.628485		1.895758		0.075015
0.630909		1.895758		0.077062
0.633333		1.895758		0.079160
0.635758		1.895758		0.081311
0.638182		1.895758		0.083515
0.640606		1.895758		0.085775
0.643030		1.895758		0.088090
0.645455		1.895758		0.090463
0.647879		1.895758		0.092895
0.650303		1.895758		0.095387
0.652727		1.895758		0.097940
0.655152		1.895758		0.100556
0.657576		1.895758		0.103236
0.660000		1.895758		0.105981
0.662424		1.895758		0.108793
0.664848		1.895758		0.111673
0.667273		1.895758		0.114623
0.669697		1.895758		0.117644
0.672121		1.895758		0.120738
0.674545		1.895758		0.123907
0.676970		1.895758		0.127151
0.679394		1.895758		0.130472
0.681818		1.895758		0.133873
0.684242		1.895758		0.137354
0.686667		1.895758		0.140917
0.689091		1.895758		0.144565
0.691515		1.895758		0.148299
0.693939		1.895758		0.152120
0.696364		1.895758		0.156030
0.698788		1.895758		0.160032
0.701212		1.895758		0.164127
0.703636		1.895758		0.168317
0.706061		1.895758		0.172604
0.708485		1.895758		0.176989
0.710909		1.895758		0.181475
0.713333		1.895758		0.186065
0.715758		1.895758		0.190759
0.718182		1.895758		0.195560
0.720606		1.895758		0.200470
0.723030		1.895758		0.205491
0.725455		1.895758		0.210626
0.727879		1.895758		0.215876
0.730303		1.895758		0.221244
0.732727		1.895758		0.226732
0.735152		1.895758		0.232343
0.737576		1.895758		0.238079
0.740000		1.895758		0.243941
0.742424		1.895758		0.249933
0.744848		1.895758		0.256058
0.747273		1.895758		0.262317
0.749697		1.895758		0.268712
0.752121		1.895758		0.275248
0.754545		1.895758		0.281926
0.756970		1.895758		0.288749
0.759394		1.895758		0.295719
0.761818		1.895758		0.302840
0.764242		1.895758		0.310114
0.766667		1.895758		0.317544
0.769091		1.895758		0.325132
0.771515		1.895758		0.332882
0.773939		1.895758		0.340797
0.776364		1.895758		0.348880
0.778788		1.895758		0.357132
0.781212		1.895758		0.365559
0.783636		1.895758		0.374162
