100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.759394		0.906667		-0.123493
0.761818		0.906667		-0.123675
0.764242		0.906667		-0.123858
0.766667		0.906667		-0.124044
0.769091		0.906667		-0.124232
0.771515		0.906667		-0.124421
0.773939		0.906667		-0.124612
0.776364		0.906667		-0.124806
0.778788		0.906667		-0.125001
0.781212		0.906667		-0.125198
0.783636		0.906667		-0.125398
0.786061		0.906667		-0.125599
0.788485		0.906667		-0.125802
0.790909		0.906667		-0.126007
0.793333		0.906667		-0.126215
0.795758		0.906667		-0.126424
0.798182		0.906667		-0.126635
0.800606		0.906667		-0.126849
0.803030		0.906667		-0.127064
0.805455		0.906667		-0.127281
0.807879		0.906667		-0.127501
0.810303		0.906667		-0.127722
0.812727		0.906667		-0.127946
0.815152		0.906667		-0.128171
0.817576		0.906667		-0.128399
0.820000		0.906667		-0.128629
0.580000		0.934141		-0.113365
0.582424		0.934141		-0.113505
0.584848		0.934141		-0.113644
0.587273		0.934141		-0.113781
0.589697		0.934141		-0.113917
0.592121		0.934141		-0.114052
0.594545		0.934141		-0.114185
0.596970		0.934141		-0.114318
0.599394		0.934141		-0.114449
0.601818		0.934141		-0.114580
0.604242		0.934141		-0.114710
0.606667		0.934141		-0.114839
0.609091		0.934141		-0.114967
0.611515		0.934141		-0.115095
0.613939		0.934141		-0.115222
0.616364		0.934141		-0.115348
0.618788		0.934141		-0.115474
0.621212		0.934141		-0.115600
0.623636		0.934141		-0.115725
0.626061		0.934141		-0.115850
0.628485		0.934141		-0.115975
0.630909		0.934141		-0.116100
0.633333		0.934141		-0.116224
0.635758		0.934141		-0.116349
0.638182		0.934141		-0.116473
0.640606		0.934141		-0.116598
0.643030		0.934141		-0.116723
0.645455		0.934141		-0.116848
0.647879		0.934141		-0.116973
0.650303		0.934141		-0.117099
0.652727		0.934141		-0.117224
0.655152		0.934141		-0.117351
0.657576		0.934141		-0.117478
0.660000		0.934141		-0.117605
0.662424		0.934141		-0.117733
0.664848		0.934141		-0.117861
0.667273		0.934141		-0.117990
0.669697		0.934141		-0.118120
0.672121		0.934141		-0.118251
0.674545		0.934141		-0.118382
0.676970		0.934141		-0.118515
0.679394		0.934141		-0.118648
0.681818		0.934141		-0.118782
0.684242		0.934141		-0.118917
0.686667		0.934141		-0.119053
0.689091		0.934141		-0.119190
0.691515		0.934141		-0.119329
0.693939		0.934141		-0.119468
0.696364		0.934141		-0.119609
0.698788		0.934141		-0.119750
0.701212		0.934141		-0.119893
0.703636		0.934141		-0.120038
0.706061		0.934141		-0.120183
0.708485		0.934141		-0.120330
0.710909		0.934141		-0.120479
0.713333		0.934141		-0.120628
0.715758		0.934141		-0.120780
0.718182		0.934141		-0.120932
0.720606		0.934141		-0.121086
0.723030		0.934141		-0.121242
0.725455		0.934141		-0.121399
0.727879		0.934141		-0.121558
0.730303		0.934141		-0.121719
0.732727		0.934141		-0.121881
0.735152		0.934141		-0.122044
0.737576		0.934141		-0.122210
0.740000		0.934141		-0.122377
0.742424		0.934141		-0.122545
0.744848		0.934141		-0.122716
0.747273		0.934141		-0.122888
0.749697		0.934141		-0.123062
0.752121		0.934141		-0.123238
0.754545		0.934141		-0.123415
0.756970		0.934141		-0.123595
0.759394		0.934141		-0.123776
0.761818		0.934141		-0.123959
0.764242		0.934141		-0.124144
0.766667		0.934141		-0.124331
0.769091		0.934141		-0.124520
0.771515		0.934141		-0.124710
0.773939		0.934141		-0.124903
0.776364		0.934141		-0.125097
0.778788		0.934141		-0.125294
0.781212		0.934141		-0.125492
0.783636		0.934141		-0.125693
0.786061		0.934141		-0.125895
0.788485		0.934141		-0.126099
0.790909		0.934141		-0.126305
0.793333		0.934141		-0.126514
0.795758		0.934141		-0.126724
0.798182		0.934141		-0.126936
0.800606		0.934141		-0.127150
0.803030		0.934141		-0.127366
0.805455		0.934141		-0.127585
0.807879		0.934141		-0.127805
0.810303		0.934141		-0.128027
0.812727		0.934141		-0.128252
0.815152		0.934141		-0.128478
0.817576		0.934141		-0.128706
0.820000		0.934141		-0.128937
0.580000		0.961616		-0.113491
0.582424		0.961616		-0.113634
0.584848		0.961616		-0.113775
0.587273		0.961616		-0.113914
0.589697		0.961616		-0.114053
0.592121		0.961616		-0.114190
0.594545		0.961616		-0.114326
0.596970		0.961616		-0.114461
0.599394		0.961616		-0.114596
0.601818		0.961616		-0.114729
0.604242		0.961616		-0.114861
0.606667		0.961616		-0.114993
0.609091		0.961616		-0.115123
0.611515		0.961616		-0.115253
0.613939		0.961616		-0.115383
0.616364		0.961616		-0.115512
0.618788		0.961616		-0.115641
0.621212		0.961616		-0.115769
0.623636		0.961616		-0.115896
0.626061		0.961616		-0.116024
0.628485		0.961616		-0.116151
0.630909		0.961616		-0.116278
0.633333		0.961616		-0.116405
0.635758		0.961616		-0.116532
0.638182		0.961616		-0.116659
0.640606		0.961616		-0.116786
0.643030		0.961616		-0.116914
0.645455		0.961616		-0.117041
0.647879		0.961616		-0.117168
0.650303		0.961616		-0.117296
0.652727		0.961616		-0.117425
0.655152		0.961616		-0.117553
0.657576		0.961616		-0.117682
0.660000		0.961616		-0.117812
0.662424		0.961616		-0.117942
0.664848		0.961616		-0.118073
0.667273		0.961616		-0.118204
0.669697		0.961616		-0.118336
0.672121		0.961616		-0.118469
0.674545		0.961616		-0.118603
0.676970		0.961616		-0.118737
0.679394		0.961616		-0.118873
0.681818		0.961616		-0.119009
0.684242		0.961616		-0.119146
0.686667		0.961616		-0.119284
0.689091		0.961616		-0.119423
0.691515		0.961616		-0.119564
0.693939		0.961616		-0.119705
0.696364		0.961616		-0.119848
0.698788		0.961616		-0.119991
0.701212		0.961616		-0.120136
0.703636		0.961616		-0.120282
0.706061		0.961616		-0.120430
0.708485		0.961616		-0.120579
0.710909		0.961616		-0.120729
0.713333		0.961616		-0.120881
0.715758		0.961616		-0.121034
0.718182		0.961616		-0.121188
0.720606		0.961616		-0.121344
0.723030		0.961616		-0.121501
0.725455		0.961616		-0.121660
0.727879		0.961616		-0.121821
0.730303		0.961616		-0.121983
0.732727		0.961616		-0.122146
0.735152		0.961616		-0.122312
0.737576		0.961616		-0.122479
0.740000		0.961616		-0.122647
0.742424		0.961616		-0.122817
0.744848		0.961616		-0.122989
0.747273		0.961616		-0.123163
0.749697		0.961616		-0.123338
0.752121		0.961616		-0.123516
0.754545		0.961616		-0.123695
0.756970		0.961616		-0.123875
0.759394		0.961616		-0.124058
0.761818		0.961616		-0.124243
0.764242		0.961616		-0.124429
0.766667		0.961616		-0.124617
0.769091		0.961616		-0.124807
0.771515		0.961616		-0.124999
0.773939		0.961616		-0.125193
0.776364		0.961616		-0.125388
0.778788		0.961616		-0.125586
0.781212		0.961616		-0.125785
0.783636		0.961616		-0.125987
0.786061		0.961616		-0.126190
0.788485		0.961616		-0.126396
0.790909		0.961616		-0.126603
0.793333		0.961616		-0.126812
0.795758		0.961616		-0.127023
0.798182		0.961616		-0.127237
0.800606		0.961616		-0.127452
0.803030		0.961616		-0.127669
0.805455		0.961616		-0.127888
0.807879		0.961616		-0.128110
0.810303		0.961616		-0.128333
0.812727		0.961616		-0.128558
0.815152		0.961616		-0.128785
0.817576		0.961616		-0.129015
0.820000		0.961616		-0.129246
0.580000		0.989091		-0.113612
0.582424		0.989091		-0.113757
0.584848		0.989091		-0.113901
0.587273		0.989091		-0.114043
0.589697		0.989091		-0.114184
0.592121		0.989091		-0.114324
0.594545		0.989091		-0.114462
0.596970		0.989091		-0.114600
0.599394		0.989091		-0.114737
0.601818		0.989091		-0.114872
0.604242		0.989091		-0.115007
0.606667		0.989091		-0.115141
0.609091		0.989091		-0.115274
0.611515		0.989091		-0.115407
0.613939		0.989091		-0.115539
0.616364		0.989091		-0.115671
0.618788		0.989091		-0.115802
0.621212		0.989091		-0.115932
0.623636		0.989091		-0.116063
0.626061		0.989091		-0.116193
0.628485		0.989091		-0.116322
0.630909		0.989091		-0.116452
0.633333		0.989091		-0.116581
0.635758		0.989091		-0.116711
0.638182		0.989091		-0.116840
0.640606		0.989091		-0.116970
0.643030		0.989091		-0.117099
0.645455		0.989091		-0.117229
0.647879		0.989091		-0.117359
0.650303		0.989091		-0.117489
0.652727		0.989091		-0.117620
0.655152		0.989091		-0.117751
0.657576		0.989091		-0.117882
0.660000		0.989091		-0.118014
0.662424		0.989091		-0.118147
0.664848		0.989091		-0.118280
0.667273		0.989091		-0.118413
0.669697		0.989091		-0.118548
0.672121		0.989091		-0.118683
0.674545		0.989091		-0.118819
0.676970		0.989091		-0.118955
0.679394		0.989091		-0.119093
0.681818		0.989091		-0.119231
0.684242		0.989091		-0.119371
0.686667		0.989091		-0.119511
0.689091		0.989091		-0.119652
0.691515		0.989091		-0.119795
0.693939		0.989091		-0.119938
0.696364		0.989091		-0.120083
0.698788		0.989091		-0.120228
0.701212		0.989091		-0.120375
0.703636		0.989091		-0.120524
0.706061		0.989091		-0.120673
0.708485		0.989091		-0.120824
0.710909		0.989091		-0.120976
0.713333		0.989091		-0.121129
0.715758		0.989091		-0.121284
0.718182		0.989091		-0.121440
0.720606		0.989091		-0.121598
0.723030		0.989091		-0.121757
0.725455		0.989091		-0.121918
0.727879		0.989091		-0.122080
0.730303		0.989091		-0.122244
0.732727		0.989091		-0.122409
0.735152		0.989091		-0.122576
0.737576		0.989091		-0.122745
0.740000		0.989091		-0.122915
0.742424		0.989091		-0.123087
0.744848		0.989091		-0.123260
0.747273		0.989091		-0.123436
0.749697		0.989091		-0.123613
0.752121		0.989091		-0.123791
0.754545		0.989091		-0.123972
0.756970		0.989091		-0.124154
0.759394		0.989091		-0.124338
0.761818		0.989091		-0.124524
0.764242		0.989091		-0.124712
0.766667		0.989091		-0.124901
0.769091		0.989091		-0.125093
0.771515		0.989091		-0.125286
0.773939		0.989091		-0.125481
0.776364		0.989091		-0.125678
0.778788		0.989091		-0.125877
0.781212		0.989091		-0.126078
0.783636		0.989091		-0.126280
0.786061		0.989091		-0.126485
0.788485		0.989091		-0.126691
0.790909		0.989091		-0.126900
0.793333		0.989091		-0.127110
0.795758		0.989091		-0.127323
0.798182		0.989091		-0.127537
0.800606		0.989091		-0.127753
0.803030		0.989091		-0.127972
0.805455		0.989091		-0.128192
0.807879		0.989091		-0.128414
0.810303		0.989091		-0.128638
0.812727		0.989091		-0.128865
0.815152		0.989091		-0.129093
0.817576		0.989091		-0.129323
0.820000		0.989091		-0.129555
0.580000		1.016566		-0.113728
0.582424		1.016566		-0.113876
0.584848		1.016566		-0.114022
0.587273		1.016566		-0.114166
0.589697		1.016566		-0.114310
0.592121		1.016566		-0.114452
0.594545		1.016566		-0.114593
0.596970		1.016566		-0.114733
0.599394		1.016566		-0.114873
0.601818		1.016566		-0.115011
0.604242		1.016566		-0.115148
0.606667		1.016566		-0.115285
0.609091		1.016566		-0.115420
0.611515		1.016566		-0.115556
0.613939		1.016566		-0.115690
0.616364		1.016566		-0.115824
0.618788		1.016566		-0.115958
0.621212		1.016566		-0.116091
0.623636		1.016566		-0.116223
0.626061		1.016566		-0.116356
0.628485		1.016566		-0.116488
0.630909		1.016566		-0.116620
0.633333		1.016566		-0.116752
0.635758		1.016566		-0.116884
0.638182		1.016566		-0.117016
0.640606		1.016566		-0.117148
0.643030		1.016566		-0.117280
0.645455		1.016566		-0.117412
0.647879		1.016566		-0.117545
0.650303		1.016566		-0.117677
0.652727		1.016566		-0.117810
0.655152		1.016566		-0.117944
0.657576		1.016566		-0.118078
0.660000		1.016566		-0.118212
0.662424		1.016566		-0.118347
0.664848		1.016566		-0.118482
0.667273		1.016566		-0.118618
0.669697		1.016566		-0.118755
0.672121		1.016566		-0.118892
0.674545		1.016566		-0.119030
0.676970		1.016566		-0.119169
0.679394		1.016566		-0.119309
0.681818		1.016566		-0.119449
0.684242		1.016566		-0.119591
0.686667		1.016566		-0.119733
0.689091		1.016566		-0.119877
0.691515		1.016566		-0.120021
0.693939		1.016566		-0.120167
0.696364		1.016566		-0.120314
0.698788		1.016566		-0.120461
0.701212		1.016566		-0.120610
0.703636		1.016566		-0.120761
0.706061		1.016566		-0.120912
0.708485		1.016566		-0.121065
0.710909		1.016566		-0.121219
0.713333		1.016566		-0.121374
0.715758		1.016566		-0.121531
0.718182		1.016566		-0.121689
0.720606		1.016566		-0.121849
0.723030		1.016566		-0.122010
0.725455		1.016566		-0.122173
0.727879		1.016566		-0.122337
0.730303		1.016566		-0.122502
0.732727		1.016566		-0.122669
0.735152		1.016566		-0.122838
0.737576		1.016566		-0.123008
0.740000		1.016566		-0.123180
0.742424		1.016566		-0.123354
0.744848		1.016566		-0.123529
0.747273		1.016566		-0.123706
0.749697		1.016566		-0.123885
0.752121		1.016566		-0.124065
0.754545		1.016566		-0.124247
0.756970		1.016566		-0.124431
0.759394		1.016566		-0.124616
0.761818		1.016566		-0.124804
0.764242		1.016566		-0.124993
0.766667		1.016566		-0.125184
0.769091		1.016566		-0.125377
0.771515		1.016566		-0.125571
0.773939		1.016566		-0.125768
0.776364		1.016566		-0.125966
0.778788		1.016566		-0.126166
0.781212		1.016566		-0.126369
0.783636		1.016566		-0.126573
0.786061		1.016566		-0.126778
0.788485		1.016566		-0.126986
0.790909		1.016566		-0.127196
0.793333		1.016566		-0.127408
0.795758		1.016566		-0.127621
0.798182		1.016566		-0.127837
0.800606		1.016566		-0.128054
0.803030		1.016566		-0.128274
0.805455		1.016566		-0.128495
0.807879		1.016566		-0.128719
0.810303		1.016566		-0.128944
0.812727		1.016566		-0.129171
0.815152		1.016566		-0.129401
0.817576		1.016566		-0.129632
0.820000		1.016566		-0.129865
0.580000		1.044040		-0.113840
0.582424		1.044040		-0.113989
0.584848		1.044040		-0.114138
0.587273		1.044040		-0.114285
0.589697		1.044040		-0.114431
0.592121		1.044040		-0.114576
0.594545		1.044040		-0.114719
0.596970		1.044040		-0.114862
0.599394		1.044040		-0.115003
0.601818		1.044040		-0.115144
0.604242		1.044040		-0.115284
0.606667		1.044040		-0.115423
0.609091		1.044040		-0.115561
0.611515		1.044040		-0.115699
0.613939		1.044040		-0.115836
0.616364		1.044040		-0.115972
0.618788		1.044040		-0.116108
0.621212		1.044040		-0.116244
0.623636		1.044040		-0.116379
0.626061		1.044040		-0.116514
0.628485		1.044040		-0.116649
0.630909		1.044040		-0.116783
0.633333		1.044040		-0.116918
0.635758		1.044040		-0.117052
0.638182		1.044040		-0.117187
0.640606		1.044040		-0.117321
0.643030		1.044040		-0.117456
0.645455		1.044040		-0.117590
0.647879		1.044040		-0.117725
0.650303		1.044040		-0.117860
0.652727		1.044040		-0.117996
0.655152		1.044040		-0.118131
0.657576		1.044040		-0.118268
0.660000		1.044040		-0.118404
0.662424		1.044040		-0.118542
0.664848		1.044040		-0.118679
0.667273		1.044040		-0.118818
0.669697		1.044040		-0.118957
0.672121		1.044040		-0.119096
0.674545		1.044040		-0.119237
0.676970		1.044040		-0.119378
0.679394		1.044040		-0.119520
0.681818		1.044040		-0.119663
0.684242		1.044040		-0.119807
0.686667		1.044040		-0.119951
0.689091		1.044040		-0.120097
0.691515		1.044040		-0.120244
0.693939		1.044040		-0.120391
0.696364		1.044040		-0.120540
0.698788		1.044040		-0.120690
0.701212		1.044040		-0.120841
0.703636		1.044040		-0.120994
0.706061		1.044040		-0.121147
0.708485		1.044040		-0.121302
0.710909		1.044040		-0.121458
0.713333		1.044040		-0.121616
0.715758		1.044040		-0.121774
0.718182		1.044040		-0.121935
0.720606		1.044040		-0.122096
0.723030		1.044040		-0.122259
0.725455		1.044040		-0.122424
0.727879		1.044040		-0.122590
0.730303		1.044040		-0.122757
0.732727		1.044040		-0.122926
0.735152		1.044040		-0.123097
0.737576		1.044040		-0.123269
0.740000		1.044040		-0.123442
0.742424		1.044040		-0.123618
0.744848		1.044040		-0.123795
0.747273		1.044040		-0.123973
0.749697		1.044040		-0.124154
0.752121		1.044040		-0.124336
0.754545		1.044040		-0.124519
0.756970		1.044040		-0.124705
0.759394		1.044040		-0.124892
0.761818		1.044040		-0.125081
0.764242		1.044040		-0.125272
0.766667		1.044040		-0.125464
0.769091		1.044040		-0.125659
0.771515		1.044040		-0.125855
0.773939		1.044040		-0.126053
0.776364		1.044040		-0.126253
0.778788		1.044040		-0.126454
0.781212		1.044040		-0.126658
0.783636		1.044040		-0.126863
0.786061		1.044040		-0.127071
0.788485		1.044040		-0.127280
0.790909		1.044040		-0.127491
0.793333		1.044040		-0.127704
0.795758		1.044040		-0.127919
0.798182		1.044040		-0.128136
0.800606		1.044040		-0.128354
0.803030		1.044040		-0.128575
0.805455		1.044040		-0.128798
0.807879		1.044040		-0.129022
0.810303		1.044040		-0.129249
0.812727		1.044040		-0.129477
0.815152		1.044040		-0.129708
0.817576		1.044040		-0.129940
0.820000		1.044040		-0.130175
0.580000		1.071515		-0.113946
0.582424		1.071515		-0.114098
0.584848		1.071515		-0.114249
0.587273		1.071515		-0.114399
0.589697		1.071515		-0.114547
0.592121		1.071515		-0.114694
0.594545		1.071515		-0.114840
0.596970		1.071515		-0.114985
0.599394		1.071515		-0.115129
0.601818		1.071515		-0.115272
0.604242		1.071515		-0.115414
0.606667		1.071515		-0.115556
0.609091		1.071515		-0.115697
0.611515		1.071515		-0.115837
0.613939		1.071515		-0.115976
0.616364		1.071515		-0.116115
0.618788		1.071515		-0.116254
0.621212		1.071515		-0.116392
0.623636		1.071515		-0.116530
0.626061		1.071515		-0.116667
0.628485		1.071515		-0.116804
0.630909		1.071515		-0.116941
0.633333		1.071515		-0.117078
0.635758		1.071515		-0.117215
0.638182		1.071515		-0.117352
0.640606		1.071515		-0.117489
0.643030		1.071515		-0.117626
0.645455		1.071515		-0.117763
0.647879		1.071515		-0.117900
0.650303		1.071515		-0.118038
0.652727		1.071515		-0.118176
0.655152		1.071515		-0.118314
0.657576		1.071515		-0.118453
0.660000		1.071515		-0.118592
0.662424		1.071515		-0.118731
0.664848		1.071515		-0.118871
0.667273		1.071515		-0.119012
0.669697		1.071515		-0.119154
0.672121		1.071515		-0.119296
0.674545		1.071515		-0.119438
0.676970		1.071515		-0.119582
0.679394		1.071515		-0.119726
0.681818		1.071515		-0.119871
0.684242		1.071515		-0.120017
0.686667		1.071515		-0.120164
0.689091		1.071515		-0.120312
0.691515		1.071515		-0.120461
0.693939		1.071515		-0.120611
0.696364		1.071515		-0.120762
0.698788		1.071515		-0.120915
0.701212		1.071515		-0.121068
0.703636		1.071515		-0.121222
0.706061		1.071515		-0.121378
0.708485		1.071515		-0.121535
0.710909		1.071515		-0.121693
0.713333		1.071515		-0.121853
0.715758		1.071515		-0.122014
0.718182		1.071515		-0.122176
0.720606		1.071515		-0.122339
0.723030		1.071515		-0.122504
0.725455		1.071515		-0.122671
0.727879		1.071515		-0.122839
0.730303		1.071515		-0.123008
0.732727		1.071515		-0.123179
0.735152		1.071515		-0.123352
0.737576		1.071515		-0.123526
0.740000		1.071515		-0.123701
0.742424		1.071515		-0.123878
0.744848		1.071515		-0.124057
0.747273		1.071515		-0.124238
0.749697		1.071515		-0.124420
0.752121		1.071515		-0.124604
0.754545		1.071515		-0.124789
0.756970		1.071515		-0.124976
0.759394		1.071515		-0.125165
0.761818		1.071515		-0.125356
0.764242		1.071515		-0.125548
0.766667		1.071515		-0.125742
0.769091		1.071515		-0.125938
0.771515		1.071515		-0.126136
0.773939		1.071515		-0.126336
0.776364		1.071515		-0.126537
0.778788		1.071515		-0.126740
0.781212		1.071515		-0.126945
0.783636		1.071515		-0.127152
0.786061		1.071515		-0.127361
0.788485		1.071515		-0.127572
0.790909		1.071515		-0.127784
0.793333		1.071515		-0.127999
0.795758		1.071515		-0.128215
0.798182		1.071515		-0.128433
0.800606		1.071515		-0.128653
0.803030		1.071515		-0.128875
0.805455		1.071515		-0.129099
0.807879		1.071515		-0.129325
0.810303		1.071515		-0.129553
0.812727		1.071515		-0.129783
0.815152		1.071515		-0.130014
0.817576		1.071515		-0.130248
0.820000		1.071515		-0.130484
0.580000		1.098990		-0.114048
0.582424		1.098990		-0.114202
