101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.101000		0.050000		29.862277
0.102000		0.050000		30.322570
0.103000		0.050000		30.791998
0.104000		0.050000		31.270925
0.105000		0.050000		31.759722
0.106000		0.050000		32.258762
0.107000		0.050000		32.768425
0.108000		0.050000		33.289095
0.109000		0.050000		33.821160
0.110000		0.050000		34.365017
0.111000		0.050000		34.921066
0.112000		0.050000		35.489712
0.113000		0.050000		36.071367
0.114000		0.050000		36.666448
0.115000		0.050000		37.275376
0.116000		0.050000		37.898582
0.117000		0.050000		38.536498
0.118000		0.050000		39.189564
0.119000		0.050000		39.858226
0.120000		0.050000		40.542936
0.121000		0.050000		41.244150
0.122000		0.050000		41.962332
0.123000		0.050000		42.697949
0.124000		0.050000		43.451478
0.125000		0.050000		44.223397
0.126000		0.050000		45.014193
0.127000		0.050000		45.824357
0.128000		0.050000		46.654386
0.129000		0.050000		47.504784
0.130000		0.050000		48.376056
0.131000		0.050000		49.268718
0.132000		0.050000		50.183288
0.133000		0.050000		51.120289
0.134000		0.050000		52.080250
0.135000		0.050000		53.063705
0.136000		0.050000		54.071192
0.137000		0.050000		55.103255
0.138000		0.050000		56.160441
0.139000		0.050000		57.243303
0.140000		0.050000		58.352396
0.141000		0.050000		59.488281
0.142000		0.050000		60.651524
0.143000		0.050000		61.842691
0.144000		0.050000		63.062355
0.145000		0.050000		64.311090
0.146000		0.050000		65.589476
0.147000		0.050000		66.898094
0.148000		0.050000		68.237528
0.149000		0.050000		69.608365
0.150000		0.050000		71.011195
0.151000		0.050000		72.446608
0.152000		0.050000		73.915200
0.153000		0.050000		75.417566
0.154000		0.050000		76.954302
0.155000		0.050000		78.526007
0.156000		0.050000		80.133282
0.157000		0.050000		81.776726
0.158000		0.050000		83.456942
0.159000		0.050000		85.174531
0.160000		0.050000		86.930097
0.161000		0.050000		88.724240
0.162000		0.050000		90.557563
0.163000		0.050000		92.430669
0.164000		0.050000		94.344158
0.165000		0.050000		96.298631
0.166000		0.050000		98.294688
0.167000		0.050000		100.332925
0.168000		0.050000		102.413941
0.169000		0.050000		104.538329
0.170000		0.050000		106.706684
0.171000		0.050000		108.919594
0.172000		0.050000		111.177650
0.173000		0.050000		113.481435
0.174000		0.050000		115.831535
0.175000		0.050000		118.228528
0.176000		0.050000		120.672990
0.177000		0.050000		123.165497
0.178000		0.050000		125.706615
0.179000		0.050000		128.296913
0.180000		0.050000		130.936951
0.181000		0.050000		133.627286
0.182000		0.050000		136.368472
0.183000		0.050000		139.161058
