101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.183000		0.150000		-0.152229
0.184000		0.150000		-0.152098
0.185000		0.150000		-0.151976
0.186000		0.150000		-0.151864
0.187000		0.150000		-0.151760
0.188000		0.150000		-0.151665
0.189000		0.150000		-0.151578
0.190000		0.150000		-0.151500
0.191000		0.150000		-0.151430
0.192000		0.150000		-0.151368
0.193000		0.150000		-0.151313
0.194000		0.150000		-0.151266
0.195000		0.150000		-0.151227
0.196000		0.150000		-0.151194
0.197000		0.150000		-0.151169
0.198000		0.150000		-0.151150
0.199000		0.150000		-0.151138
0.200000		0.150000		-0.151133
0.100000		0.160000		-0.212925
0.101000		0.160000		-0.211712
0.102000		0.160000		-0.210496
0.103000		0.160000		-0.209276
0.104000		0.160000		-0.208056
0.105000		0.160000		-0.206835
0.106000		0.160000		-0.205615
0.107000		0.160000		-0.204398
0.108000		0.160000		-0.203184
0.109000		0.160000		-0.201975
0.110000		0.160000		-0.200771
0.111000		0.160000		-0.199573
0.112000		0.160000		-0.198383
0.113000		0.160000		-0.197202
0.114000		0.160000		-0.196029
0.115000		0.160000		-0.194867
0.116000		0.160000		-0.193715
0.117000		0.160000		-0.192575
0.118000		0.160000		-0.191447
0.119000		0.160000		-0.190332
0.120000		0.160000		-0.189231
0.121000		0.160000		-0.188143
0.122000		0.160000		-0.187070
0.123000		0.160000		-0.186012
0.124000		0.160000		-0.184969
0.125000		0.160000		-0.183942
0.126000		0.160000		-0.182932
0.127000		0.160000		-0.181938
0.128000		0.160000		-0.180960
0.129000		0.160000		-0.180000
0.130000		0.160000		-0.179058
0.131000		0.160000		-0.178133
0.132000		0.160000		-0.177225
0.133000		0.160000		-0.176336
0.134000		0.160000		-0.175465
0.135000		0.160000		-0.174612
0.136000		0.160000		-0.173777
0.137000		0.160000		-0.172960
0.138000		0.160000		-0.172161
0.139000		0.160000		-0.171381
0.140000		0.160000		-0.170620
0.141000		0.160000		-0.169876
0.142000		0.160000		-0.169151
0.143000		0.160000		-0.168443
0.144000		0.160000		-0.167754
0.145000		0.160000		-0.167082
0.146000		0.160000		-0.166429
0.147000		0.160000		-0.165793
0.148000		0.160000		-0.165174
0.149000		0.160000		-0.164573
0.150000		0.160000		-0.163989
0.151000		0.160000		-0.163422
0.152000		0.160000		-0.162872
0.153000		0.160000		-0.162339
0.154000		0.160000		-0.161821
0.155000		0.160000		-0.161320
0.156000		0.160000		-0.160835
0.157000		0.160000		-0.160366
0.158000		0.160000		-0.159912
0.159000		0.160000		-0.159474
0.160000		0.160000		-0.159050
0.161000		0.160000		-0.158642
0.162000		0.160000		-0.158248
0.163000		0.160000		-0.157868
0.164000		0.160000		-0.157503
0.165000		0.160000		-0.157151
0.166000		0.160000		-0.156813
0.167000		0.160000		-0.156488
0.168000		0.160000		-0.156176
0.169000		0.160000		-0.155877
0.170000		0.160000		-0.155591
0.171000		0.160000		-0.155318
0.172000		0.160000		-0.155056
0.173000		0.160000		-0.154806
0.174000		0.160000		-0.154568
0.175000		0.160000		-0.154342
0.176000		0.160000		-0.154126
0.177000		0.160000		-0.153922
0.178000		0.160000		-0.153728
0.179000		0.160000		-0.153545
0.180000		0.160000		-0.153372
0.181000		0.160000		-0.153209
0.182000		0.160000		-0.153056
0.183000		0.160000		-0.152913
0.184000		0.160000		-0.152779
0.185000		0.160000		-0.152655
0.186000		0.160000		-0.152539
0.187000		0.160000		-0.152432
0.188000		0.160000		-0.152334
0.189000		0.160000		-0.152245
0.190000		0.160000		-0.152163
0.191000		0.160000		-0.152090
0.192000		0.160000		-0.152025
0.193000		0.160000		-0.151967
0.194000		0.160000		-0.151917
0.195000		0.160000		-0.151874
0.196000		0.160000		-0.151839
0.197000		0.160000		-0.151810
0.198000		0.160000		-0.151788
0.199000		0.160000		-0.151774
0.200000		0.160000		-0.151765
0.100000		0.170000		-0.213185
0.101000		0.170000		-0.211986
0.102000		0.170000		-0.210783
0.103000		0.170000		-0.209578
0.104000		0.170000		-0.208371
0.105000		0.170000		-0.207165
0.106000		0.170000		-0.205959
0.107000		0.170000		-0.204756
0.108000		0.170000		-0.203556
0.109000		0.170000		-0.202361
0.110000		0.170000		-0.201171
0.111000		0.170000		-0.199988
0.112000		0.170000		-0.198812
0.113000		0.170000		-0.197644
0.114000		0.170000		-0.196485
0.115000		0.170000		-0.195336
0.116000		0.170000		-0.194198
0.117000		0.170000		-0.193071
0.118000		0.170000		-0.191956
0.119000		0.170000		-0.190853
0.120000		0.170000		-0.189764
0.121000		0.170000		-0.188688
0.122000		0.170000		-0.187626
0.123000		0.170000		-0.186579
0.124000		0.170000		-0.185548
0.125000		0.170000		-0.184531
0.126000		0.170000		-0.183531
0.127000		0.170000		-0.182547
0.128000		0.170000		-0.181579
0.129000		0.170000		-0.180628
0.130000		0.170000		-0.179694
0.131000		0.170000		-0.178777
0.132000		0.170000		-0.177878
0.133000		0.170000		-0.176996
0.134000		0.170000		-0.176132
0.135000		0.170000		-0.175286
0.136000		0.170000		-0.174458
0.137000		0.170000		-0.173647
0.138000		0.170000		-0.172855
0.139000		0.170000		-0.172080
0.140000		0.170000		-0.171323
0.141000		0.170000		-0.170584
0.142000		0.170000		-0.169863
0.143000		0.170000		-0.169160
0.144000		0.170000		-0.168475
0.145000		0.170000		-0.167807
0.146000		0.170000		-0.167156
0.147000		0.170000		-0.166523
0.148000		0.170000		-0.165908
0.149000		0.170000		-0.165309
0.150000		0.170000		-0.164727
0.151000		0.170000		-0.164162
0.152000		0.170000		-0.163613
0.153000		0.170000		-0.163081
0.154000		0.170000		-0.162565
0.155000		0.170000		-0.162065
0.156000		0.170000		-0.161580
0.157000		0.170000		-0.161111
0.158000		0.170000		-0.160658
0.159000		0.170000		-0.160219
0.160000		0.170000		-0.159796
0.161000		0.170000		-0.159387
0.162000		0.170000		-0.158992
0.163000		0.170000		-0.158612
0.164000		0.170000		-0.158246
0.165000		0.170000		-0.157893
0.166000		0.170000		-0.157554
0.167000		0.170000		-0.157228
0.168000		0.170000		-0.156915
0.169000		0.170000		-0.156615
0.170000		0.170000		-0.156327
0.171000		0.170000		-0.156052
0.172000		0.170000		-0.155788
0.173000		0.170000		-0.155537
0.174000		0.170000		-0.155297
0.175000		0.170000		-0.155068
0.176000		0.170000		-0.154850
0.177000		0.170000		-0.154644
0.178000		0.170000		-0.154448
0.179000		0.170000		-0.154262
0.180000		0.170000		-0.154087
0.181000		0.170000		-0.153922
0.182000		0.170000		-0.153767
0.183000		0.170000		-0.153621
0.184000		0.170000		-0.153484
0.185000		0.170000		-0.153357
0.186000		0.170000		-0.153239
0.187000		0.170000		-0.153130
0.188000		0.170000		-0.153029
0.189000		0.170000		-0.152937
0.190000		0.170000		-0.152852
0.191000		0.170000		-0.152776
0.192000		0.170000		-0.152708
0.193000		0.170000		-0.152648
0.194000		0.170000		-0.152595
0.195000		0.170000		-0.152549
0.196000		0.170000		-0.152511
0.197000		0.170000		-0.152479
0.198000		0.170000		-0.152455
0.199000		0.170000		-0.152437
0.200000		0.170000		-0.152425
0.100000		0.180000		-0.213423
0.101000		0.180000		-0.212237
0.102000		0.180000		-0.211047
0.103000		0.180000		-0.209855
0.104000		0.180000		-0.208662
0.105000		0.180000		-0.207469
0.106000		0.180000		-0.206277
0.107000		0.180000		-0.205088
0.108000		0.180000		-0.203902
0.109000		0.180000		-0.202721
0.110000		0.180000		-0.201545
0.111000		0.180000		-0.200375
0.112000		0.180000		-0.199213
0.113000		0.180000		-0.198059
0.114000		0.180000		-0.196913
0.115000		0.180000		-0.195778
0.116000		0.180000		-0.194653
0.117000		0.180000		-0.193539
0.118000		0.180000		-0.192436
0.119000		0.180000		-0.191346
0.120000		0.180000		-0.190269
0.121000		0.180000		-0.189206
0.122000		0.180000		-0.188156
0.123000		0.180000		-0.187121
0.124000		0.180000		-0.186101
0.125000		0.180000		-0.185095
0.126000		0.180000		-0.184106
0.127000		0.180000		-0.183132
0.128000		0.180000		-0.182174
0.129000		0.180000		-0.181233
0.130000		0.180000		-0.180309
0.131000		0.180000		-0.179401
0.132000		0.180000		-0.178511
0.133000		0.180000		-0.177638
0.134000		0.180000		-0.176782
0.135000		0.180000		-0.175943
0.136000		0.180000		-0.175122
0.137000		0.180000		-0.174319
0.138000		0.180000		-0.173533
0.139000		0.180000		-0.172764
0.140000		0.180000		-0.172014
0.141000		0.180000		-0.171281
0.142000		0.180000		-0.170565
0.143000		0.180000		-0.169867
0.144000		0.180000		-0.169186
0.145000		0.180000		-0.168523
0.146000		0.180000		-0.167877
0.147000		0.180000		-0.167247
0.148000		0.180000		-0.166635
0.149000		0.180000		-0.166040
0.150000		0.180000		-0.165461
0.151000		0.180000		-0.164898
0.152000		0.180000		-0.164352
0.153000		0.180000		-0.163822
0.154000		0.180000		-0.163308
0.155000		0.180000		-0.162810
0.156000		0.180000		-0.162327
0.157000		0.180000		-0.161859
0.158000		0.180000		-0.161407
0.159000		0.180000		-0.160970
0.160000		0.180000		-0.160547
0.161000		0.180000		-0.160138
0.162000		0.180000		-0.159744
0.163000		0.180000		-0.159364
0.164000		0.180000		-0.158998
0.165000		0.180000		-0.158645
0.166000		0.180000		-0.158305
0.167000		0.180000		-0.157979
0.168000		0.180000		-0.157665
0.169000		0.180000		-0.157364
0.170000		0.180000		-0.157076
0.171000		0.180000		-0.156799
0.172000		0.180000		-0.156535
0.173000		0.180000		-0.156282
0.174000		0.180000		-0.156041
0.175000		0.180000		-0.155811
0.176000		0.180000		-0.155592
0.177000		0.180000		-0.155383
0.178000		0.180000		-0.155186
0.179000		0.180000		-0.154999
0.180000		0.180000		-0.154821
0.181000		0.180000		-0.154654
0.182000		0.180000		-0.154497
0.183000		0.180000		-0.154349
0.184000		0.180000		-0.154211
0.185000		0.180000		-0.154081
0.186000		0.180000		-0.153961
0.187000		0.180000		-0.153849
0.188000		0.180000		-0.153746
0.189000		0.180000		-0.153651
0.190000		0.180000		-0.153565
0.191000		0.180000		-0.153486
0.192000		0.180000		-0.153416
0.193000		0.180000		-0.153353
0.194000		0.180000		-0.153297
0.195000		0.180000		-0.153249
0.196000		0.180000		-0.153208
0.197000		0.180000		-0.153174
0.198000		0.180000		-0.153146
0.199000		0.180000		-0.153126
0.200000		0.180000		-0.153112
0.100000		0.190000		-0.213638
0.101000		0.190000		-0.212464
0.102000		0.190000		-0.211287
0.103000		0.190000		-0.210108
0.104000		0.190000		-0.208927
0.105000		0.190000		-0.207747
0.106000		0.190000		-0.206569
0.107000		0.190000		-0.205393
0.108000		0.190000		-0.204220
0.109000		0.190000		-0.203052
0.110000		0.190000		-0.201890
0.111000		0.190000		-0.200734
0.112000		0.190000		-0.199585
0.113000		0.190000		-0.198444
0.114000		0.190000		-0.197312
0.115000		0.190000		-0.196190
0.116000		0.190000		-0.195078
0.117000		0.190000		-0.193977
0.118000		0.190000		-0.192888
0.119000		0.190000		-0.191811
0.120000		0.190000		-0.190746
0.121000		0.190000		-0.189695
0.122000		0.190000		-0.188658
0.123000		0.190000		-0.187635
0.124000		0.190000		-0.186626
0.125000		0.190000		-0.185632
0.126000		0.190000		-0.184654
0.127000		0.190000		-0.183691
0.128000		0.190000		-0.182744
0.129000		0.190000		-0.181813
0.130000		0.190000		-0.180899
0.131000		0.190000		-0.180001
0.132000		0.190000		-0.179120
0.133000		0.190000		-0.178256
0.134000		0.190000		-0.177409
0.135000		0.190000		-0.176579
0.136000		0.190000		-0.175766
0.137000		0.190000		-0.174971
0.138000		0.190000		-0.174192
0.139000		0.190000		-0.173431
0.140000		0.190000		-0.172688
0.141000		0.190000		-0.171961
0.142000		0.190000		-0.171252
0.143000		0.190000		-0.170560
0.144000		0.190000		-0.169885
0.145000		0.190000		-0.169227
0.146000		0.190000		-0.168585
0.147000		0.190000		-0.167961
0.148000		0.190000		-0.167353
0.149000		0.190000		-0.166762
0.150000		0.190000		-0.166187
0.151000		0.190000		-0.165628
0.152000		0.190000		-0.165086
0.153000		0.190000		-0.164559
0.154000		0.190000		-0.164048
0.155000		0.190000		-0.163552
0.156000		0.190000		-0.163072
0.157000		0.190000		-0.162606
0.158000		0.190000		-0.162156
0.159000		0.190000		-0.161720
0.160000		0.190000		-0.161299
0.161000		0.190000		-0.160892
0.162000		0.190000		-0.160499
0.163000		0.190000		-0.160120
0.164000		0.190000		-0.159754
0.165000		0.190000		-0.159402
0.166000		0.190000		-0.159063
0.167000		0.190000		-0.158737
0.168000		0.190000		-0.158424
0.169000		0.190000		-0.158123
0.170000		0.190000		-0.157834
0.171000		0.190000		-0.157557
0.172000		0.190000		-0.157292
0.173000		0.190000		-0.157039
0.174000		0.190000		-0.156797
0.175000		0.190000		-0.156566
0.176000		0.190000		-0.156346
0.177000		0.190000		-0.156137
0.178000		0.190000		-0.155938
0.179000		0.190000		-0.155750
0.180000		0.190000		-0.155572
0.181000		0.190000		-0.155403
0.182000		0.190000		-0.155244
0.183000		0.190000		-0.155095
0.184000		0.190000		-0.154955
0.185000		0.190000		-0.154824
0.186000		0.190000		-0.154702
0.187000		0.190000		-0.154588
0.188000		0.190000		-0.154483
0.189000		0.190000		-0.154386
0.190000		0.190000		-0.154298
0.191000		0.190000		-0.154217
0.192000		0.190000		-0.154145
0.193000		0.190000		-0.154079
0.194000		0.190000		-0.154022
0.195000		0.190000		-0.153971
0.196000		0.190000		-0.153928
0.197000		0.190000		-0.153892
0.198000		0.190000		-0.153862
0.199000		0.190000		-0.153839
0.200000		0.190000		-0.153823
0.100000		0.200000		-0.213831
0.101000		0.200000		-0.212669
0.102000		0.200000		-0.211504
0.103000		0.200000		-0.210336
0.104000		0.200000		-0.209168
0.105000		0.200000		-0.208001
0.106000		0.200000		-0.206835
0.107000		0.200000		-0.205671
0.108000		0.200000		-0.204512
0.109000		0.200000		-0.203357
0.110000		0.200000		-0.202207
0.111000		0.200000		-0.201064
0.112000		0.200000		-0.199928
0.113000		0.200000		-0.198801
0.114000		0.200000		-0.197682
0.115000		0.200000		-0.196573
0.116000		0.200000		-0.195474
0.117000		0.200000		-0.194386
0.118000		0.200000		-0.193310
0.119000		0.200000		-0.192245
0.120000		0.200000		-0.191193
0.121000		0.200000		-0.190155
0.122000		0.200000		-0.189130
0.123000		0.200000		-0.188119
0.124000		0.200000		-0.187122
0.125000		0.200000		-0.186140
0.126000		0.200000		-0.185173
0.127000		0.200000		-0.184222
0.128000		0.200000		-0.183286
0.129000		0.200000		-0.182366
0.130000		0.200000		-0.181462
0.131000		0.200000		-0.180575
0.132000		0.200000		-0.179704
0.133000		0.200000		-0.178849
0.134000		0.200000		-0.178012
0.135000		0.200000		-0.177191
0.136000		0.200000		-0.176387
0.137000		0.200000		-0.175600
0.138000		0.200000		-0.174830
0.139000		0.200000		-0.174077
0.140000		0.200000		-0.173341
0.141000		0.200000		-0.172622
0.142000		0.200000		-0.171920
0.143000		0.200000		-0.171235
0.144000		0.200000		-0.170566
0.145000		0.200000		-0.169915
0.146000		0.200000		-0.169279
0.147000		0.200000		-0.168661
0.148000		0.200000		-0.168058
0.149000		0.200000		-0.167472
0.150000		0.200000		-0.166902
0.151000		0.200000		-0.166348
0.152000		0.200000		-0.165810
0.153000		0.200000		-0.165287
0.154000		0.200000		-0.164780
0.155000		0.200000		-0.164288
0.156000		0.200000		-0.163811
0.157000		0.200000		-0.163349
0.158000		0.200000		-0.162901
0.159000		0.200000		-0.162468
0.160000		0.200000		-0.162049
0.161000		0.200000		-0.161645
0.162000		0.200000		-0.161254
0.163000		0.200000		-0.160876
0.164000		0.200000		-0.160513
0.165000		0.200000		-0.160162
0.166000		0.200000		-0.159824
0.167000		0.200000		-0.159499
0.168000		0.200000		-0.159187
0.169000		0.200000		-0.158886
0.170000		0.200000		-0.158598
0.171000		0.200000		-0.158322
0.172000		0.200000		-0.158058
0.173000		0.200000		-0.157805
0.174000		0.200000		-0.157563
0.175000		0.200000		-0.157332
0.176000		0.200000		-0.157112
0.177000		0.200000		-0.156902
0.178000		0.200000		-0.156703
0.179000		0.200000		-0.156514
0.180000		0.200000		-0.156335
0.181000		0.200000		-0.156166
0.182000		0.200000		-0.156006
0.183000		0.200000		-0.155856
0.184000		0.200000		-0.155714
0.185000		0.200000		-0.155582
0.186000		0.200000		-0.155459
0.187000		0.200000		-0.155344
0.188000		0.200000		-0.155238
0.189000		0.200000		-0.155140
0.190000		0.200000		-0.155050
0.191000		0.200000		-0.154968
0.192000		0.200000		-0.154893
0.193000		0.200000		-0.154826
0.194000		0.200000		-0.154767
0.195000		0.200000		-0.154715
0.196000		0.200000		-0.154669
0.197000		0.200000		-0.154631
0.198000		0.200000		-0.154600
0.199000		0.200000		-0.154575
0.200000		0.200000		-0.154556
0.100000		0.210000		-0.214004
0.101000		0.210000		-0.212853
0.102000		0.210000		-0.211698
0.103000		0.210000		-0.210542
0.104000		0.210000		-0.209385
0.105000		0.210000		-0.208229
0.106000		0.210000		-0.207075
0.107000		0.210000		-0.205924
0.108000		0.210000		-0.204776
0.109000		0.210000		-0.203634
0.110000		0.210000		-0.202497
0.111000		0.210000		-0.201366
0.112000		0.210000		-0.200243
0.113000		0.210000		-0.199128
0.114000		0.210000		-0.198022
0.115000		0.210000		-0.196926
0.116000		0.210000		-0.195840
0.117000		0.210000		-0.194765
0.118000		0.210000		-0.193701
0.119000		0.210000		-0.192649
0.120000		0.210000		-0.191610
0.121000		0.210000		-0.190584
0.122000		0.210000		-0.189571
0.123000		0.210000		-0.188572
0.124000		0.210000		-0.187588
0.125000		0.210000		-0.186618
0.126000		0.210000		-0.185663
0.127000		0.210000		-0.184723
0.128000		0.210000		-0.183798
0.129000		0.210000		-0.182890
0.130000		0.210000		-0.181997
0.131000		0.210000		-0.181120
0.132000		0.210000		-0.180260
0.133000		0.210000		-0.179416
0.134000		0.210000		-0.178588
0.135000		0.210000		-0.177777
0.136000		0.210000		-0.176983
0.137000		0.210000		-0.176205
0.138000		0.210000		-0.175444
0.139000		0.210000		-0.174700
0.140000		0.210000		-0.173972
0.141000		0.210000		-0.173262
0.142000		0.210000		-0.172567
0.143000		0.210000		-0.171890
0.144000		0.210000		-0.171229
0.145000		0.210000		-0.170584
0.146000		0.210000		-0.169956
0.147000		0.210000		-0.169344
0.148000		0.210000		-0.168748
0.149000		0.210000		-0.168168
0.150000		0.210000		-0.167603
0.151000		0.210000		-0.167055
0.152000		0.210000		-0.166522
0.153000		0.210000		-0.166004
0.154000		0.210000		-0.165501
0.155000		0.210000		-0.165014
0.156000		0.210000		-0.164541
0.157000		0.210000		-0.164083
0.158000		0.210000		-0.163639
0.159000		0.210000		-0.163210
0.160000		0.210000		-0.162795
0.161000		0.210000		-0.162393
0.162000		0.210000		-0.162005
0.163000		0.210000		-0.161630
0.164000		0.210000		-0.161269
0.165000		0.210000		-0.160921
0.166000		0.210000		-0.160585
0.167000		0.210000		-0.160262
0.168000		0.210000		-0.159951
0.169000		0.210000		-0.159653
0.170000		0.210000		-0.159366
0.171000		0.210000		-0.159091
0.172000		0.210000		-0.158828
0.173000		0.210000		-0.158576
0.174000		0.210000		-0.158334
0.175000		0.210000		-0.158104
0.176000		0.210000		-0.157885
0.177000		0.210000		-0.157675
0.178000		0.210000		-0.157477
0.179000		0.210000		-0.157288
0.180000		0.210000		-0.157109
0.181000		0.210000		-0.156939
0.182000		0.210000		-0.156779
0.183000		0.210000		-0.156629
0.184000		0.210000		-0.156487
0.185000		0.210000		-0.156354
0.186000		0.210000		-0.156230
0.187000		0.210000		-0.156115
0.188000		0.210000		-0.156008
0.189000		0.210000		-0.155909
0.190000		0.210000		-0.155818
0.191000		0.210000		-0.155734
0.192000		0.210000		-0.155659
0.193000		0.210000		-0.155591
0.194000		0.210000		-0.155530
0.195000		0.210000		-0.155476
0.196000		0.210000		-0.155430
0.197000		0.210000		-0.155390
0.198000		0.210000		-0.155357
0.199000		0.210000		-0.155330
0.200000		0.210000		-0.155310
0.100000		0.220000		-0.214157
0.101000		0.220000		-0.213015
0.102000		0.220000		-0.211871
0.103000		0.220000		-0.210725
0.104000		0.220000		-0.209579
0.105000		0.220000		-0.208434
0.106000		0.220000		-0.207291
0.107000		0.220000		-0.206151
0.108000		0.220000		-0.205015
0.109000		0.220000		-0.203884
0.110000		0.220000		-0.202759
0.111000		0.220000		-0.201641
0.112000		0.220000		-0.200530
0.113000		0.220000		-0.199427
0.114000		0.220000		-0.198333
0.115000		0.220000		-0.197249
0.116000		0.220000		-0.196176
0.117000		0.220000		-0.195113
0.118000		0.220000		-0.194062
0.119000		0.220000		-0.193022
0.120000		0.220000		-0.191996
0.121000		0.220000		-0.190982
0.122000		0.220000		-0.189982
0.123000		0.220000		-0.188995
0.124000		0.220000		-0.188022
0.125000		0.220000		-0.187065
0.126000		0.220000		-0.186121
0.127000		0.220000		-0.185193
0.128000		0.220000		-0.184281
0.129000		0.220000		-0.183383
0.130000		0.220000		-0.182502
0.131000		0.220000		-0.181636
0.132000		0.220000		-0.180787
0.133000		0.220000		-0.179954
0.134000		0.220000		-0.179136
0.135000		0.220000		-0.178336
0.136000		0.220000		-0.177552
0.137000		0.220000		-0.176784
0.138000		0.220000		-0.176032
0.139000		0.220000		-0.175298
0.140000		0.220000		-0.174579
0.141000		0.220000		-0.173877
0.142000		0.220000		-0.173192
0.143000		0.220000		-0.172523
0.144000		0.220000		-0.171870
0.145000		0.220000		-0.171233
0.146000		0.220000		-0.170612
0.147000		0.220000		-0.170007
0.148000		0.220000		-0.169418
0.149000		0.220000		-0.168845
0.150000		0.220000		-0.168288
0.151000		0.220000		-0.167745
0.152000		0.220000		-0.167218
0.153000		0.220000		-0.166707
0.154000		0.220000		-0.166210
0.155000		0.220000		-0.165728
0.156000		0.220000		-0.165260
0.157000		0.220000		-0.164807
0.158000		0.220000		-0.164368
0.159000		0.220000		-0.163943
0.160000		0.220000		-0.163532
0.161000		0.220000		-0.163134
0.162000		0.220000		-0.162750
0.163000		0.220000		-0.162379
0.164000		0.220000		-0.162021
0.165000		0.220000		-0.161676
0.166000		0.220000		-0.161343
0.167000		0.220000		-0.161023
0.168000		0.220000		-0.160715
0.169000		0.220000		-0.160419
0.170000		0.220000		-0.160134
0.171000		0.220000		-0.159861
0.172000		0.220000		-0.159600
0.173000		0.220000		-0.159349
0.174000		0.220000		-0.159110
0.175000		0.220000		-0.158881
0.176000		0.220000		-0.158663
0.177000		0.220000		-0.158455
0.178000		0.220000		-0.158257
0.179000		0.220000		-0.158069
0.180000		0.220000		-0.157890
0.181000		0.220000		-0.157721
0.182000		0.220000		-0.157562
0.183000		0.220000		-0.157412
0.184000		0.220000		-0.157270
0.185000		0.220000		-0.157138
0.186000		0.220000		-0.157014
0.187000		0.220000		-0.156898
0.188000		0.220000		-0.156791
0.189000		0.220000		-0.156691
0.190000		0.220000		-0.156600
0.191000		0.220000		-0.156516
0.192000		0.220000		-0.156440
0.193000		0.220000		-0.156371
0.194000		0.220000		-0.156309
0.195000		0.220000		-0.156255
0.196000		0.220000		-0.156207
0.197000		0.220000		-0.156167
0.198000		0.220000		-0.156132
0.199000		0.220000		-0.156105
0.200000		0.220000		-0.156083
0.100000		0.230000		-0.214290
0.101000		0.230000		-0.213157
0.102000		0.230000		-0.212022
0.103000		0.230000		-0.210886
0.104000		0.230000		-0.209750
0.105000		0.230000		-0.208615
0.106000		0.230000		-0.207483
0.107000		0.230000		-0.206353
0.108000		0.230000		-0.205228
0.109000		0.230000		-0.204108
0.110000		0.230000		-0.202995
0.111000		0.230000		-0.201888
0.112000		0.230000		-0.200788
0.113000		0.230000		-0.199697
0.114000		0.230000		-0.198616
0.115000		0.230000		-0.197544
0.116000		0.230000		-0.196482
0.117000		0.230000		-0.195431
0.118000		0.230000		-0.194392
0.119000		0.230000		-0.193365
0.120000		0.230000		-0.192351
0.121000		0.230000		-0.191349
0.122000		0.230000		-0.190361
0.123000		0.230000		-0.189387
0.124000		0.230000		-0.188426
0.125000		0.230000		-0.187480
0.126000		0.230000		-0.186549
0.127000		0.230000		-0.185633
0.128000		0.230000		-0.184732
0.129000		0.230000		-0.183847
0.130000		0.230000		-0.182977
0.131000		0.230000		-0.182122
0.132000		0.230000		-0.181284
0.133000		0.230000		-0.180462
0.134000		0.230000		-0.179656
0.135000		0.230000		-0.178866
0.136000		0.230000		-0.178092
0.137000		0.230000		-0.177335
0.138000		0.230000		-0.176594
0.139000		0.230000		-0.175869
0.140000		0.230000		-0.175160
0.141000		0.230000		-0.174468
0.142000		0.230000		-0.173791
0.143000		0.230000		-0.173131
0.144000		0.230000		-0.172487
0.145000		0.230000		-0.171859
0.146000		0.230000		-0.171246
0.147000		0.230000		-0.170650
0.148000		0.230000		-0.170069
0.149000		0.230000		-0.169503
0.150000		0.230000		-0.168953
0.151000		0.230000		-0.168418
0.152000		0.230000		-0.167898
0.153000		0.230000		-0.167393
0.154000		0.230000		-0.166902
0.155000		0.230000		-0.166426
0.156000		0.230000		-0.165965
0.157000		0.230000		-0.165517
0.158000		0.230000		-0.165084
0.159000		0.230000		-0.164664
0.160000		0.230000		-0.164258
0.161000		0.230000		-0.163865
0.162000		0.230000		-0.163486
0.163000		0.230000		-0.163119
0.164000		0.230000		-0.162766
0.165000		0.230000		-0.162425
0.166000		0.230000		-0.162096
0.167000		0.230000		-0.161779
0.168000		0.230000		-0.161474
0.169000		0.230000		-0.161182
0.170000		0.230000		-0.160900
0.171000		0.230000		-0.160630
0.172000		0.230000		-0.160371
0.173000		0.230000		-0.160123
0.174000		0.230000		-0.159886
0.175000		0.230000		-0.159660
0.176000		0.230000		-0.159443
0.177000		0.230000		-0.159237
0.178000		0.230000		-0.159041
0.179000		0.230000		-0.158854
0.180000		0.230000		-0.158677
0.181000		0.230000		-0.158510
0.182000		0.230000		-0.158352
0.183000		0.230000		-0.158202
0.184000		0.230000		-0.158062
0.185000		0.230000		-0.157930
0.186000		0.230000		-0.157806
0.187000		0.230000		-0.157691
0.188000		0.230000		-0.157584
0.189000		0.230000		-0.157485
0.190000		0.230000		-0.157394
0.191000		0.230000		-0.157310
0.192000		0.230000		-0.157234
0.193000		0.230000		-0.157165
0.194000		0.230000		-0.157103
0.195000		0.230000		-0.157048
0.196000		0.230000		-0.157000
0.197000		0.230000		-0.156959
0.198000		0.230000		-0.156924
0.199000		0.230000		-0.156896
0.200000		0.230000		-0.156874
0.100000		0.240000		-0.214405
0.101000		0.240000		-0.213280
0.102000		0.240000		-0.212154
0.103000		0.240000		-0.211026
0.104000		0.240000		-0.209899
0.105000		0.240000		-0.208774
0.106000		0.240000		-0.207651
0.107000		0.240000		-0.206532
0.108000		0.240000		-0.205417
0.109000		0.240000		-0.204307
0.110000		0.240000		-0.203204
0.111000		0.240000		-0.202108
0.112000		0.240000		-0.201020
0.113000		0.240000		-0.199940
0.114000		0.240000		-0.198870
0.115000		0.240000		-0.197809
0.116000		0.240000		-0.196759
0.117000		0.240000		-0.195720
0.118000		0.240000		-0.194693
0.119000		0.240000		-0.193678
0.120000		0.240000		-0.192675
0.121000		0.240000		-0.191686
0.122000		0.240000		-0.190710
0.123000		0.240000		-0.189747
0.124000		0.240000		-0.188799
0.125000		0.240000		-0.187865
0.126000		0.240000		-0.186946
0.127000		0.240000		-0.186042
0.128000		0.240000		-0.185153
0.129000		0.240000		-0.184279
0.130000		0.240000		-0.183421
0.131000		0.240000		-0.182578
0.132000		0.240000		-0.181751
0.133000		0.240000		-0.180940
0.134000		0.240000		-0.180145
0.135000		0.240000		-0.179367
0.136000		0.240000		-0.178604
0.137000		0.240000		-0.177857
0.138000		0.240000		-0.177127
0.139000		0.240000		-0.176412
0.140000		0.240000		-0.175714
0.141000		0.240000		-0.175031
0.142000		0.240000		-0.174365
0.143000		0.240000		-0.173714
0.144000		0.240000		-0.173080
0.145000		0.240000		-0.172461
