100
100
T [fm^-1]		muB [fm^-1]		c4_df14 [fm^5]
0.601818		0.494545		7.027770
0.604242		0.494545		6.773681
0.606667		0.494545		6.529222
0.609091		0.494545		6.294014
0.611515		0.494545		6.067691
0.613939		0.494545		5.849903
0.616364		0.494545		5.640316
0.618788		0.494545		5.438607
0.621212		0.494545		5.244469
0.623636		0.494545		5.057604
0.626061		0.494545		4.877730
0.628485		0.494545		4.704574
0.630909		0.494545		4.537875
0.633333		0.494545		4.377382
0.635758		0.494545		4.222853
0.638182		0.494545		4.074060
0.640606		0.494545		3.930779
0.643030		0.494545		3.792798
0.645455		0.494545		3.659912
0.647879		0.494545		3.531927
0.650303		0.494545		3.408653
0.652727		0.494545		3.289909
0.655152		0.494545		3.175523
0.657576		0.494545		3.065328
0.660000		0.494545		2.959163
0.662424		0.494545		2.856875
0.664848		0.494545		2.758317
0.667273		0.494545		2.663346
0.669697		0.494545		2.571826
0.672121		0.494545		2.483627
0.674545		0.494545		2.398622
0.676970		0.494545		2.316692
0.679394		0.494545		2.237719
0.681818		0.494545		2.161593
0.684242		0.494545		2.088207
0.686667		0.494545		2.017457
0.689091		0.494545		1.949244
0.691515		0.494545		1.883474
0.693939		0.494545		1.820054
0.696364		0.494545		1.758898
0.698788		0.494545		1.699920
0.701212		0.494545		1.643040
0.703636		0.494545		1.588180
0.706061		0.494545		1.535263
0.708485		0.494545		1.484219
0.710909		0.494545		1.434978
0.713333		0.494545		1.387473
0.715758		0.494545		1.341640
0.718182		0.494545		1.297418
0.720606		0.494545		1.254746
0.723030		0.494545		1.213568
0.725455		0.494545		1.173830
0.727879		0.494545		1.135478
0.730303		0.494545		1.098461
0.732727		0.494545		1.062731
0.735152		0.494545		1.028241
0.737576		0.494545		0.994945
0.740000		0.494545		0.962800
0.742424		0.494545		0.931765
0.744848		0.494545		0.901798
0.747273		0.494545		0.872862
0.749697		0.494545		0.844918
0.752121		0.494545		0.817932
0.754545		0.494545		0.791868
0.756970		0.494545		0.766693
0.759394		0.494545		0.742375
0.761818		0.494545		0.718884
0.764242		0.494545		0.696190
0.766667		0.494545		0.674264
0.769091		0.494545		0.653080
0.771515		0.494545		0.632609
0.773939		0.494545		0.612828
0.776364		0.494545		0.593711
0.778788		0.494545		0.575235
0.781212		0.494545		0.557377
0.783636		0.494545		0.540115
0.786061		0.494545		0.523429
0.788485		0.494545		0.507297
0.790909		0.494545		0.491701
0.793333		0.494545		0.476621
0.795758		0.494545		0.462040
0.798182		0.494545		0.447940
0.800606		0.494545		0.434304
0.803030		0.494545		0.421116
0.805455		0.494545		0.408360
0.807879		0.494545		0.396021
0.810303		0.494545		0.384085
0.812727		0.494545		0.372538
0.815152		0.494545		0.361366
0.817576		0.494545		0.350557
0.820000		0.494545		0.340097
0.580000		0.522020		10.181086
0.582424		0.522020		9.808504
0.584848		0.522020		9.450200
0.587273		0.522020		9.105602
0.589697		0.522020		8.774164
0.592121		0.522020		8.455360
0.594545		0.522020		8.148689
0.596970		0.522020		7.853669
0.599394		0.522020		7.569839
0.601818		0.522020		7.296755
0.604242		0.522020		7.033994
0.606667		0.522020		6.781150
0.609091		0.522020		6.537832
0.611515		0.522020		6.303667
0.613939		0.522020		6.078295
0.616364		0.522020		5.861373
0.618788		0.522020		5.652571
0.621212		0.522020		5.451573
0.623636		0.522020		5.258074
0.626061		0.522020		5.071783
0.628485		0.522020		4.892421
0.630909		0.522020		4.719720
0.633333		0.522020		4.553421
0.635758		0.522020		4.393278
0.638182		0.522020		4.239053
0.640606		0.522020		4.090520
0.643030		0.522020		3.947458
0.645455		0.522020		3.809658
0.647879		0.522020		3.676918
0.650303		0.522020		3.549046
0.652727		0.522020		3.425855
0.655152		0.522020		3.307166
0.657576		0.522020		3.192808
0.660000		0.522020		3.082617
0.662424		0.522020		2.976434
0.664848		0.522020		2.874107
0.667273		0.522020		2.775491
0.669697		0.522020		2.680444
0.672121		0.522020		2.588833
0.674545		0.522020		2.500527
0.676970		0.522020		2.415403
0.679394		0.522020		2.333341
0.681818		0.522020		2.254225
0.684242		0.522020		2.177946
0.686667		0.522020		2.104397
0.689091		0.522020		2.033476
0.691515		0.522020		1.965085
0.693939		0.522020		1.899130
0.696364		0.522020		1.835520
0.698788		0.522020		1.774167
0.701212		0.522020		1.714989
0.703636		0.522020		1.657905
0.706061		0.522020		1.602836
0.708485		0.522020		1.549710
0.710909		0.522020		1.498453
0.713333		0.522020		1.448997
0.715758		0.522020		1.401275
0.718182		0.522020		1.355225
0.720606		0.522020		1.310784
0.723030		0.522020		1.267894
0.725455		0.522020		1.226498
0.727879		0.522020		1.186541
0.730303		0.522020		1.147971
0.732727		0.522020		1.110738
0.735152		0.522020		1.074792
0.737576		0.522020		1.040086
0.740000		0.522020		1.006577
0.742424		0.522020		0.974220
0.744848		0.522020		0.942975
0.747273		0.522020		0.912800
0.749697		0.522020		0.883657
0.752121		0.522020		0.855509
0.754545		0.522020		0.828320
0.756970		0.522020		0.802056
0.759394		0.522020		0.776684
0.761818		0.522020		0.752171
0.764242		0.522020		0.728488
0.766667		0.522020		0.705604
0.769091		0.522020		0.683491
0.771515		0.522020		0.662121
0.773939		0.522020		0.641469
0.776364		0.522020		0.621508
0.778788		0.522020		0.602215
0.781212		0.522020		0.583565
0.783636		0.522020		0.565536
0.786061		0.522020		0.548107
0.788485		0.522020		0.531255
0.790909		0.522020		0.514961
0.793333		0.522020		0.499205
0.795758		0.522020		0.483969
0.798182		0.522020		0.469234
0.800606		0.522020		0.454982
0.803030		0.522020		0.441197
0.805455		0.522020		0.427864
0.807879		0.522020		0.414965
0.810303		0.522020		0.402486
0.812727		0.522020		0.390412
0.815152		0.522020		0.378730
0.817576		0.522020		0.367426
0.820000		0.522020		0.356486
0.580000		0.549495		10.521918
0.582424		0.549495		10.138467
0.584848		0.549495		9.769645
0.587273		0.549495		9.414871
0.589697		0.549495		9.073586
0.592121		0.549495		8.745255
0.594545		0.549495		8.429365
0.596970		0.549495		8.125424
0.599394		0.549495		7.832961
0.601818		0.549495		7.551525
0.604242		0.549495		7.280682
0.606667		0.549495		7.020017
0.609091		0.549495		6.769130
0.611515		0.549495		6.527641
0.613939		0.549495		6.295182
0.616364		0.549495		6.071402
0.618788		0.549495		5.855963
0.621212		0.549495		5.648542
0.623636		0.549495		5.448828
0.626061		0.549495		5.256522
0.628485		0.549495		5.071339
0.630909		0.549495		4.893005
0.633333		0.549495		4.721254
0.635758		0.549495		4.555835
0.638182		0.549495		4.396504
0.640606		0.549495		4.243028
0.643030		0.549495		4.095183
0.645455		0.549495		3.952755
0.647879		0.549495		3.815535
0.650303		0.549495		3.683327
0.652727		0.549495		3.555939
0.655152		0.549495		3.433188
0.657576		0.549495		3.314899
0.660000		0.549495		3.200902
0.662424		0.549495		3.091036
0.664848		0.549495		2.985144
0.667273		0.549495		2.883077
0.669697		0.549495		2.784690
0.672121		0.549495		2.689846
0.674545		0.549495		2.598411
0.676970		0.549495		2.510257
0.679394		0.549495		2.425262
0.681818		0.549495		2.343307
0.684242		0.549495		2.264280
0.686667		0.549495		2.188070
0.689091		0.549495		2.114574
0.691515		0.549495		2.043690
0.693939		0.549495		1.975321
0.696364		0.549495		1.909374
0.698788		0.549495		1.845759
0.701212		0.549495		1.784391
0.703636		0.549495		1.725185
0.706061		0.549495		1.668063
0.708485		0.549495		1.612948
0.710909		0.549495		1.559766
0.713333		0.549495		1.508446
0.715758		0.549495		1.458920
0.718182		0.549495		1.411122
0.720606		0.549495		1.364989
0.723030		0.549495		1.320460
0.725455		0.549495		1.277476
0.727879		0.549495		1.235983
0.730303		0.549495		1.195924
0.732727		0.549495		1.157249
0.735152		0.549495		1.119906
0.737576		0.549495		1.083849
0.740000		0.549495		1.049030
0.742424		0.549495		1.015404
0.744848		0.549495		0.982930
0.747273		0.549495		0.951564
0.749697		0.549495		0.921268
0.752121		0.549495		0.892004
0.754545		0.549495		0.863733
0.756970		0.549495		0.836421
0.759394		0.549495		0.810033
0.761818		0.549495		0.784536
0.764242		0.549495		0.759900
0.766667		0.549495		0.736092
0.769091		0.549495		0.713084
0.771515		0.549495		0.690847
0.773939		0.549495		0.669354
0.776364		0.549495		0.648579
0.778788		0.549495		0.628497
0.781212		0.549495		0.609082
0.783636		0.549495		0.590312
0.786061		0.549495		0.572164
0.788485		0.549495		0.554616
0.790909		0.549495		0.537648
0.793333		0.549495		0.521238
0.795758		0.549495		0.505367
0.798182		0.549495		0.490017
0.800606		0.549495		0.475170
0.803030		0.549495		0.460807
0.805455		0.549495		0.446913
0.807879		0.549495		0.433471
0.810303		0.549495		0.420466
0.812727		0.549495		0.407882
0.815152		0.549495		0.395704
0.817576		0.549495		0.383920
0.820000		0.549495		0.372515
0.580000		0.576970		10.842492
0.582424		0.576970		10.448998
0.584848		0.576970		10.070452
0.587273		0.576970		9.706262
0.589697		0.576970		9.355860
0.592121		0.576970		9.018701
0.594545		0.576970		8.694262
0.596970		0.576970		8.382045
0.599394		0.576970		8.081568
0.601818		0.576970		7.792371
0.604242		0.576970		7.514014
0.606667		0.576970		7.246072
0.609091		0.576970		6.988140
0.611515		0.576970		6.739828
0.613939		0.576970		6.500762
0.616364		0.576970		6.270585
0.618788		0.576970		6.048951
0.621212		0.576970		5.835531
0.623636		0.576970		5.630008
0.626061		0.576970		5.432077
0.628485		0.576970		5.241447
0.630909		0.576970		5.057837
0.633333		0.576970		4.880979
0.635758		0.576970		4.710613
0.638182		0.576970		4.546492
0.640606		0.576970		4.388378
0.643030		0.576970		4.236041
0.645455		0.576970		4.089262
0.647879		0.576970		3.947830
0.650303		0.576970		3.811542
0.652727		0.576970		3.680203
0.655152		0.576970		3.553627
0.657576		0.576970		3.431632
0.660000		0.576970		3.314047
0.662424		0.576970		3.200706
0.664848		0.576970		3.091448
0.667273		0.576970		2.986122
0.669697		0.576970		2.884578
0.672121		0.576970		2.786676
0.674545		0.576970		2.692280
0.676970		0.576970		2.601259
0.679394		0.576970		2.513486
0.681818		0.576970		2.428842
0.684242		0.576970		2.347209
0.686667		0.576970		2.268476
0.689091		0.576970		2.192535
0.691515		0.576970		2.119283
0.693939		0.576970		2.048621
0.696364		0.576970		1.980453
0.698788		0.576970		1.914687
0.701212		0.576970		1.851235
0.703636		0.576970		1.790011
0.706061		0.576970		1.730933
0.708485		0.576970		1.673924
0.710909		0.576970		1.618907
0.713333		0.576970		1.565809
0.715758		0.576970		1.514561
0.718182		0.576970		1.465095
0.720606		0.576970		1.417345
0.723030		0.576970		1.371251
0.725455		0.576970		1.326750
0.727879		0.576970		1.283787
0.730303		0.576970		1.242304
0.732727		0.576970		1.202249
0.735152		0.576970		1.163570
0.737576		0.576970		1.126218
0.740000		0.576970		1.090143
0.742424		0.576970		1.055302
0.744848		0.576970		1.021649
0.747273		0.576970		0.989141
0.749697		0.576970		0.957739
0.752121		0.576970		0.927402
0.754545		0.576970		0.898092
0.756970		0.576970		0.869772
0.759394		0.576970		0.842408
0.761818		0.576970		0.815966
0.764242		0.576970		0.790412
0.766667		0.576970		0.765715
0.769091		0.576970		0.741846
0.771515		0.576970		0.718774
0.773939		0.576970		0.696472
0.776364		0.576970		0.674912
0.778788		0.576970		0.654069
0.781212		0.576970		0.633917
0.783636		0.576970		0.614432
0.786061		0.576970		0.595590
0.788485		0.576970		0.577370
0.790909		0.576970		0.559750
0.793333		0.576970		0.542708
0.795758		0.576970		0.526224
0.798182		0.576970		0.510280
0.800606		0.576970		0.494857
0.803030		0.576970		0.479936
0.805455		0.576970		0.465499
0.807879		0.576970		0.451532
0.810303		0.576970		0.438016
0.812727		0.576970		0.424938
0.815152		0.576970		0.412281
0.817576		0.576970		0.400031
0.820000		0.576970		0.388175
0.580000		0.604444		11.143443
0.582424		0.604444		10.740692
0.584848		0.604444		10.353177
0.587273		0.604444		9.980297
0.589697		0.604444		9.621474
0.592121		0.604444		9.276155
0.594545		0.604444		8.943810
0.596970		0.604444		8.623931
0.599394		0.604444		8.316031
0.601818		0.604444		8.019641
0.604242		0.604444		7.734314
0.606667		0.604444		7.459618
0.609091		0.604444		7.195142
0.611515		0.604444		6.940489
0.613939		0.604444		6.695279
0.616364		0.604444		6.459147
0.618788		0.604444		6.231745
0.621212		0.604444		6.012735
0.623636		0.604444		5.801795
0.626061		0.604444		5.598616
0.628485		0.604444		5.402900
0.630909		0.604444		5.214362
0.633333		0.604444		5.032728
0.635758		0.604444		4.857736
0.638182		0.604444		4.689131
0.640606		0.604444		4.526673
0.643030		0.604444		4.370126
0.645455		0.604444		4.219268
0.647879		0.604444		4.073883
0.650303		0.604444		3.933765
0.652727		0.604444		3.798715
0.655152		0.604444		3.668542
0.657576		0.604444		3.543063
0.660000		0.604444		3.422101
0.662424		0.604444		3.305488
0.664848		0.604444		3.193060
0.667273		0.604444		3.084661
0.669697		0.604444		2.980140
0.672121		0.604444		2.879353
0.674545		0.604444		2.782162
0.676970		0.604444		2.688431
0.679394		0.604444		2.598033
0.681818		0.604444		2.510845
0.684242		0.604444		2.426747
0.686667		0.604444		2.345624
0.689091		0.604444		2.267369
0.691515		0.604444		2.191873
0.693939		0.604444		2.119037
0.696364		0.604444		2.048762
0.698788		0.604444		1.980954
0.701212		0.604444		1.915523
0.703636		0.604444		1.852381
0.706061		0.604444		1.791445
0.708485		0.604444		1.732634
0.710909		0.604444		1.675871
0.713333		0.604444		1.621082
0.715758		0.604444		1.568194
0.718182		0.604444		1.517138
0.720606		0.604444		1.467848
0.723030		0.604444		1.420260
0.725455		0.604444		1.374313
0.727879		0.604444		1.329946
0.730303		0.604444		1.287104
0.732727		0.604444		1.245731
0.735152		0.604444		1.205774
0.737576		0.604444		1.167183
0.740000		0.604444		1.129909
0.742424		0.604444		1.093903
0.744848		0.604444		1.059122
0.747273		0.604444		1.025521
0.749697		0.604444		0.993058
0.752121		0.604444		0.961693
0.754545		0.604444		0.931386
0.756970		0.604444		0.902101
0.759394		0.604444		0.873800
0.761818		0.604444		0.846449
0.764242		0.604444		0.820014
0.766667		0.604444		0.794464
0.769091		0.604444		0.769766
0.771515		0.604444		0.745891
0.773939		0.604444		0.722811
0.776364		0.604444		0.700496
0.778788		0.604444		0.678920
0.781212		0.604444		0.658058
0.783636		0.604444		0.637884
0.786061		0.604444		0.618375
0.788485		0.604444		0.599507
0.790909		0.604444		0.581258
0.793333		0.604444		0.563606
0.795758		0.604444		0.546532
0.798182		0.604444		0.530014
0.800606		0.604444		0.514034
0.803030		0.604444		0.498573
0.805455		0.604444		0.483614
0.807879		0.604444		0.469138
0.810303		0.604444		0.455130
0.812727		0.604444		0.441573
0.815152		0.604444		0.428452
0.817576		0.604444		0.415752
0.820000		0.604444		0.403459
0.580000		0.631919		11.425468
0.582424		0.631919		11.014206
0.584848		0.631919		10.618438
0.587273		0.631919		10.237554
0.589697		0.631919		9.870971
0.592121		0.631919		9.518127
0.594545		0.631919		9.178486
0.596970		0.631919		8.851533
0.599394		0.631919		8.536772
0.601818		0.631919		8.233730
0.604242		0.631919		7.941952
0.606667		0.631919		7.661002
0.609091		0.631919		7.390461
0.611515		0.631919		7.129928
0.613939		0.631919		6.879016
0.616364		0.631919		6.637356
0.618788		0.631919		6.404593
0.621212		0.631919		6.180385
0.623636		0.631919		5.964405
0.626061		0.631919		5.756339
0.628485		0.631919		5.555885
0.630909		0.631919		5.362754
0.633333		0.631919		5.176666
0.635758		0.631919		4.997354
0.638182		0.631919		4.824562
0.640606		0.631919		4.658043
0.643030		0.631919		4.497560
0.645455		0.631919		4.342885
0.647879		0.631919		4.193799
0.650303		0.631919		4.050093
0.652727		0.631919		3.911563
0.655152		0.631919		3.778017
0.657576		0.631919		3.649267
0.660000		0.631919		3.525135
0.662424		0.631919		3.405447
0.664848		0.631919		3.290038
0.667273		0.631919		3.178748
0.669697		0.631919		3.071425
0.672121		0.631919		2.967921
0.674545		0.631919		2.868095
0.676970		0.631919		2.771810
0.679394		0.631919		2.678936
0.681818		0.631919		2.589346
0.684242		0.631919		2.502920
0.686667		0.631919		2.419541
0.689091		0.631919		2.339096
0.691515		0.631919		2.261479
0.693939		0.631919		2.186585
0.696364		0.631919		2.114315
0.698788		0.631919		2.044573
0.701212		0.631919		1.977266
0.703636		0.631919		1.912305
0.706061		0.631919		1.849606
0.708485		0.631919		1.789085
0.710909		0.631919		1.730664
0.713333		0.631919		1.674267
0.715758		0.631919		1.619820
0.718182		0.631919		1.567253
0.720606		0.631919		1.516497
0.723030		0.631919		1.467488
0.725455		0.631919		1.420162
0.727879		0.631919		1.374459
0.730303		0.631919		1.330321
0.732727		0.631919		1.287691
0.735152		0.631919		1.246515
0.737576		0.631919		1.206742
0.740000		0.631919		1.168321
0.742424		0.631919		1.131204
0.744848		0.631919		1.095344
0.747273		0.631919		1.060697
0.749697		0.631919		1.027220
0.752121		0.631919		0.994871
0.754545		0.631919		0.963611
0.756970		0.631919		0.933400
0.759394		0.631919		0.904201
0.761818		0.631919		0.875980
0.764242		0.631919		0.848700
0.766667		0.631919		0.822331
0.769091		0.631919		0.796838
0.771515		0.631919		0.772193
0.773939		0.631919		0.748364
0.776364		0.631919		0.725324
0.778788		0.631919		0.703044
0.781212		0.631919		0.681499
0.783636		0.631919		0.660663
0.786061		0.631919		0.640511
0.788485		0.631919		0.621019
0.790909		0.631919		0.602165
0.793333		0.631919		0.583927
0.795758		0.631919		0.566283
0.798182		0.631919		0.549212
0.800606		0.631919		0.532696
0.803030		0.631919		0.516714
0.805455		0.631919		0.501249
0.807879		0.631919		0.486283
0.810303		0.631919		0.471799
0.812727		0.631919		0.457781
0.815152		0.631919		0.444212
0.817576		0.631919		0.431077
0.820000		0.631919		0.418361
0.580000		0.659394		11.689309
0.582424		0.659394		11.270238
0.584848		0.659394		10.866893
0.587273		0.659394		10.478656
0.589697		0.659394		10.104938
0.592121		0.659394		9.745170
0.594545		0.659394		9.398810
0.596970		0.659394		9.065337
0.599394		0.659394		8.744250
0.601818		0.659394		8.435070
0.604242		0.659394		8.137335
0.606667		0.659394		7.850606
0.609091		0.659394		7.574457
0.611515		0.659394		7.308482
0.613939		0.659394		7.052291
0.616364		0.659394		6.805508
0.618788		0.659394		6.567774
0.621212		0.659394		6.338743
0.623636		0.659394		6.118084
0.626061		0.659394		5.905478
0.628485		0.659394		5.700619
0.630909		0.659394		5.503213
0.633333		0.659394		5.312979
0.635758		0.659394		5.129644
0.638182		0.659394		4.952949
0.640606		0.659394		4.782643
0.643030		0.659394		4.618485
0.645455		0.659394		4.460246
0.647879		0.659394		4.307702
0.650303		0.659394		4.160640
0.652727		0.659394		4.018856
0.655152		0.659394		3.882152
0.657576		0.659394		3.750339
0.660000		0.659394		3.623234
0.662424		0.659394		3.500662
0.664848		0.659394		3.382456
0.667273		0.659394		3.268453
0.669697		0.659394		3.158497
0.672121		0.659394		3.052440
0.674545		0.659394		2.950136
0.676970		0.659394		2.851447
0.679394		0.659394		2.756241
0.681818		0.659394		2.664390
0.684242		0.659394		2.575769
0.686667		0.659394		2.490261
0.689091		0.659394		2.407751
0.691515		0.659394		2.328130
0.693939		0.659394		2.251292
0.696364		0.659394		2.177137
0.698788		0.659394		2.105565
0.701212		0.659394		2.036483
0.703636		0.659394		1.969801
0.706061		0.659394		1.905432
0.708485		0.659394		1.843291
0.710909		0.659394		1.783299
0.713333		0.659394		1.725377
0.715758		0.659394		1.669450
0.718182		0.659394		1.615448
0.720606		0.659394		1.563300
0.723030		0.659394		1.512940
0.725455		0.659394		1.464303
0.727879		0.659394		1.417329
0.730303		0.659394		1.371957
0.732727		0.659394		1.328131
0.735152		0.659394		1.285794
0.737576		0.659394		1.244894
0.740000		0.659394		1.205380
0.742424		0.659394		1.167203
0.744848		0.659394		1.130314
0.747273		0.659394		1.094669
0.749697		0.659394		1.060223
0.752121		0.659394		1.026934
0.754545		0.659394		0.994762
0.756970		0.659394		0.963666
0.759394		0.659394		0.933608
0.761818		0.659394		0.904554
0.764242		0.659394		0.876466
0.766667		0.659394		0.849312
0.769091		0.659394		0.823058
0.771515		0.659394		0.797673
0.773939		0.659394		0.773127
0.776364		0.659394		0.749391
0.778788		0.659394		0.726436
0.781212		0.659394		0.704236
0.783636		0.659394		0.682763
0.786061		0.659394		0.661994
0.788485		0.659394		0.641903
0.790909		0.659394		0.622467
0.793333		0.659394		0.603664
0.795758		0.659394		0.585471
0.798182		0.659394		0.567869
0.800606		0.659394		0.550836
0.803030		0.659394		0.534353
0.805455		0.659394		0.518401
0.807879		0.659394		0.502963
0.810303		0.659394		0.488020
0.812727		0.659394		0.473556
0.815152		0.659394		0.459554
0.817576		0.659394		0.446000
0.820000		0.659394		0.432876
0.580000		0.686869		11.935743
0.582424		0.686869		11.509523
0.584848		0.686869		11.099235
0.587273		0.686869		10.704256
0.589697		0.686869		10.323990
0.592121		0.686869		9.957865
0.594545		0.686869		9.605332
0.596970		0.686869		9.265863
0.599394		0.686869		8.938955
0.601818		0.686869		8.624122
0.604242		0.686869		8.320899
0.606667		0.686869		8.028839
0.609091		0.686869		7.747515
0.611515		0.686869		7.476515
0.613939		0.686869		7.215445
0.616364		0.686869		6.963925
0.618788		0.686869		6.721591
0.621212		0.686869		6.488095
0.623636		0.686869		6.263100
0.626061		0.686869		6.046284
0.628485		0.686869		5.837338
0.630909		0.686869		5.635964
0.633333		0.686869		5.441877
0.635758		0.686869		5.254802
0.638182		0.686869		5.074476
0.640606		0.686869		4.900644
0.643030		0.686869		4.733065
0.645455		0.686869		4.571503
0.647879		0.686869		4.415734
0.650303		0.686869		4.265542
0.652727		0.686869		4.120718
0.655152		0.686869		3.981063
0.657576		0.686869		3.846386
0.660000		0.686869		3.716501
0.662424		0.686869		3.591230
0.664848		0.686869		3.470404
0.667273		0.686869		3.353858
0.669697		0.686869		3.241434
0.672121		0.686869		3.132980
0.674545		0.686869		3.028350
0.676970		0.686869		2.927404
0.679394		0.686869		2.830006
0.681818		0.686869		2.736027
0.684242		0.686869		2.645342
0.686667		0.686869		2.557829
0.689091		0.686869		2.473374
0.691515		0.686869		2.391865
0.693939		0.686869		2.313195
0.696364		0.686869		2.237260
0.698788		0.686869		2.163962
0.701212		0.686869		2.093204
0.703636		0.686869		2.024896
0.706061		0.686869		1.958947
0.708485		0.686869		1.895274
0.710909		0.686869		1.833794
0.713333		0.686869		1.774428
0.715758		0.686869		1.717100
0.718182		0.686869		1.661737
0.720606		0.686869		1.608269
0.723030		0.686869		1.556627
0.725455		0.686869		1.506747
0.727879		0.686869		1.458565
0.730303		0.686869		1.412022
0.732727		0.686869		1.367057
0.735152		0.686869		1.323617
0.737576		0.686869		1.281645
0.740000		0.686869		1.241091
0.742424		0.686869		1.201903
0.744848		0.686869		1.164035
0.747273		0.686869		1.127438
0.749697		0.686869		1.092068
0.752121		0.686869		1.057883
0.754545		0.686869		1.024840
0.756970		0.686869		0.992899
0.759394		0.686869		0.962022
0.761818		0.686869		0.932170
0.764242		0.686869		0.903310
0.766667		0.686869		0.875405
0.769091		0.686869		0.848423
0.771515		0.686869		0.822331
0.773939		0.686869		0.797098
0.776364		0.686869		0.772695
0.778788		0.686869		0.749093
0.781212		0.686869		0.726264
0.783636		0.686869		0.704182
0.786061		0.686869		0.682820
0.788485		0.686869		0.662153
0.790909		0.686869		0.642159
0.793333		0.686869		0.622814
0.795758		0.686869		0.604095
0.798182		0.686869		0.585981
0.800606		0.686869		0.568451
0.803030		0.686869		0.551486
0.805455		0.686869		0.535066
0.807879		0.686869		0.519173
0.810303		0.686869		0.503788
0.812727		0.686869		0.488895
0.815152		0.686869		0.474477
0.817576		0.686869		0.460517
0.820000		0.686869		0.447001
0.580000		0.714343		12.165563
0.582424		0.714343		11.732811
0.584848		0.714343		11.316175
0.587273		0.714343		10.915028
0.589697		0.714343		10.528767
0.592121		0.714343		10.156816
0.594545		0.714343		9.798621
0.596970		0.714343		9.453651
0.599394		0.714343		9.121397
0.601818		0.714343		8.801369
0.604242		0.714343		8.493097
0.606667		0.714343		8.196133
0.609091		0.714343		7.910043
0.611515		0.714343		7.634412
0.613939		0.714343		7.368842
0.616364		0.714343		7.112950
0.618788		0.714343		6.866368
0.621212		0.714343		6.628744
0.623636		0.714343		6.399740
0.626061		0.714343		6.179028
0.628485		0.714343		5.966297
0.630909		0.714343		5.761246
0.633333		0.714343		5.563587
0.635758		0.714343		5.373041
0.638182		0.714343		5.189344
0.640606		0.714343		5.012237
0.643030		0.714343		4.841476
0.645455		0.714343		4.676824
0.647879		0.714343		4.518053
0.650303		0.714343		4.364944
0.652727		0.714343		4.217287
0.655152		0.714343		4.074881
0.657576		0.714343		3.937531
0.660000		0.714343		3.805050
0.662424		0.714343		3.677258
0.664848		0.714343		3.553982
0.667273		0.714343		3.435057
0.669697		0.714343		3.320322
0.672121		0.714343		3.209624
0.674545		0.714343		3.102815
0.676970		0.714343		2.999751
0.679394		0.714343		2.900298
0.681818		0.714343		2.804322
0.684242		0.714343		2.711697
0.686667		0.714343		2.622301
0.689091		0.714343		2.536017
0.691515		0.714343		2.452732
0.693939		0.714343		2.372336
0.696364		0.714343		2.294726
0.698788		0.714343		2.219801
0.701212		0.714343		2.147463
0.703636		0.714343		2.077620
0.706061		0.714343		2.010181
0.708485		0.714343		1.945061
0.710909		0.714343		1.882175
0.713333		0.714343		1.821444
0.715758		0.714343		1.762791
0.718182		0.714343		1.706141
0.720606		0.714343		1.651423
0.723030		0.714343		1.598567
0.725455		0.714343		1.547508
0.727879		0.714343		1.498182
0.730303		0.714343		1.450526
0.732727		0.714343		1.404483
0.735152		0.714343		1.359993
0.737576		0.714343		1.317004
0.740000		0.714343		1.275461
0.742424		0.714343		1.235313
0.744848		0.714343		1.196512
0.747273		0.714343		1.159010
0.749697		0.714343		1.122761
0.752121		0.714343		1.087721
0.754545		0.714343		1.053849
0.756970		0.714343		1.021102
0.759394		0.714343		0.989443
0.761818		0.714343		0.958832
0.764242		0.714343		0.929233
0.766667		0.714343		0.900612
0.769091		0.714343		0.872934
0.771515		0.714343		0.846166
0.773939		0.714343		0.820277
0.776364		0.714343		0.795236
0.778788		0.714343		0.771015
0.781212		0.714343		0.747584
0.783636		0.714343		0.724917
0.786061		0.714343		0.702987
0.788485		0.714343		0.681770
0.790909		0.714343		0.661240
0.793333		0.714343		0.641374
0.795758		0.714343		0.622150
0.798182		0.714343		0.603545
0.800606		0.714343		0.585539
0.803030		0.714343		0.568110
0.805455		0.714343		0.551240
0.807879		0.714343		0.534910
0.810303		0.714343		0.519100
0.812727		0.714343		0.503795
0.815152		0.714343		0.488975
0.817576		0.714343		0.474626
0.820000		0.714343		0.460732
0.580000		0.741818		12.379575
0.582424		0.741818		11.940867
0.584848		0.741818		11.518439
0.587273		0.741818		11.111658
0.589697		0.741818		10.719919
0.592121		0.741818		10.342639
0.594545		0.741818		9.979263
0.596970		0.741818		9.629254
0.599394		0.741818		9.292099
0.601818		0.741818		8.967306
0.604242		0.741818		8.654402
0.606667		0.741818		8.352931
0.609091		0.741818		8.062460
0.611515		0.741818		7.782569
0.613939		0.741818		7.512857
0.616364		0.741818		7.252938
0.618788		0.741818		7.002441
0.621212		0.741818		6.761010
0.623636		0.741818		6.528304
0.626061		0.741818		6.303994
0.628485		0.741818		6.087765
0.630909		0.741818		5.879313
0.633333		0.741818		5.678347
0.635758		0.741818		5.484588
0.638182		0.741818		5.297766
0.640606		0.741818		5.117622
0.643030		0.741818		4.943909
0.645455		0.741818		4.776387
0.647879		0.741818		4.614826
0.650303		0.741818		4.459006
0.652727		0.741818		4.308714
0.655152		0.741818		4.163746
0.657576		0.741818		4.023906
0.660000		0.741818		3.889005
0.662424		0.741818		3.758861
0.664848		0.741818		3.633300
0.667273		0.741818		3.512154
0.669697		0.741818		3.395260
0.672121		0.741818		3.282464
