        12212     N(1440)⁺    1.46200    0.35000     2     1     0     0     0     2     1     6
        12212             2              0.40000          2112           211             0             0             0
        12212             2              0.20000          2212           111             0             0             0
        12212             2              0.04000           211          2114             0             0             0
        12212             2              0.08000           111          2214             0             0             0
        12212             2              0.12000          -211          2224             0             0             0
        12212             2              0.16000          2212       9000221             0             0             0
      -100213     ρ(1450)⁻    1.46500    0.40000     3     0     0     0     0    -1    -1     3
      -100213             2              0.10000           111          -211             0             0             0
      -100213             2              0.80000           113          -213             0             0             0
      -100213             2              0.10000           221          -213             0             0             0
       100213     ρ(1450)⁺    1.46500    0.40000     3     0     0     0     0     3     1     3
       100213             2              0.10000           111           211             0             0             0
       100213             2              0.80000           113           213             0             0             0
       100213             2              0.10000           221           213             0             0             0
       100113     ρ(1450)⁰    1.46500    0.40000     3     0     0     0     0     1     0     3
       100113             2              0.10000           211          -211             0             0             0
       100113             2              0.80000           213          -213             0             0             0
